"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-PL)"
"60600700000721","Nodes","","21.000000","25.877659","DDS demands","Known Flow","321124.353537","862485.761900","","0.000000","","-28.309999","","","","","","","","","","","-25.315308","-28.309999","","","","C2 PROFILE","","","","","","","","","",""
"60600700007136","Nodes","-279","21.000000","25.913753","Default Known Flow Node","Known Flow","321126.478537","862487.136900","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700000585","Nodes","585","21.000000","25.405032","DDS demands","Known Flow","321001.353503","862420.511882","","0.000000","","","","","","","-18.969999","","","","","","-16.963314","-18.969999","","","","","","","","","D1 PROFILE","","","","",""
"60600700000168","Nodes","168","21.000000","25.659460","DDS demands","Known Flow","321048.978516","862470.261896","","0.000000","","","","","","","-15.350000","","","","","","-13.726245","-15.350000","","","","","","","","","D1 PROFILE","","","","",""
"60600700000248","Nodes","248","21.000000","25.878692","Default Known Flow Node","Known Flow","321366.103602","862210.636825","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700000812","Nodes","-812","21.000000","25.878692","Default Known Flow Node","Known Flow","321363.853602","862210.011825","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700000626","Nodes","626","21.000000","25.768257","DDS demands","Known Flow","321156.603545","862257.386838","","0.000000","","","","","","","-7.590000","","","","","","-6.787114","-7.590000","","","","","","","","","D1 PROFILE","","","","",""
"60600700000220","Nodes","-220","21.000000","25.903705","DDS demands","Known Flow","321126.978537","862322.511855","","0.000000","","","-3.079999","","","","-12.399999","","","","","","-13.842493","-15.479999","","","","","C3 PROFILE","","","","D1 PROFILE","","","","",""
"60600700000622","Nodes","622","21.000000","25.427296","DDS demands","Known Flow","321370.478603","862158.886811","","0.000000","-3.749999","","","","","","-1.460000","","","","","","-4.658875","-5.209999","","","C1 PROFILE","","","","","","D1 PROFILE","","","","",""
"60600700000868","Nodes","868","21.000000","26.657629","DDS demands","Known Flow","321419.478617","862222.386828","","0.000000","-9.890000","","","","","","-2.939999","","","-15.999999","","","-25.780302","-28.829999","","","C1 PROFILE","","","","","","D1 PROFILE","","","I2 PROFILE","",""
"60600700000867","Nodes","867","21.000000","25.562077","DDS demands","Known Flow","321440.853623","862273.011842","","0.000000","","","","","","","-7.889999","","","","","","-7.055379","-7.889999","","","","","","","","","D1 PROFILE","","","","",""
"60600700000182","Nodes","182","21.000000","25.488601","DDS demands","Known Flow","321435.603621","862278.011843","","0.000000","","","","","","","-2.880000","","","","","","-2.575347","-2.880000","","","","","","","","","D1 PROFILE","","","","",""
"60600701462936","Nodes","-1462936","21.000000","25.488601","Default Known Flow Node","Known Flow","321434.853621","862279.636844","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700000823","Nodes","823","21.000000","24.714218","DDS demands","Known Flow","321456.978627","862297.761849","","0.000000","","","","","","","-2.219999","","","","","","-1.985163","-2.219999","","","","","","","","","D1 PROFILE","","","","",""
"60600700000734","Nodes","734","21.000000","24.793348","DDS demands","Known Flow","321465.103629","862388.636873","","0.000000","","","","","","","-0.540000","","","","","","-0.482877","-0.540000","","","","","","","","","D1 PROFILE","","","","",""
"60600700007207","Nodes","-809","21.000000","25.907391","Default Known Flow Node","Known Flow","321361.353601","862206.511824","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700001576","Nodes","1576","21.000000","25.891407","Default Known Flow Node","Known Flow","321360.728601","862209.386825","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600704904582","Nodes","-4904582","21.000000","23.926928","Default Known Flow Node","Known Flow","321375.349748","862000.896821","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700000246","Nodes","-246","21.000000","25.406752","Default Known Flow Node","Known Flow","320976.478496","862393.386875","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700000621","Nodes","621","21.000000","25.247401","DDS demands","Known Flow","320965.103493","862460.136893","","0.000000","","","","","","","-5.850000","","","","","","-5.231174","-5.850000","","","","","","","","","D1 PROFILE","","","","",""
"60600700000247","Nodes","247","21.000000","25.729764","DDS demands","Known Flow","321187.728554","862188.636819","","0.000000","","","","","","","-12.510000","","","","","","-11.186666","-12.510000","","","","","","","","","D1 PROFILE","","","","",""
"60600700000197","Nodes","-197","21.000000","25.778167","Default Known Flow Node","Known Flow","321160.228546","862250.136836","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700007135","Nodes","-277","21.000000","25.958013","Default Known Flow Node","Known Flow","321121.728536","862486.386900","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700000175","Nodes","175","21.000000","25.984788","DDS demands","Known Flow","321075.603523","862441.511888","","0.000000","","","","","","","-25.379998","","","","","","-22.695248","-25.379998","","","","","","","","","D1 PROFILE","","","","",""
"60600701462967","Nodes","-1462967","21.000000","25.724660","Default Known Flow Node","Known Flow","321193.978555","862273.511842","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600701462786","Nodes","-1462786","21.000000","25.821770","Default Known Flow Node","Known Flow","321111.728533","862231.136830","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700000185","Nodes","185","21.000000","24.325018","DDS demands","Known Flow","321358.978600","862452.136891","","0.000000","","","","","","","-18.129999","","","","","","-16.212169","-18.129999","","","","","","","","","D1 PROFILE","","","","",""
"60600700000183","Nodes","183","21.000000","24.671788","DDS demands","Known Flow","321401.853612","862357.136865","","0.000000","","","","","","","-10.159999","","","","","","-9.085253","-10.159999","","","","","","","","","D1 PROFILE","","","","",""
"60600700000564","Nodes","564","21.000000","23.232548","DDS demands","Known Flow","321411.450019","862482.686015","","0.000000","-9.560000","-6.000000","-15.449999","","","","-14.609999","","","","","","-40.794220","-45.619997","","","C1 PROFILE","C2 PROFILE","C3 PROFILE","","","","D1 PROFILE","","","","",""
"60600700001411","Nodes","1411","21.000000","24.631828","DDS demands","Known Flow","321424.228618","862367.761868","","0.000000","","","","","","","-4.969999","","","","","","-4.444263","-4.969999","","","","","","","","","D1 PROFILE","","","","",""
"60600700000184","Nodes","184","21.000000","24.604095","DDS demands","Known Flow","321334.099540","862325.010050","","0.000000","","","","","","","-14.449999","","","","","","-12.921448","-14.449999","","","","","","","","","D1 PROFILE","","","","",""
"60600700001575","Nodes","1575","21.000000","26.290356","Default Known Flow Node","Known Flow","321391.353609","862214.886826","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700000854","Nodes","854","21.000000","25.161835","DDS demands","Known Flow","321402.228612","862072.761787","","0.000000","-1.549999","","","","","","-3.420000","","","","","","-4.444263","-4.969999","","","C1 PROFILE","","","","","","D1 PROFILE","","","","",""
"60600700000996","Nodes","996","21.000000","24.913997","DDS demands","Known Flow","321479.853633","862353.886864","","0.000000","","","","","","","-3.849999","","","","","","-3.442738","-3.849999","","","","","","","","","D1 PROFILE","","","","",""
"60600700000997","Nodes","997","21.000000","24.905725","DDS demands","Known Flow","321486.478635","862348.636862","","0.000000","","","","","","","-0.649999","","","","","","-0.581241","-0.649999","","","","","","","","","D1 PROFILE","","","","",""
"60600701463138","Nodes","-1463138","21.000000","25.907391","Default Known Flow Node","Known Flow","321359.228600","862206.136824","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700000179","Nodes","179","21.000000","25.902723","DDS demands","Known Flow","321312.103588","862204.011823","","0.000000","","","","","","","-16.100000","","","","","","-14.396908","-16.100000","","","","","","","","","D1 PROFILE","","","","",""
"60600700001574","Nodes","1574","21.000000","28.561985","DDS demands","Known Flow","321528.853647","862217.011827","","0.000000","","","","","","","-2.089999","","","","","","-1.868915","-2.089999","","","","","","","","","D1 PROFILE","","","","",""
"60600700000737","Nodes","737","21.000000","31.938965","DDS demands","Known Flow","321824.853727","862407.511878","","0.000000","","","","","","","-7.610000","","","","","","-6.804998","-7.610000","","","","","","","","","D1 PROFILE","","","","",""
"60600700000234","Nodes","234","21.000000","32.534100","DDS demands","Known Flow","321931.478756","862260.636838","","0.000000","","","-5.619999","","","","-16.489999","","","","","","-19.771157","-22.109999","","","","","C3 PROFILE","","","","D1 PROFILE","","","","",""
"60600700000998","Nodes","998","21.000000","24.885921","DDS demands","Known Flow","321508.978641","862357.261865","","0.000000","","","","","","","-2.619999","","","","","","-2.342850","-2.619999","","","","","","","","","D1 PROFILE","","","","",""
"60600700001004","Nodes","1004","21.000000","23.231102","DDS demands","Known Flow","321589.603663","862289.511846","","0.000000","","","","","","","-7.440000","","","","","","-6.652981","-7.440000","","","","","","","","","D1 PROFILE","","","","",""
"60600700001003","Nodes","1003","21.000000","24.647835","Default Known Flow Node","Known Flow","321583.728662","862302.511850","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700001573","Nodes","1573","21.000000","30.281347","Default Known Flow Node","Known Flow","321613.728670","862390.511874","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700007209","Nodes","-822","21.000000","29.841575","Default Known Flow Node","Known Flow","321694.353692","862246.011834","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700000235","Nodes","235","21.000000","33.478762","DDS demands","Known Flow","321981.904770","862279.995844","","0.000000","","","-32.080001","","","","-0.600000","","","","","","-29.223043","-32.680001","","","","","C3 PROFILE","","","","D1 PROFILE","","","","",""
"60600700000233","Nodes","233","21.000000","31.708585","DDS demands","Known Flow","321877.478741","862244.761834","","0.000000","","","","","","","-6.780000","","","","","","-6.062797","-6.780000","","","","","","","","","D1 PROFILE","","","","",""
"60600700007210","Nodes","-823","21.000000","31.790800","DDS demands","Known Flow","321883.708505","862246.682287","","0.000000","","","","","","","-14.489999","","","","","","-12.957217","-14.489999","","","","","","","","","D1 PROFILE","","","","",""
"60600700000251","Nodes","251","21.000000","31.055309","DDS demands","Known Flow","321825.156727","862240.580833","","0.000000","-2.529999","","","","","","","","","","","","-2.262371","-2.529999","","","C1 PROFILE","","","","","","","","","","",""
"60600700000581","Nodes","581","21.000000","30.539545","DDS demands","Known Flow","321902.978748","862405.636878","","0.000000","-4.630000","","","","","","-18.049999","","","","","","-20.280862","-22.679998","","","C1 PROFILE","","","","","","D1 PROFILE","","","","",""
"60600700000999","Nodes","999","21.000000","24.868278","DDS demands","Known Flow","321523.978645","862318.761854","","0.000000","","","","","","","-1.249999","","","","","","-1.117772","-1.249999","","","","","","","","","D1 PROFILE","","","","",""
"60600700001000","Nodes","1000","21.000000","24.827875","DDS demands","Known Flow","321543.353651","862331.511858","","0.000000","","","","","","","-0.340000","","","","","","-0.304034","-0.340000","","","","","","","","","D1 PROFILE","","","","",""
