"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)","NodeFlowProfileNameByCategory(TT)"
"62500400001100","Nodes","1100",21.000000,33.169898,"Default Known Flow Node","Known Flow",246497.031250,662058.937500,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400001737","Nodes","1737",21.000000,32.958391,"DDS demands","Known Flow",246381.125000,662126.875000,,0.000000,,,,,,-29.100000,,,,,,,,,-26.021741,-29.100000,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"62500400001065","Nodes","1065",21.000000,33.120137,"DDS demands","Known Flow",250794.125000,664038.875000,,0.000000,,,,,,-12.969999,,,,,,,,,-11.598006,-12.969999,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"62500400001099","Nodes","261 GLASGOW ROAD, 9474",21.000000,33.429505,"Log Low Point","Known Flow",250867.125000,664046.250000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400005038","Nodes","5038",21.000000,37.833409,"Default Known Flow Node","Known Flow",251056.250000,664040.750000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400001412","Nodes","1412",21.000000,30.391492,"DDS demands","Known Flow",248833.500000,663107.500000,,0.000000,,,,,,-3.859999,,,,,,,,,-3.451680,-3.859999,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"62500400001098","Nodes","1098",21.000000,30.279933,"Val Log Cath","Known Flow",248886.396066,663149.021805,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400001415","Nodes","1415",21.000000,30.180076,"DDS demands","Known Flow",248918.250000,663170.625000,,0.000000,,,,,,-5.290000,,,,,,,,,-4.730413,-5.290000,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"62500400007128","Nodes","7128",21.000000,20.694285,"DDS demands","Known Flow",249056.625000,665360.375000,,0.000000,,,,,,-6.340000,,,,,,,,,-5.669341,-6.340000,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"62500400001097","Nodes","1097",21.000000,20.947301,"Default Known Flow Node","Known Flow",249183.015625,665305.312500,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-5211","Nodes","-5211",21.000000,20.971366,"Default Known Flow Node","Known Flow",249206.000000,665298.250000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-564","Nodes","-564",21.000000,28.033670,"Default Known Flow Node","Known Flow",245476.125000,661512.000000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400001093","Nodes","14 OLIPHANT CRESCENT 9500",21.000000,28.039931,"Val Log Post","Known Flow",245488.281250,661510.250000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1463270","Nodes","-1463270",21.000000,28.058122,"Default Known Flow Node","Known Flow",245523.875000,661509.625000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-7422","Nodes","-7422",21.000000,31.168313,"Default Known Flow Node","Known Flow",250679.625000,667435.375000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400001083","Nodes","1083",21.000000,30.713060,"Default Known Flow Node","Known Flow",250670.718750,667424.750000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-7405","Nodes","-7405",21.000000,28.683832,"Default Known Flow Node","Known Flow",250630.000000,667370.000000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-7112","Nodes","-7112",21.000000,23.399790,"Default Known Flow Node","Known Flow",251464.875000,666439.750000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400001082","Nodes","1082",21.000000,23.304020,"Default Known Flow Node","Known Flow",251435.015625,666415.500000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400004030","Nodes","4030",21.000000,23.170586,"DDS demands","Known Flow",251391.750000,666383.625000,,0.000000,,,,,,-12.870000,,,,,,,,,-11.508584,-12.870000,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"62500400001566","Nodes","1566",21.000000,24.765643,"DDS demands","Known Flow",250953.250000,663700.125000,,0.000000,,,,,,-37.159999,,,,,,,,,-33.229136,-37.159999,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"62500400001073","Nodes","25 BATHGO AVENUE 9621",21.000000,31.111596,"Log Low Point","Known Flow",251283.218750,663829.500000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-6767","Nodes","-6767",21.000000,32.078383,"Default Known Flow Node","Known Flow",251271.625000,663919.875000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400005997","Nodes","5997",21.000000,25.100631,"Default Known Flow Node","Known Flow",247191.250000,662821.375000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400001049","Nodes","1049",21.000000,25.110222,"Default Known Flow Node","Known Flow",247197.078125,662865.625000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400001790","Nodes","1790",21.000000,25.159714,"DDS demands","Known Flow",247207.625000,662943.000000,,0.000000,,-50.970001,,,,-10.439999,,,,,,,,,-54.913921,-61.409999,,,"",,"C2 PROFILE",,,,"D1 PROFILE",,,,,,,,,
"62500400000880","Nodes","880",21.000000,27.765247,"DDS demands","Known Flow",249039.875000,664035.500000,,0.000000,,,,,,-47.070001,,,,,,,,,-42.090839,-47.070001,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"62500400001042","Nodes","1042",21.000000,27.911384,"Default Known Flow Node","Known Flow",249056.078125,664004.187500,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400004397","Nodes","4397",21.000000,28.393569,"DDS demands","Known Flow",249117.000000,663892.875000,,0.000000,,,,,,-33.589999,,,,,,,,,-30.036779,-33.589999,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"62500400007104","Nodes","7104",21.000000,32.738232,"Default Known Flow Node","Known Flow",250871.625000,664025.875000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400001023","Nodes","1023,",21.000000,23.198819,"DDS demands","Known Flow",247375.375000,664904.625000,,0.000000,-24.999999,,,,,,,,,,,,,,-22.355447,-24.999999,,,"","C1 PROFILE",,,,,,,,,,,,,,
"625004-7510","Nodes","-7510",21.000000,34.935737,"Default Known Flow Node","Known Flow",250846.250000,667734.625000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400001021","Nodes","1021,",21.000000,36.318744,"DDS demands","Known Flow",247861.750000,664746.125000,,0.000000,-95.429998,,,,,,,,,,,,,,-85.335212,-95.429998,,,"","C1 PROFILE",,,,,,,,,,,,,,
"62500400000157","Nodes","157",21.000000,35.618567,"DDS demands","Known Flow",250878.375000,667765.250000,,0.000000,-45.880002,,,,,-29.790001,,,,,,,,,-67.665471,-75.670008,,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,,,,,
"625004-2365","Nodes","-2365",21.000000,31.620927,"Default Known Flow Node","Known Flow",247594.562500,661006.000000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-2360","Nodes","-2360",21.000000,31.577337,"Default Known Flow Node","Known Flow",247627.500000,660998.125000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1465297","Nodes","-1465297",21.000000,31.577337,"Default Known Flow Node","Known Flow",247630.500000,660997.375000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-2664","Nodes","-2664",21.000000,27.225834,"Default Known Flow Node","Known Flow",248146.750000,661693.625000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1463244","Nodes","-1463244",21.000000,27.225834,"Default Known Flow Node","Known Flow",248150.703125,661702.750000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400002240","Nodes","2240",21.000000,26.955653,"DDS demands","Known Flow",248151.250000,661704.000000,,0.000000,,,,,,-12.060000,,,,,,,,,-10.784268,-12.060000,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"625004-1631","Nodes","-1631",21.000000,30.952220,"Default Known Flow Node","Known Flow",246708.531250,662844.875000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400001768","Nodes","1768",21.000000,30.941393,"DDS demands","Known Flow",246691.390625,662832.125000,,0.000000,,,,,,-0.649999,,,,,,,,,-0.581241,-0.650000,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"625004-1615","Nodes","-1615",21.000000,31.011581,"Default Known Flow Node","Known Flow",246663.203125,662813.687500,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400005283","Nodes","5283",21.000000,31.498170,"Default Known Flow Node","Known Flow",247757.375000,661539.750000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400005053","Nodes","5053",21.000000,31.498552,"Default Known Flow Node","Known Flow",247810.375000,661567.500000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-2622","Nodes","-2622",21.000000,31.506576,"Default Known Flow Node","Known Flow",247814.046875,661570.250000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400005048","Nodes","5048",21.000000,31.377327,"Default Known Flow Node","Known Flow",247818.750000,661551.750000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400000261","Nodes","261",21.000000,26.214997,"DDS demands","Known Flow",250276.000000,666611.250000,,0.000000,,,,,,-21.110000,,,,,,,,,-18.876941,-21.110000,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"625004-6287","Nodes","-6287",21.000000,26.214997,"Default Known Flow Node","Known Flow",250289.000000,666593.000000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-3281","Nodes","-3281",21.000000,32.217497,"Default Known Flow Node","Known Flow",247317.500000,663804.375000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-4904894","Nodes","-4904894",21.000000,32.217139,"Default Known Flow Node","Known Flow",247321.875000,663804.125000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400001127","Nodes","1127",21.000000,29.938132,"DDS demands","Known Flow",245850.625000,663086.375000,,0.000000,-2.549999,,,,,-31.299999,,,,,,,,,-30.269275,-33.849999,,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,,,,,
"625004-914","Nodes","-914",21.000000,29.929574,"Default Known Flow Node","Known Flow",245850.687500,663086.562500,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400001122","Nodes","1122",21.000000,29.746383,"DDS demands","Known Flow",245867.375000,663142.812500,,0.000000,,,,,,,,,,,-48.000001,,,,-42.922459,-48.000001,,,"",,,,,,,,,,,"PL-AF PROFILE",,,,
"625004-2142","Nodes","-2142",21.000000,30.625107,"Default Known Flow Node","Known Flow",246300.375000,664454.250000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-2141","Nodes","-2141",21.000000,30.625515,"Default Known Flow Node","Known Flow",246300.578125,664454.125000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-2128","Nodes","-2128",21.000000,30.892337,"Default Known Flow Node","Known Flow",246349.500000,664425.375000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1464121","Nodes","-1464121",21.000000,34.944129,"Default Known Flow Node","Known Flow",249869.062500,662614.062500,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-5569","Nodes","-5569",21.000000,34.944129,"Default Known Flow Node","Known Flow",249868.359375,662613.000000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-5555","Nodes","-5555",21.000000,34.516974,"Default Known Flow Node","Known Flow",249815.000000,662532.250000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-4831","Nodes","-4831",21.000000,27.477210,"Default Known Flow Node","Known Flow",248849.375000,664185.375000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400000874","Nodes","874",21.000000,27.477210,"Default Known Flow Node","Known Flow",248849.375000,664187.437500,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-4839","Nodes","-4839",21.000000,27.406847,"Default Known Flow Node","Known Flow",248849.250000,664198.500000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400001955","Nodes","1955",21.000000,68.068497,"DDS demands","Known Flow",252189.125000,667400.500000,,0.000000,-250.749999,,,,,,,,,,,,,,-224.225142,-250.749999,,,"","C1 PROFILE",,,,,,,,,,,,,,
"625004-7413","Nodes","-7413",21.000000,68.012755,"Default Known Flow Node","Known Flow",252110.390625,667404.437500,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-7412","Nodes","-7412",21.000000,68.012755,"Default Known Flow Node","Known Flow",252110.000000,667404.000000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-3800","Nodes","-3800",21.000000,34.742422,"Default Known Flow Node","Known Flow",247836.000000,665098.625000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-3801","Nodes","-3801",21.000000,34.697726,"Default Known Flow Node","Known Flow",247833.671875,665100.500000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-4904694","Nodes","-4904694",21.000000,34.658036,"Default Known Flow Node","Known Flow",247831.250000,665102.375000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-2623","Nodes","-2623",21.000000,31.900657,"Default Known Flow Node","Known Flow",247860.062500,661583.750000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400002229","Nodes","2229",21.000000,32.058860,"DDS demands","Known Flow",247884.453125,661569.125000,,0.000000,,,,,,-23.450000,,,,,,,,,-20.969411,-23.450000,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"625004-2617","Nodes","-2617",21.000000,32.149434,"Default Known Flow Node","Known Flow",247902.093750,661558.562500,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400005407","Nodes","5407",21.000000,32.846164,"DDS demands","Known Flow",247914.750000,661527.375000,,0.000000,,,,,,-0.560000,,,,,,,,,-0.500762,-0.560000,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"62500400002233","Nodes","2233",21.000000,32.846959,"DDS demands","Known Flow",247946.125000,661508.750000,,0.000000,,,,,,-4.600000,,,,,,,,,-4.113402,-4.600000,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"625004-2597","Nodes","-2597",21.000000,32.884525,"Default Known Flow Node","Known Flow",247961.250000,661494.000000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-2654","Nodes","-2654",21.000000,31.847193,"Default Known Flow Node","Known Flow",247994.750000,661653.625000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400002244","Nodes","2244",21.000000,33.587938,"DDS demands","Known Flow",248066.953125,661622.625000,,0.000000,,,,,,-2.119999,,,,,,,,,-1.895741,-2.119999,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"62500400002243","Nodes","2243",21.000000,34.429534,"DDS demands","Known Flow",248100.953125,661607.750000,,0.000000,,,-4.030000,,,-1.900000,,,,,,,,,-5.302712,-5.930000,,,"",,,"C3  PROFILE",,,"D1 PROFILE",,,,,,,,,
"62500400002242","Nodes","2242",21.000000,34.652410,"DDS demands","Known Flow",248109.312500,661603.937500,,0.000000,,,-2.390000,,,-10.300000,,,,,,,,,-11.347626,-12.690001,,,"",,,"C3  PROFILE",,,"D1 PROFILE",,,,,,,,,
"62500400002281","Nodes","2281",21.000000,36.400993,"DDS demands","Known Flow",248309.000000,661134.500000,,0.000000,,,,,,-25.339999,,,,,,,,,-22.659481,-25.339999,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"62500400002267","Nodes","2267",21.000000,36.979883,"DDS demands","Known Flow",248362.828125,661388.625000,,0.000000,,,,,,-9.980000,,,,,,,,,-8.924294,-9.980000,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"625004-2547","Nodes","-2547",21.000000,37.010261,"Default Known Flow Node","Known Flow",248365.750000,661394.875000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-2696","Nodes","-2696",21.000000,30.312722,"Default Known Flow Node","Known Flow",247755.750000,661808.750000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400005678","Nodes","5678",21.000000,30.302729,"DDS demands","Known Flow",247743.046875,661835.562500,,0.000000,,,,,,-2.549999,,,,,,,,,-2.280255,-2.549999,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"625004-1462486","Nodes","-1462486",21.000000,30.302729,"Default Known Flow Node","Known Flow",247706.500000,661873.875000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400005706","Nodes","5706",21.000000,30.006386,"DDS demands","Known Flow",247293.625000,661535.500000,,0.000000,,,,,,-0.899999,,,,,,,,,-0.804796,-0.899999,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"62500400001076","Nodes","1076",21.000000,31.009553,"Default Known Flow Node","Known Flow",247351.953125,661563.937500,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-2616","Nodes","-2616",21.000000,33.715857,"Default Known Flow Node","Known Flow",247492.625000,661554.125000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400007471","Nodes","7471",21.000000,26.759602,"DDS demands","Known Flow",245839.375000,661813.250000,,0.000000,,,,,,-6.880000,,,,,,,,,-6.152219,-6.880000,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"62500400002089","Nodes","2089",21.000000,26.663680,"DDS demands","Known Flow",245885.531250,661914.250000,,0.000000,,,,,,-10.899999,,,,,,,,,-9.746974,-10.899999,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"62500400001116","Nodes","1116",21.000000,26.914551,"Default Known Flow Node","Known Flow",245902.625000,661975.500000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400007966","Nodes","7966",21.000000,32.185074,"DDS demands","Known Flow",245311.000000,661898.875000,,0.000000,,,,,,-9.379999,,,,,,,,,-8.387763,-9.379999,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"62500400002037","Nodes","2037",21.000000,32.208012,"DDS demands","Known Flow",245272.750000,661887.125000,,0.000000,,,,,,-11.929999,,,,,,,,,-10.668019,-11.929999,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"625004-662","Nodes","-662",21.000000,32.408696,"Default Known Flow Node","Known Flow",245266.250000,661905.625000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-672","Nodes","-672",21.000000,32.757387,"Default Known Flow Node","Known Flow",245270.000000,661939.500000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400002036","Nodes","2036",21.000000,32.337949,"DDS demands","Known Flow",245305.875000,661955.187500,,0.000000,,,,,,-7.230000,,,,,,,,,-6.465195,-7.230000,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"625004-677","Nodes","-677",21.000000,32.295092,"Default Known Flow Node","Known Flow",245316.500000,661942.000000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-876","Nodes","-876",21.000000,30.741675,"Default Known Flow Node","Known Flow",245748.500000,662634.375000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400001682","Nodes","1682",21.000000,30.848703,"DDS demands","Known Flow",245797.203125,662624.687500,,0.000000,,,,,,-5.389999,,,,,,,,,-4.819834,-5.389999,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"625004-866","Nodes","-866",21.000000,30.880563,"Default Known Flow Node","Known Flow",245827.000000,662574.875000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-920","Nodes","-920",21.000000,29.746339,"Default Known Flow Node","Known Flow",245871.625000,663157.125000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-4170","Nodes","-4170",21.000000,32.337559,"Default Known Flow Node","Known Flow",248865.140625,662157.312500,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400001893","Nodes","1893",21.000000,31.028139,"DDS demands","Known Flow",248859.796875,662149.812500,,0.000000,,,,,,-10.540000,,,,,,,,,-9.425056,-10.540000,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"625004-1465383","Nodes","-1465383",21.000000,30.984840,"Default Known Flow Node","Known Flow",248878.312500,662146.812500,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1606","Nodes","-1606",21.000000,24.619742,"Default Known Flow Node","Known Flow",247183.250000,662775.750000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400001791","Nodes","1791",21.000000,24.619833,"DDS demands","Known Flow",247191.703125,662773.812500,,0.000000,,,,,,-5.290000,,,,,,,,,-4.730413,-5.290000,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"625004-2903","Nodes","-2903",21.000000,23.995439,"Default Known Flow Node","Known Flow",247255.875000,662717.375000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-3042","Nodes","-3042",21.000000,27.724858,"Default Known Flow Node","Known Flow",247673.250000,663270.625000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400001303","Nodes","1303",21.000000,27.500316,"DDS demands","Known Flow",247685.765625,663264.000000,,0.000000,,-39.999997,-3.160000,-4.800000,,-47.970003,,,,,,,,,-85.782326,-95.930005,,,"",,"C2 PROFILE","C3  PROFILE","C4 PROFILE",,"D1 PROFILE",,,,,,,,,
"625004-3021","Nodes","-3021",21.000000,26.800857,"Default Known Flow Node","Known Flow",247777.500000,663215.625000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400006458","Nodes","6458",21.000000,37.928185,"DDS demands","Known Flow",250065.375000,661733.750000,,0.000000,,,,,,-10.300000,,,,,,,,,-9.210445,-10.300000,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"62500400001095","Nodes","1095",21.000000,37.712566,"DDS demands","Known Flow",250074.812500,661691.312500,,0.000000,,,,,,-6.179999,,,,,,,,,-5.526266,-6.179999,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"62500400006460","Nodes","6460",21.000000,37.348859,"DDS demands","Known Flow",250093.625000,661687.125000,,0.000000,,,,,,-6.350000,,,,,,,,,-5.678283,-6.350000,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"625004-5454","Nodes","-5454",21.000000,38.718024,"Default Known Flow Node","Known Flow",250046.875000,661870.500000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400001096","Nodes","1096",21.000000,38.350951,"DDS demands","Known Flow",250067.546875,661815.125000,,0.000000,,,,,,-6.300000,,,,,,,,,-5.633573,-6.300000,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"625004-5435","Nodes","-5435",21.000000,38.040356,"Default Known Flow Node","Known Flow",250093.125000,661760.375000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-2916","Nodes","-2916",21.000000,25.373047,"Default Known Flow Node","Known Flow",248347.750000,662759.125000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400001011","Nodes","1011, csep Rowan , P07113560/1",22.999998,23.833932,"CSEP DDS Matched","Known Flow",248472.847108,662692.038420,,0.000000,,,,,,,,,,,-44.999998,,,,-40.239802,-44.999998,,,"",,,,,,,,,,,"PL-AF PROFILE",,,,
"62500400001877","Nodes","1877",21.000000,25.747454,"DDS demands","Known Flow",248359.750000,662622.500000,,0.000000,-11.029999,-25.430000,,-16.280000,,-8.830000,,,,-4.579999,,,,,-59.152514,-66.149999,,,"","C1 PROFILE","C2 PROFILE",,"C4 PROFILE",,"D1 PROFILE",,,,"I2 PROFILE",,,,,
"625004-4904651","Nodes","-4904651",21.000000,26.344992,"Default Known Flow Node","Known Flow",248603.250000,663547.375000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1466146","Nodes","-1466146",21.000000,26.276197,"Default Known Flow Node","Known Flow",248646.125000,663509.375000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
