"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)"
"64301100001886","Nodes","1886",21.000000,43.586880,"Default Known Flow Node","Known Flow",333775.902761,667006.189126,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001887","Nodes","1887",21.000000,43.586880,"Default Known Flow Node","Known Flow",333777.941980,667010.282709,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001888","Nodes","1888",21.000000,43.480187,"Default Known Flow Node","Known Flow",333790.508620,666999.298458,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001889","Nodes","1889",21.000000,43.458385,"Default Known Flow Node","Known Flow",333792.680984,667003.642707,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001992","Nodes","1992",21.000000,40.408868,"Default Known Flow Node","Known Flow",334040.232051,667098.583733,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001894","Nodes","1894",21.000000,43.492483,"Default Known Flow Node","Known Flow",333749.481972,667018.908711,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001895","Nodes","1895",21.000000,43.492483,"Default Known Flow Node","Known Flow",333751.202972,667022.482712,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001897","Nodes","1897",21.000000,41.800739,"Default Known Flow Node","Known Flow",333912.227016,667064.918724,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001883","Nodes","1883",21.000000,41.803759,"Default Known Flow Node","Known Flow",333918.310018,667060.178723,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001898","Nodes","1898",21.000000,43.492483,"Default Known Flow Node","Known Flow",333771.356978,667008.333709,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001903","Nodes","1903",21.000000,42.707854,"Default Known Flow Node","Known Flow",333863.254855,666999.221836,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001905","Nodes","1905",21.000000,40.492815,"DDS demands","Known Flow",333898.403012,667146.174746,,0.000000,,,,,,,-13.890000,,,,,,-12.420687,-13.890000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100001910","Nodes","1910",21.000000,43.586880,"Default Known Flow Node","Known Flow",333783.171981,667020.781712,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001904","Nodes","1904",21.000000,42.689899,"Default Known Flow Node","Known Flow",333864.804003,667006.026708,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100002029","Nodes","2029",21.000000,41.309938,"Default Known Flow Node","Known Flow",333944.157994,667094.944880,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001916","Nodes","1916",21.000000,43.827435,"DDS demands","Known Flow",333712.453962,667068.756725,,0.000000,,,,,,,-3.510000,,,,,,-3.138704,-3.510000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100001917","Nodes","1917",21.000000,43.577539,"Default Known Flow Node","Known Flow",333753.463973,667027.179714,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001977","Nodes","1977",21.000000,43.489150,"DDS demands","Known Flow",333746.590971,667126.443741,,0.000000,,,,,,,-1.949999,,,,,,-1.743724,-1.949999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100001978","Nodes","1978",21.000000,26.593135,"Default Known Flow Node","Known Flow",333754.393973,667550.877856,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001980","Nodes","1980",21.000000,43.174564,"Default Known Flow Node","Known Flow",333777.921094,667185.987682,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001981","Nodes","1981",21.000000,42.955194,"DDS demands","Known Flow",333771.003978,667190.521758,,0.000000,,,,,,,-3.410000,,,,,,-3.049283,-3.410000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100001982","Nodes","1982",21.000000,43.165022,"DDS demands","Known Flow",333788.736983,667178.844755,,0.000000,,,,,,,-3.270000,,,,,,-2.924092,-3.270000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100001985","Nodes","1985",21.000000,38.226258,"DDS demands","Known Flow",334042.292153,667379.482208,,0.000000,,,,-26.030000,,,,,,,,,-23.276492,-26.030000,,"",,,,"C4 PROFILE",,,,,,,,
"64301100001986","Nodes","1986",21.000000,38.589386,"Default Known Flow Node","Known Flow",333964.387030,667344.863800,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100002054","Nodes","2054",21.000000,38.589386,"Default Known Flow Node","Known Flow",333995.348260,667356.809687,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001991","Nodes","1991",21.000000,40.471239,"Default Known Flow Node","Known Flow",334038.709051,667098.310733,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001993","Nodes","1993",21.000000,43.613872,"Default Known Flow Node","Known Flow",333720.004964,667099.789733,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001994","Nodes","1994",21.000000,43.606027,"DDS demands","Known Flow",333715.035963,667102.999734,,0.000000,,,,,,,-4.460000,,,,,,-3.988211,-4.460000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100001997","Nodes","1997",21.000000,43.537922,"Default Known Flow Node","Known Flow",333739.592969,667130.347742,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001998","Nodes","1998",21.000000,43.526555,"DDS demands","Known Flow",333734.545968,667133.592743,,0.000000,,,,,,,-5.519999,,,,,,-4.936082,-5.519999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100001999","Nodes","1999",21.000000,43.295345,"Default Known Flow Node","Known Flow",333760.626975,667163.311751,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100002045","Nodes","2045",21.000000,41.795462,"DDS demands","Known Flow",333822.864352,667136.261674,,0.000000,,,,,,,-5.420000,,,,,,-4.846660,-5.420000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100002002","Nodes","2002",21.000000,41.895933,"DDS demands","Known Flow",333817.098990,667115.204738,,0.000000,,,,,,,-3.119999,,,,,,-2.789959,-3.119999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100002011","Nodes","2011",21.000000,41.234950,"DDS demands","Known Flow",333858.111002,667273.810781,,0.000000,,,,,,,-11.740000,,,,,,-10.498118,-11.740000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100002004","Nodes","2004",21.000000,40.106932,"DDS demands","Known Flow",333915.300017,667296.197787,,0.000000,,,,,,,-1.909999,,,,,,-1.707956,-1.909999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100002047","Nodes","2047",21.000000,40.077939,"Default Known Flow Node","Known Flow",333916.838018,667296.723787,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100002005","Nodes","2005",21.000000,40.106932,"Default Known Flow Node","Known Flow",333917.332018,667290.552785,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100002006","Nodes","2006",21.000000,40.044466,"DDS demands","Known Flow",333913.942017,667320.251793,,0.000000,,,,,,,-4.619999,,,,,,-4.131286,-4.619999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100002007","Nodes","2007",21.000000,40.044466,"Default Known Flow Node","Known Flow",333936.923023,667326.374795,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100002008","Nodes","2008",21.000000,26.593135,"Default Known Flow Node","Known Flow",333748.185972,667545.678855,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100002009","Nodes","2009",21.000000,43.218249,"Default Known Flow Node","Known Flow",333766.761977,667158.080749,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100002010","Nodes","2010",21.000000,41.889185,"DDS demands","Known Flow",333809.059988,667111.948737,,0.000000,,,,,,,-3.359999,,,,,,-3.004572,-3.359999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100002012","Nodes","2012",21.000000,41.234950,"Default Known Flow Node","Known Flow",333862.285003,667300.136788,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100002013","Nodes","2013",21.000000,39.670353,"DDS demands","Known Flow",333942.358024,667305.781790,,0.000000,,,,,,,-8.899999,,,,,,-7.958538,-8.899999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100002014","Nodes","2014",21.000000,39.670353,"Default Known Flow Node","Known Flow",333943.890025,667299.980788,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100002015","Nodes","2015",21.000000,38.066222,"Default Known Flow Node","Known Flow",334014.118785,667398.356466,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100002050","Nodes","2050",21.000000,37.971935,"DDS demands","Known Flow",333951.546646,667410.793228,,0.000000,,,,,,,-19.050000,,,,,,-17.034851,-19.050000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100001914","Nodes","1914",21.000000,40.786852,"Default Known Flow Node","Known Flow",333969.501032,667133.751743,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100002018","Nodes","2018",21.000000,43.205156,"DDS demands","Known Flow",333773.272978,667153.904748,,0.000000,,,,,,,-5.160000,,,,,,-4.614164,-5.160000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100002016","Nodes","2016",21.000000,38.014737,"Default Known Flow Node","Known Flow",333938.822023,667375.131808,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100002021","Nodes","2021",21.000000,40.459905,"DDS demands","Known Flow",333972.387033,667162.095750,,0.000000,,,,,,,-13.210000,,,,,,-11.812618,-13.210000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100002025","Nodes","2025",21.000000,43.530159,"DDS demands","Known Flow",333752.478973,667122.658740,,0.000000,,,,,,,-1.779999,,,,,,-1.591707,-1.779999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100002026","Nodes","2026",21.000000,40.789877,"DDS demands","Known Flow",333885.560907,667220.961930,,0.000000,,,,,,,-3.039999,,,,,,-2.718422,-3.039999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100002027","Nodes","2027",21.000000,40.789877,"Default Known Flow Node","Known Flow",333890.335010,667196.293760,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100002028","Nodes","2028",21.000000,40.001665,"Default Known Flow Node","Known Flow",333889.609010,667325.338795,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100002030","Nodes","2030",21.000000,41.247579,"DDS demands","Known Flow",333965.586031,667091.035731,,0.000000,-5.229999,,,,,,,,,,,,-4.676759,-5.229999,,"","C1 PROFILE",,,,,,,,,,,
"64301100002032","Nodes","2032",21.000000,43.763272,"Default Known Flow Node","Known Flow",333727.215966,667096.212732,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100002033","Nodes","2033",21.000000,43.289263,"DDS demands","Known Flow",333755.435974,667166.737752,,0.000000,,,,,,,-3.769999,,,,,,-3.371201,-3.769999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100001880","Nodes","1880",21.000000,42.950990,"Default Known Flow Node","Known Flow",333800.576986,667219.862766,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100002034","Nodes","2034",21.000000,41.926143,"DDS demands","Known Flow",333844.942998,667107.931736,,0.000000,,,,,,,-0.899999,,,,,,-0.804796,-0.899999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100001920","Nodes","1920",21.000000,41.733843,"Default Known Flow Node","Known Flow",333848.893999,667187.833757,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100002041","Nodes","2041",21.000000,40.004204,"Default Known Flow Node","Known Flow",333922.842019,667234.393770,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100002042","Nodes","2042",21.000000,43.756068,"DDS demands","Known Flow",333732.325967,667093.067732,,0.000000,,,,,,,-4.199999,,,,,,-3.755715,-4.199999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100002046","Nodes","2046",21.000000,41.794985,"DDS demands","Known Flow",333837.255996,667134.761743,,0.000000,,,,,,,-2.109999,,,,,,-1.886799,-2.109999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100001067","Nodes","1067",21.000000,32.870497,"Default Known Flow Node","Known Flow",332282.005573,666290.590513,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001899","Nodes","1899",21.000000,43.577539,"Default Known Flow Node","Known Flow",333727.737966,667029.162714,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001649","Nodes","1649",21.000000,27.517554,"DDS demands","Known Flow",333574.925924,667608.701872,,0.000000,,,,,,,-6.849999,,,,,,-6.125392,-6.849999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100001140","Nodes","1140",21.000000,32.498920,"Default Known Flow Node","Known Flow",332254.937565,666205.370490,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001413","Nodes","1413",21.000000,36.089963,"Default Known Flow Node","Known Flow",332917.437746,666601.485598,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001723","Nodes","1723",21.000000,29.131932,"DDS demands","Known Flow",333497.146903,667216.954765,,0.000000,,,,,,,-7.190000,,,,,,-6.429426,-7.190000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100001689","Nodes","1689",21.000000,24.784703,"Default Known Flow Node","Known Flow",333238.621833,667296.051787,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001764","Nodes","1764",21.000000,31.458839,"Default Known Flow Node","Known Flow",333219.303828,667271.586780,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100001658","Nodes","1658",21.000000,26.639859,"Default Known Flow Node","Known Flow",333518.349909,667551.857856,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100002336","Nodes","2336",21.000000,28.599890,"Default Known Flow Node","Known Flow",333425.107021,667496.458289,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000009","Nodes","9",21.000000,37.233145,"Default Known Flow Node","Known Flow",334462.231336,667136.708247,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000012","Nodes","12",21.000000,37.362466,"Default Known Flow Node","Known Flow",334497.603458,667121.572586,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000052","Nodes","52",21.000000,38.129395,"Default Known Flow Node","Known Flow",334012.132043,667390.075812,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000066","Nodes","66",21.000000,31.458839,"Default Known Flow Node","Known Flow",333252.661891,667243.809346,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000063","Nodes","63",21.000000,31.865226,"Default Known Flow Node","Known Flow",333228.856830,667218.958766,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000065","Nodes","65",21.000000,31.488122,"Default Known Flow Node","Known Flow",333251.740998,667241.953171,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000064","Nodes","64",21.000000,31.800455,"Default Known Flow Node","Known Flow",333253.737545,667212.564177,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000061","Nodes","61",21.000000,27.460997,"DDS demands","Known Flow",333677.319952,667546.955855,,0.000000,,,,,,,-1.120000,,,,,,-1.001524,-1.120000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000033","Nodes","33",21.000000,27.469175,"DDS demands","Known Flow",333030.320536,667176.604055,,0.000000,-12.760000,,,-1.789999,,,-14.029999,,,,,,-25.556747,-28.580000,,"","C1 PROFILE",,,"C4 PROFILE",,,"D1 PROFILE",,,,,
"64301100000041","Nodes","41",21.000000,27.377170,"Default Known Flow Node","Known Flow",333028.413984,667179.121264,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000048","Nodes","48",21.000000,38.589386,"Default Known Flow Node","Known Flow",333976.328034,667368.119806,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000051","Nodes","51",21.000000,38.589386,"Default Known Flow Node","Known Flow",333982.887035,667380.739810,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000056","Nodes","56",21.000000,33.932071,"Default Known Flow Node","Known Flow",332390.356602,666853.208666,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000059","Nodes","59",21.000000,27.459680,"Default Known Flow Node","Known Flow",333679.626953,667547.576855,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000071","Nodes","71",21.000000,28.699058,"Default Known Flow Node","Known Flow",332928.605688,667039.262369,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000072","Nodes","72",21.000000,23.412511,"DDS demands","Known Flow",332848.170404,667688.166699,,0.000000,,,,,,,-4.510000,,,,,,-4.032922,-4.510000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000073","Nodes","73",21.000000,33.260428,"Default Known Flow Node","Known Flow",332391.352341,666111.827888,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000046","Nodes","46",21.000000,32.501034,"DDS demands","Known Flow",332233.066207,666224.688759,,0.000000,,,,,,,-6.500000,,,,,,-5.812416,-6.500000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000027","Nodes","27",21.000000,37.528942,"Default Known Flow Node","Known Flow",332375.490992,666515.683574,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000020","Nodes","P13132820, DALHOUSIE ROAD CSEP, 156 SCMH",25.000000,32.935790,"CSEP Unmatched","Known Flow",332616.501714,666062.677874,,0.000000,,,,,,,,,,,,-39.050001,-34.919208,-39.050001,,"",,,,,,,,,,,,"DC PROFILE"
"64301100000076","Nodes","76",21.000000,25.583652,"Default Known Flow Node","Known Flow",332940.875210,667500.117340,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000079","Nodes","79",21.000000,28.109876,"Default Known Flow Node","Known Flow",333540.958846,667455.421091,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000067","Nodes","67",21.000000,24.624573,"Default Known Flow Node","Known Flow",331997.669269,666733.045656,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000081","Nodes","81",21.000000,25.158582,"Default Known Flow Node","Known Flow",332806.556719,667487.032160,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000047","Nodes","47",21.000000,25.644815,"Default Known Flow Node","Known Flow",332060.799946,666731.817841,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000090","Nodes","90",21.000000,36.929462,"Default Known Flow Node","Known Flow",332759.606798,666528.583590,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000096","Nodes","96",21.000000,26.651091,"Default Known Flow Node","Known Flow",333705.533960,667576.532863,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000094","Nodes","94",21.000000,26.642795,"Default Known Flow Node","Known Flow",333717.447963,667560.829859,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000091","Nodes","91",21.000000,30.951515,"Default Known Flow Node","Known Flow",333367.536868,667076.351727,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000092","Nodes","92",21.000000,26.656390,"Default Known Flow Node","Known Flow",333715.889281,667565.345444,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000098","Nodes","98",21.000000,24.787492,"Default Known Flow Node","Known Flow",333205.287589,667342.651922,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000103","Nodes","103",21.000000,29.089971,"Default Known Flow Node","Known Flow",333509.498923,667244.584759,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000075","Nodes","75",21.000000,30.592254,"DDS demands","Known Flow",333410.981880,667070.833726,,0.000000,,,,,,,-7.960000,,,,,,-7.117974,-7.960000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000042","Nodes","42",21.000000,24.614433,"DDS demands","Known Flow",333168.657814,667228.752769,,0.000000,-2.430000,,,,,,-5.099999,,,,,,-6.733460,-7.529999,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,
"64301100000029","Nodes","29",21.000000,25.043497,"DDS demands","Known Flow",332796.198713,667479.885837,,0.000000,-9.020000,,,,,,-9.809999,,,,,,-16.838123,-18.830000,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,
"64301100000106","Nodes","106",21.000000,28.127383,"DDS demands","Known Flow",333618.289936,667360.597804,,0.000000,,,,,,,-13.460000,,,,,,-12.036173,-13.460000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000099","Nodes","99",21.000000,27.717619,"DDS demands","Known Flow",333549.658505,667587.343159,,0.000000,,,,,,,-1.019999,,,,,,-0.912102,-1.019999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000104","Nodes","104",21.000000,29.089308,"DDS demands","Known Flow",333508.438346,667245.633896,,0.000000,,,,,,,-10.589999,,,,,,-9.469767,-10.589999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000108","Nodes","108",21.000000,27.954961,"DDS demands","Known Flow",333667.810950,667456.280830,,0.000000,,,,,,,-17.059999,,,,,,-15.255356,-17.059999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000467","Nodes","467",21.000000,27.480900,"DDS demands","Known Flow",333025.703775,667172.007753,,0.000000,-11.709999,,,,,,-2.710000,,,,,,-12.894621,-14.420000,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,
"64301100000810","Nodes","810",21.000000,32.116888,"DDS demands","Known Flow",333234.584841,667137.448744,,0.000000,-17.270000,,,-13.609999,,,-1.019999,,,,,,-28.525551,-31.899999,,"","C1 PROFILE",,,"C4 PROFILE",,,"D1 PROFILE",,,,,
"64301100000622","Nodes","622",21.000000,32.173407,"DDS demands","Known Flow",333235.024451,667107.590247,,0.000000,,,,-6.000000,,,-6.370000,,,,,,-11.061475,-12.369999,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,,,
"64301100000869","Nodes","869",21.000000,27.598283,"DDS demands","Known Flow",333546.581141,667393.192178,,0.000000,,,,,,,-8.489999,,,,,,-7.591909,-8.489999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000760","Nodes","760, P13131063, WOODBURN ROAD, SCH 13.94",22.999998,42.147802,"CSEP Unmatched","Known Flow",333898.867705,667038.437151,,0.000000,,,,,,,-3.039999,,,,-2.219999,-11.719999,-15.183819,-16.979999,,"",,,,,,,"D1 PROFILE",,,,"DC PROFILE","DC PROFILE"
"64301100000763","Nodes","763",21.000000,38.927560,"DDS demands","Known Flow",333981.793035,667333.011797,,0.000000,,,,,,,-3.960000,,,,,,-3.541102,-3.960000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000712","Nodes","712",21.000000,39.987959,"DDS demands","Known Flow",333927.982021,667236.333771,,0.000000,,,,,,,-18.370000,,,,,,-16.426783,-18.370000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000915","Nodes","915",21.000000,37.436299,"DDS demands","Known Flow",334505.490570,667118.081706,,0.000000,,,,,,,-1.789999,,,,,,-1.600649,-1.789999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000711","Nodes","711",21.000000,35.056506,"DDS demands","Known Flow",332288.030734,666409.071176,,0.000000,,,,,,,-6.659999,,,,,,-5.955491,-6.659999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000650","Nodes","650",21.000000,37.159937,"DDS demands","Known Flow",332344.568082,666480.631715,,0.000000,,,,,,,-3.380000,,,,,,-3.022456,-3.380000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000910","Nodes","910",21.000000,24.342336,"DDS demands","Known Flow",332642.129671,665533.414307,,0.000000,,,,,,,-2.499999,,,,,,-2.235544,-2.499999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000706","Nodes","706",21.000000,43.996512,"DDS demands","Known Flow",333687.911955,667052.395721,,0.000000,,,,,,,-4.210000,,,,,,-3.764657,-4.210000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100010400","Nodes","10400",21.000000,43.318470,"Default Known Flow Node","Known Flow",333812.812594,666989.086561,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000123","Nodes","123",21.000000,40.528634,"Default Known Flow Node","Known Flow",333983.664036,667153.639748,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000911","Nodes","911",21.000000,23.170327,"DDS demands","Known Flow",332716.569352,665533.639829,,0.000000,,,,,,,-6.040000,,,,,,-5.401076,-6.040000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000746","Nodes","746",21.000000,26.909707,"Default Known Flow Node","Known Flow",333011.319771,667231.245769,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000623","Nodes","623",21.000000,32.273239,"DDS demands","Known Flow",333233.453383,667079.410095,,0.000000,-6.000000,,,,,,,,,,,,-5.365307,-6.000000,,"","C1 PROFILE",,,,,,,,,,,
