"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(TT)"
"82011600000312","Nodes","P09122247, 80 Locks Road,  8.31","22.999998","33.706557","CSEP DDS Matched","Known Flow","451385.295250","107025.027143","","0.000000","","","","","","","","-8.310000","","","","","-7.430950","-8.310000","","","","","","","","","","","DC PROFILE","","","","",""
"82011600000314","Nodes","314","21.000000","37.153772","DDS demands","Known Flow","451358.601122","107144.195269","","0.000000","","","","","","","-2.549999","","","","","","-2.280255","-2.549999","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600000313","Nodes","313","21.000000","37.152433","DDS demands","Known Flow","451308.763961","107150.931367","","0.000000","","","","","","","-6.780000","","","","","","-6.062797","-6.780000","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600001610","Nodes","1610","21.000000","36.367866","DDS demands","Known Flow","451671.764060","106632.306226","","0.000000","","","","","","","-8.300000","","","","","","-7.422008","-8.300000","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600000333","Nodes","333","21.000000","34.402856","DDS demands","Known Flow","451740.545099","106814.610270","","0.000000","","","","","","","-11.920000","","","","","","-10.659077","-11.920000","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600002366","Nodes","2366","21.000000","34.223927","DDS demands","Known Flow","451747.785902","106836.497241","","0.000000","","","","","","","-23.749999","","","","","","-21.237674","-23.749999","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600002497","Nodes","2497","21.000000","33.954588","DDS demands","Known Flow","451785.389091","106953.556313","","0.000000","","","","","","","-0.860000","","","","","","-0.769027","-0.860000","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600000332","Nodes","332","21.000000","37.912268","DDS demands","Known Flow","451639.264051","106547.556203","","0.000000","","","","","","","-19.540001","","","","","","-17.473018","-19.540001","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600000544","Nodes","544","21.000000","34.755162","DDS demands","Known Flow","451768.706440","106882.933322","","0.000000","","","","","","","-17.979999","","","","","","-16.078037","-17.979999","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600005157","Nodes","5157","21.000000","34.379212","Default Known Flow Node","Known Flow","451793.264093","106953.306313","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600001611","Nodes","1611","21.000000","36.209157","Default Known Flow Node","Known Flow","451665.851643","106634.355083","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600001612","Nodes","1612","21.000000","34.697077","DDS demands","Known Flow","451616.065276","106660.953387","","0.000000","","","","","","","-5.989999","","","","","","-5.356365","-5.989999","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600001501","Nodes","1501","21.000000","29.858437","DDS demands","Known Flow","451481.394286","106878.729544","","0.000000","","","","","","","-2.920000","","","","","","-2.611116","-2.920000","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600001502","Nodes","1502","21.000000","29.292502","DDS demands","Known Flow","451478.055720","106854.431426","","0.000000","","","","","","","-9.529999","","","","","","-8.521896","-9.529999","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600001503","Nodes","1503","21.000000","28.163802","DDS demands","Known Flow","451535.639023","106805.931273","","0.000000","","","","","","","-10.970000","","","","","","-9.809570","-10.970000","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600005902","Nodes","5902","21.000000","43.509340","Default Known Flow Node","Known Flow","449767.294262","107079.234156","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600000497","Nodes","","21.000000","43.275866","DDS demands","Known Flow","449740.448675","106984.396303","","0.000000","","","","","","","-8.290000","","","","","","-7.413066","-8.290000","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600002520","Nodes","2520","21.000000","43.269451","Default Known Flow Node","Known Flow","449591.138494","106780.306266","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600005696","Nodes","5696","21.000000","42.826999","Default Known Flow Node","Known Flow","449372.013434","106378.306157","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600002521","Nodes","2521","21.000000","43.166653","DDS demands","Known Flow","449755.888539","106741.431255","","0.000000","","","","","","","-4.060000","","","","","","-3.630524","-4.060000","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600001832","Nodes","1832","21.000000","43.092249","DDS demands","Known Flow","449818.824544","106711.987803","","0.000000","","","","","","","-16.360000","","","","","","-14.629405","-16.360000","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600001581","Nodes","1581","21.000000","43.091361","Default Known Flow Node","Known Flow","449822.412467","106710.750588","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600000595","Nodes","595","21.000000","33.493220","DDS demands","Known Flow","450205.834132","106561.404240","","0.000000","","","","","","","-10.280000","","","","","","-9.192560","-10.280000","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600001585","Nodes","1585","21.000000","33.340750","DDS demands","Known Flow","450187.915493","106576.088421","","0.000000","","","","","","","-6.300000","","","","","","-5.633573","-6.300000","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600001586","Nodes","1586","21.000000","33.169641","DDS demands","Known Flow","450113.138636","106581.681212","","0.000000","","","","","","","-5.140000","","","","","","-4.596280","-5.140000","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600001834","Nodes","1834","21.000000","33.044522","DDS demands","Known Flow","450375.263707","106430.931171","","0.000000","","","","","","","-12.180000","","","","","","-10.891574","-12.180000","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600001588","Nodes","1588","21.000000","32.450379","DDS demands","Known Flow","450430.275197","106404.352492","","0.000000","","","","","","","-0.850000","","","","","","-0.760085","-0.850000","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600000532","Nodes","532","21.000000","31.784707","DDS demands","Known Flow","450509.263744","106398.931162","","0.000000","","","","","","","-12.819999","","","","","","-11.463872","-12.819999","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600002276","Nodes","2276","21.000000","31.729988","DDS demands","Known Flow","450519.687204","106400.119802","","0.000000","","","","","","","-2.840000","","","","","","-2.539578","-2.840000","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600002287","Nodes","2287","21.000000","60.067464","DDS demands","Known Flow","450555.763756","106490.806187","","0.000000","","","","","","","-3.309999","","","","","","-2.959861","-3.309999","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600002286","Nodes","2286","21.000000","60.109308","DDS demands","Known Flow","450600.199602","106507.186315","","0.000000","","","","","","","-5.969999","","","","","","-5.338480","-5.969999","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600002530","Nodes","2530","21.000000","60.340719","DDS demands","Known Flow","450587.513765","106540.306201","","0.000000","","","","","","","-0.829999","","","","","","-0.742200","-0.829999","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600002249","Nodes","2249","21.000000","60.353467","DDS demands","Known Flow","450589.513765","106553.431204","","0.000000","","","","","","","-6.110000","","","","","","-5.463671","-6.110000","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600001814","Nodes","1814","21.000000","60.410163","DDS demands","Known Flow","450622.904112","106545.849676","","0.000000","","","","","","","-3.410000","","","","","","-3.049283","-3.410000","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600001815","Nodes","1815","21.000000","60.509467","DDS demands","Known Flow","450663.138786","106551.931204","","0.000000","","","","","","","-7.790000","","","","","","-6.965957","-7.790000","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600001779","Nodes","1779","21.000000","68.947314","DDS demands","Known Flow","450417.999514","106831.581284","","0.000000","","","","","","","-0.699999","","","","","","-0.625952","-0.699999","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600001786","Nodes","1786","21.000000","68.960526","DDS demands","Known Flow","450414.419638","106829.547580","","0.000000","","","","","","","-1.729999","","","","","","-1.546996","-1.729999","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600001550","Nodes","1550","21.000000","69.050271","DDS demands","Known Flow","450370.013706","106802.056272","","0.000000","","","","","","","-2.720000","","","","","","-2.432272","-2.720000","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600001529","Nodes","1529","21.000000","33.717039","DDS demands","Known Flow","450493.535925","107153.749706","","0.000000","","","","","","","-3.729999","","","","","","-3.335432","-3.729999","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600001530","Nodes","1530","21.000000","33.589744","DDS demands","Known Flow","450501.423056","107149.826085","","0.000000","","","","","","","-8.489999","","","","","","-7.591909","-8.489999","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600000260","Nodes","260","21.000000","32.513677","DDS demands","Known Flow","450579.638763","107112.681356","","0.000000","","","","","","","-8.630000","","","","","","-7.717100","-8.630000","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600005056","Nodes","5056","21.000000","24.602628","DDS demands","Known Flow","450631.157062","109552.107075","","0.000000","","","","","","","-2.580000","","","","","","-2.307082","-2.580000","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600001246","Nodes","1246","21.000000","23.818570","DDS demands","Known Flow","450700.311146","109536.988057","","0.000000","","","-2.380000","","","","-12.960000","","-6.040000","","","","-19.118378","-21.380001","","","","","","C3 PROFILE","","","","D1 PROFILE","","I2 PROFILE","","","",""
"82011600001701","Nodes","1701","21.000000","23.423546","DDS demands","Known Flow","450776.138816","109535.932016","","0.000000","","","","","","","-3.410000","","","","","","-3.049283","-3.410000","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600001244","Nodes","1244","21.000000","34.818224","DDS demands","Known Flow","449938.763588","109656.057048","","0.000000","","","","","","","-26.650000","","","","","","-23.830907","-26.650000","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600002421","Nodes","P10125182, Glen Road Southampton, 12.09","22.999998","23.977386","CSEP DDS Matched","Known Flow","450682.006027","109539.280461","","0.000000","","","","","","","-5.169999","-12.090000","","","","","-15.434200","-17.260000","","","","","","","","","","D1 PROFILE","DC PROFILE","","","","",""
"82011600000468","Nodes","468","21.000000","31.062760","DDS demands","Known Flow","450145.513645","109567.432024","","0.000000","","","","","","","-3.690000","","","","","","-3.299664","-3.690000","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600001238","Nodes","1238","21.000000","41.986628","DDS demands","Known Flow","449596.897197","109499.678624","","0.000000","","","","","","","-3.980000","","","","","","-3.558987","-3.980000","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600001240","Nodes","1240","21.000000","41.868259","DDS demands","Known Flow","449589.784529","109466.423858","","0.000000","","","","","","","-3.680000","","","","","","-3.290721","-3.680000","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600000001","Nodes","Group Profile 1, LEAD, Swanwick Lane DG, Site ID 1275","21.000000","45.000001","Default Known Pressure Node","Known Pressure","449546.388482","109437.556989","","1979.999977","","","","","","","","","","","","","701.952248","784.990290","","","","","","","","","","","","","","","",""
"82011600001165","Nodes","1165","21.000000","44.725715","DDS demands","Known Flow","449541.263170","109444.751876","","0.000000","-6.000000","","","","","","-15.479999","","","","","","-19.207799","-21.479998","","","","C1 PROFILE","","","","","","D1 PROFILE","","","","","",""
"82011600000462","Nodes","462","21.000000","44.834783","Default Known Flow Node","Known Flow","449544.388481","109440.306990","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600000477","Nodes","477","21.000000","39.240370","DDS demands","Known Flow","450400.148103","108722.851420","","0.000000","","","","","","","-22.129998","","","","","","-19.789041","-22.129998","","","","","","","","","","D1 PROFILE","","","","","",""
