"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"82013300003385","Nodes","3385","21.000000","30.135068","Default Known Flow Node","Known Flow","423145.449298","148740.704684","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003386","Nodes","3386","21.000000","30.135068","Default Known Flow Node","Known Flow","423143.880297","148765.322690","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003375","Nodes","3375","21.000000","43.546133","Default Known Flow Node","Known Flow","423200.335313","148566.504636","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003390","Nodes","3390","21.000000","43.645532","Default Known Flow Node","Known Flow","423090.929283","148552.035632","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003391","Nodes","3391","21.000000","26.906134","Default Known Flow Node","Known Flow","423043.677270","148814.343704","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003392","Nodes","3392","21.000000","26.906134","Default Known Flow Node","Known Flow","423028.547266","148843.384712","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003397","Nodes","3397 DUMMY FLOW","21.000000","49.814853","Default Known Flow Node","Known Flow","422974.835251","148506.080620","","0.000000","","","","","","-19.999998","","","","","","","","-17.884357","-19.999998","","","","","","","","D1 PROFILE","","","","","","",""
"82013300003399","Nodes","3399","21.000000","32.463540","Default Known Flow Node","Known Flow","422990.976256","148653.283660","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003401","Nodes","3401","21.000000","32.627036","Default Known Flow Node","Known Flow","422990.337255","148650.242659","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003409","Nodes","3409","21.000000","44.303758","Default Known Flow Node","Known Flow","423290.333337","148519.884624","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003394","Nodes","3394","21.000000","44.303758","Default Known Flow Node","Known Flow","423293.309338","148537.000628","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003411","Nodes","3411","21.000000","25.689630","DDS demands","Known Flow","423011.254261","148780.292694","","0.000000","-386.739976","","","","","","","","","","","","","-345.829796","-386.739976","","","C1 PROFILE","","","","","","","","","","","",""
"82013300003413","Nodes","3413","21.000000","28.391024","Default Known Flow Node","Known Flow","423004.900259","148730.064681","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003414","Nodes","3414","21.000000","28.391024","Default Known Flow Node","Known Flow","423015.201262","148727.873680","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003415","Nodes","3415","21.000000","44.477622","Default Known Flow Node","Known Flow","423298.641339","148565.974636","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003410","Nodes","3410","21.000000","44.413377","Default Known Flow Node","Known Flow","423298.305339","148553.923633","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003416","Nodes","3416","21.000000","36.959380","Default Known Flow Node","Known Flow","422966.699249","148569.564637","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003418","Nodes","3418","21.000000","35.206046","Default Known Flow Node","Known Flow","422981.804253","148601.930646","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003421","Nodes","3421","21.000000","36.540136","Default Known Flow Node","Known Flow","422913.149234","148591.029643","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003422","Nodes","3422","21.000000","36.540136","Default Known Flow Node","Known Flow","422909.297233","148592.302643","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003423","Nodes","3423","21.000000","26.011993","Default Known Flow Node","Known Flow","422914.023235","148816.487704","","0.000000","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","C1 PROFILE","","","","","","","","","","","",""
"82013300003424","Nodes","3424","21.000000","30.135068","Default Known Flow Node","Known Flow","423144.195297","148740.503684","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003425","Nodes","3425","21.000000","35.293782","DDS demands","Known Flow","423198.173312","148463.730608","","0.000000","","","","","","-1.749999","","","","","","","","-1.564881","-1.749999","","","","","","","","D1 PROFILE","","","","","","",""
"82013300003383","Nodes","3383","21.000000","27.634613","Default Known Flow Node","Known Flow","423078.250279","148844.668712","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003426","Nodes","3426","21.000000","27.634613","Default Known Flow Node","Known Flow","423087.903282","148850.992714","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003427","Nodes","3427","21.000000","28.708140","Default Known Flow Node","Known Flow","423117.286290","148802.114700","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003433","Nodes","3433","21.000000","28.708140","Default Known Flow Node","Known Flow","423118.039290","148806.913702","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003430","Nodes","3430","21.000000","49.772134","Default Known Flow Node","Known Flow","422986.484254","148529.650626","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003431","Nodes","3431","21.000000","35.798851","Default Known Flow Node","Known Flow","422979.449252","148588.782642","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003443","Nodes","3443","21.000000","35.798851","Default Known Flow Node","Known Flow","422979.677253","148590.838643","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003434","Nodes","3434","21.000000","28.708140","Default Known Flow Node","Known Flow","423118.637290","148817.523705","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003435","Nodes","3435","21.000000","36.540136","Default Known Flow Node","Known Flow","422915.112235","148590.731643","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003436","Nodes","3436","21.000000","36.452680","Default Known Flow Node","Known Flow","422926.406238","148615.615650","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003439","Nodes","3439","21.000000","27.723264","Default Known Flow Node","Known Flow","423074.541278","148825.939707","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003442","Nodes","3442","21.000000","26.906134","Default Known Flow Node","Known Flow","423038.861269","148849.389713","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003444","Nodes","3444","21.000000","34.439861","Default Known Flow Node","Known Flow","422984.369123","148616.291066","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003445","Nodes","3445","21.000000","34.439861","Default Known Flow Node","Known Flow","422993.676256","148612.568649","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003447","Nodes","3447","21.000000","58.469090","Default Known Flow Node","Known Flow","423678.384443","148149.528523","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003450","Nodes","3450","21.000000","63.648598","Default Known Flow Node","Known Flow","423810.075478","148390.301588","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003451","Nodes","3451","21.000000","56.130500","Default Known Flow Node","Known Flow","423705.953450","148043.819494","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003473","Nodes","3473","21.000000","56.130500","Default Known Flow Node","Known Flow","423716.495453","148044.062494","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003453","Nodes","3453","21.000000","55.395449","Default Known Flow Node","Known Flow","423791.175473","148025.654489","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003455","Nodes","3455","21.000000","61.016020","Default Known Flow Node","Known Flow","423618.598426","148440.070602","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003457","Nodes","3457","21.000000","23.110240","Default Known Flow Node","Known Flow","423902.002504","147956.421470","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003459","Nodes","3459","21.000000","22.933162","Default Known Flow Node","Known Flow","423769.646467","147973.841475","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003462","Nodes","3462","21.000000","64.220416","Default Known Flow Node","Known Flow","423808.382478","148225.946544","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003465","Nodes","3465","21.000000","22.876370","Default Known Flow Node","Known Flow","423802.775477","147914.934459","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003468","Nodes","3468","21.000000","57.221548","Default Known Flow Node","Known Flow","423618.536426","148077.312503","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003470","Nodes","3470","21.000000","22.983928","Default Known Flow Node","Known Flow","423858.425492","147965.137473","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003471","Nodes","3471","21.000000","68.729336","Default Known Flow Node","Known Flow","423930.779511","148414.161595","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003452","Nodes","3452","21.000000","56.257104","Default Known Flow Node","Known Flow","423735.580458","148051.241496","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003475","Nodes","3475","21.000000","55.177115","Default Known Flow Node","Known Flow","423932.382512","148032.776491","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003477","Nodes","3477","21.000000","55.315645","Default Known Flow Node","Known Flow","423837.285486","148026.048489","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003476","Nodes","3476","21.000000","55.315645","Default Known Flow Node","Known Flow","423837.096486","148043.019494","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003478","Nodes","3478","21.000000","67.452271","Default Known Flow Node","Known Flow","423947.525516","148416.873596","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003544","Nodes","3544","21.000000","67.286318","Default Known Flow Node","Known Flow","423921.232043","148414.448441","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003464","Nodes","3464","21.000000","22.839673","Default Known Flow Node","Known Flow","423811.131479","147975.104475","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003483","Nodes","3483","21.000000","55.188753","Default Known Flow Node","Known Flow","423820.403481","148042.626494","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003485","Nodes","3485","21.000000","55.080790","Default Known Flow Node","Known Flow","423903.642504","148044.494494","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003489","Nodes","3489","21.000000","55.080790","Default Known Flow Node","Known Flow","423916.664773","148044.594336","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003486","Nodes","3486","21.000000","55.250233","Default Known Flow Node","Known Flow","423931.945512","148044.711494","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003490","Nodes","3490","21.000000","55.080790","Default Known Flow Node","Known Flow","423916.516507","148034.463492","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003492","Nodes","3492","21.000000","62.953974","Default Known Flow Node","Known Flow","423791.502473","148471.661610","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003495","Nodes","3495","21.000000","31.305125","Default Known Flow Node","Known Flow","423663.301439","148963.061744","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003514","Nodes","3514","21.000000","31.393095","Default Known Flow Node","Known Flow","423700.980988","148963.943687","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003497","Nodes","3497","21.000000","31.868582","Default Known Flow Node","Known Flow","423640.896432","148778.843694","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003505","Nodes","3505","21.000000","61.090502","Default Known Flow Node","Known Flow","423620.396427","148450.062605","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003507","Nodes","3507","21.000000","62.344402","DDS demands","Known Flow","423771.892468","148444.161603","","0.000000","","","","","","-3.880000","","","","","","","","-3.469565","-3.880000","","","","","","","","D1 PROFILE","","","","","","",""
"82013300003510","Nodes","3510","21.000000","31.342420","DDS demands","Known Flow","423652.090435","148688.631670","","0.000000","-31.959998","","","","","","","","","","","","","-28.579203","-31.959998","","","C1 PROFILE","","","","","","","","","","","",""
"82013300003529","Nodes","3529","21.000000","31.027939","Default Known Flow Node","Known Flow","423638.609988","148587.259997","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003513","Nodes","3513","21.000000","31.393095","Default Known Flow Node","Known Flow","423700.965449","148957.573743","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003515","Nodes","3515","21.000000","31.932928","Default Known Flow Node","Known Flow","423634.152431","148815.599704","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003548","Nodes","3548","21.000000","31.932932","Default Known Flow Node","Known Flow","423649.257213","148816.936034","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003555","Nodes","3555","21.000000","31.210664","Default Known Flow Node","Known Flow","423796.897141","148521.296641","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003517","Nodes","3517","21.000000","62.552918","Default Known Flow Node","Known Flow","423773.262468","148417.373596","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003518","Nodes","3518","21.000000","62.636442","Default Known Flow Node","Known Flow","423777.597470","148433.910600","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003561","Nodes","3561","21.000000","31.216999","Default Known Flow Node","Known Flow","423803.719477","148521.881624","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003521","Nodes","3521","21.000000","65.628852","Default Known Flow Node","Known Flow","423872.942496","148424.660598","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003522","Nodes","3522","21.000000","65.795188","Default Known Flow Node","Known Flow","423884.568499","148452.373605","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003526","Nodes","3526","21.000000","68.322774","Default Known Flow Node","Known Flow","423656.342437","148465.476609","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003527","Nodes","3527","21.000000","31.161898","Default Known Flow Node","Known Flow","423657.159437","148616.952650","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003512","Nodes","3512","21.000000","31.059741","Default Known Flow Node","Known Flow","423639.559432","148597.857645","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003531","Nodes","3531","21.000000","31.412427","Default Known Flow Node","Known Flow","423660.199438","148825.158707","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003537","Nodes","3537","21.000000","30.983924","Default Known Flow Node","Known Flow","423599.252421","148571.733638","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003519","Nodes","3519","21.000000","31.349246","Default Known Flow Node","Known Flow","423858.703492","148517.140623","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003540","Nodes","3540","21.000000","61.573939","Default Known Flow Node","Known Flow","423682.898444","148442.738603","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003542","Nodes","3542","21.000000","61.106637","Default Known Flow Node","Known Flow","423621.537821","148452.668213","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003541","Nodes","3541","21.000000","61.106637","Default Known Flow Node","Known Flow","423614.352425","148455.947606","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003545","Nodes","3545","21.000000","61.106637","Default Known Flow Node","Known Flow","423608.749424","148472.522611","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003553","Nodes","3553","21.000000","31.411050","DDS demands","Known Flow","423660.236531","148826.311412","","0.000000","","-89.199999","","","","-7.340000","","","","","","","","-86.327796","-96.540004","","","","C2 PROFILE","","","","D1 PROFILE","","","","","","",""
"82013300003516","Nodes","3516","21.000000","31.210664","Default Known Flow Node","Known Flow","423796.663475","148517.086623","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003554","Nodes","3554","21.000000","31.166593","Default Known Flow Node","Known Flow","423785.219472","148525.948625","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003559","Nodes","3559","21.000000","65.795188","Default Known Flow Node","Known Flow","423884.957499","148453.535606","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003546","Nodes","3546","21.000000","61.106637","Default Known Flow Node","Known Flow","423610.570424","148456.680606","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003564","Nodes","3564","21.000000","30.477459","Default Known Flow Node","Known Flow","423595.194420","149157.454797","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003572","Nodes","3572","21.000000","29.544010","Default Known Flow Node","Known Flow","423955.930518","149239.160819","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003574","Nodes","3574","21.000000","28.676201","Default Known Flow Node","Known Flow","423631.153430","149375.391856","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003579","Nodes","3579","21.000000","28.852494","Default Known Flow Node","Known Flow","423746.646461","149312.218839","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003587","Nodes","3587","21.000000","30.433509","Default Known Flow Node","Known Flow","423635.799431","149198.375808","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003589","Nodes","3589","21.000000","29.309329","Default Known Flow Node","Known Flow","423936.811513","149239.223819","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003591","Nodes","3591","21.000000","28.879463","Default Known Flow Node","Known Flow","423694.005447","149338.123846","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003620","Nodes","3620","21.000000","28.879463","Default Known Flow Node","Known Flow","423692.792447","149332.880845","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003581","Nodes","3581","21.000000","29.536672","Default Known Flow Node","Known Flow","423669.780440","149247.384822","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003595","Nodes","3595","21.000000","29.956714","Default Known Flow Node","Known Flow","423622.005427","149247.011821","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003592","Nodes","3592","21.000000","28.816593","Default Known Flow Node","Known Flow","423702.869449","149322.145842","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003597","Nodes","3597","21.000000","28.138170","Default Known Flow Node","Known Flow","423568.217413","149273.338829","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003601","Nodes","3601","21.000000","29.270656","Default Known Flow Node","Known Flow","423893.259964","149221.026647","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003571","Nodes","3571","21.000000","29.307642","Default Known Flow Node","Known Flow","423928.065511","149239.000819","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003616","Nodes","3616","21.000000","30.477459","Default Known Flow Node","Known Flow","423601.447422","149167.562800","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003619","Nodes","3619","21.000000","28.966981","Default Known Flow Node","Known Flow","423658.790437","149309.935839","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003621","Nodes","3621","21.000000","29.666227","Default Known Flow Node","Known Flow","424282.109607","148945.575739","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003603","Nodes","3603","21.000000","31.259597","Default Known Flow Node","Known Flow","424150.794571","149011.154757","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003632","Nodes","3632","21.000000","31.843856","Default Known Flow Node","Known Flow","424227.996592","148895.509726","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003636","Nodes","3636","21.000000","31.352363","Default Known Flow Node","Known Flow","424138.081568","148919.637732","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003637","Nodes","3637","21.000000","31.258578","Default Known Flow Node","Known Flow","424142.428569","149036.564764","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003639","Nodes","3639","21.000000","31.352363","Default Known Flow Node","Known Flow","424141.060569","148919.316732","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003640","Nodes","3640","21.000000","29.556326","Default Known Flow Node","Known Flow","424310.115615","148980.335749","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003641","Nodes","3641","21.000000","30.471217","Default Known Flow Node","Known Flow","424282.559607","149242.045820","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003645","Nodes","3645","21.000000","29.565112","Default Known Flow Node","Known Flow","424361.323628","149189.872806","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003647","Nodes","3647","21.000000","30.117093","Default Known Flow Node","Known Flow","424303.394613","149154.858796","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003651","Nodes","3651","21.000000","29.782339","Default Known Flow Node","Known Flow","424372.772632","149084.107777","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003652","Nodes","3652","21.000000","30.002904","Default Known Flow Node","Known Flow","424383.684635","149119.873787","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003654","Nodes","3654","21.000000","29.850698","Default Known Flow Node","Known Flow","424363.543629","149124.895788","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003638","Nodes","3638","21.000000","29.892600","Default Known Flow Node","Known Flow","424322.878618","149109.754784","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003658","Nodes","3658","21.000000","31.180933","DDS demands","Known Flow","424191.203582","149089.895779","","0.000000","","","","","","-5.290000","","","","","","","","-4.730413","-5.290000","","","","","","","","D1 PROFILE","","","","","","",""
"82013300003661","Nodes","3661","21.000000","30.289868","Default Known Flow Node","Known Flow","424311.434615","149186.584805","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003664","Nodes","3664","21.000000","29.943746","Default Known Flow Node","Known Flow","424354.939627","149100.409782","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003666","Nodes","3666","21.000000","30.570519","Default Known Flow Node","Known Flow","424285.559608","149198.868808","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003665","Nodes","3665","21.000000","30.335861","Default Known Flow Node","Known Flow","424265.886603","149239.406819","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003667","Nodes","3667","21.000000","29.775405","Default Known Flow Node","Known Flow","424336.441622","149053.577769","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003650","Nodes","3650","21.000000","29.775405","Default Known Flow Node","Known Flow","424338.389622","149057.232770","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003669","Nodes","3669","21.000000","29.569631","Default Known Flow Node","Known Flow","424324.973619","149017.748759","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003088","Nodes","3088","21.000000","38.352985","Default Known Flow Node","Known Flow","422161.314030","148169.397528","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003048","Nodes","3048","21.000000","39.368207","Default Known Flow Node","Known Flow","421899.943959","147988.368479","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003157","Nodes","3157","21.000000","38.260166","Default Known Flow Node","Known Flow","422418.374100","147893.079453","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
