"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(IH)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IH)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"96113006703235","Nodes","6703235,","21.000000","29.325576","Default Known Flow Node","Known Flow","560986.019778","148447.832426","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000009365","Nodes","9365,","21.000000","29.402471","Default Known Flow Node","Known Flow","561612.668976","148924.067734","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113006703046","Nodes","6703046,","21.000000","29.784922","DDS demands","Known Flow","561592.925786","148856.363909","","0.000000","","","","","","-16.129999","","","","","","","","","","-14.423734","-16.129999","","","","","","","","D1 PROFILE","","","","","","","","",""
"96113000009355","Nodes","9355,","21.000000","29.919300","Default Known Flow Node","Known Flow","561587.245820","148835.705948","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113006703247","Nodes","6703247,","21.000000","29.812553","DDS demands","Known Flow","560740.573742","147694.784995","","0.000000","","","","","","-10.880000","","","","","","","","","","-9.729090","-10.880000","","","","","","","","D1 PROFILE","","","","","","","","",""
"96113006703034","Nodes","6703034,","21.000000","29.746017","DDS demands","Known Flow","560751.502063","147711.343505","","0.000000","","","-2.509999","","","-9.489999","","","","","","","","","","-10.730613","-11.999999","","","","","C3 PROFILE","","","D1 PROFILE","","","","","","","","",""
"96113000009208","Nodes","9208,","21.000000","29.395816","Default Known Flow Node","Known Flow","560817.043759","147907.067457","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113006702557","Nodes","6702557,","21.000000","28.037617","DDS demands","Known Flow","559039.168276","148891.442725","","0.000000","","","","","","-9.600000","","","","","","","","","","-8.584492","-9.600000","","","","","","","","D1 PROFILE","","","","","","","","",""
"96113000009625","Nodes","9625,","21.000000","23.301783","Default Known Flow Node","Known Flow","560007.789940","148949.819900","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113006703023","Nodes","6703023,","21.000000","23.286051","DDS demands","Known Flow","559988.019458","148961.839622","","0.000000","","","","","","-4.670000","","","","","","","","","","-4.175997","-4.670000","","","","","","","","D1 PROFILE","","","","","","","","",""
"96113000009611","Nodes","9611,","21.000000","23.342593","Default Known Flow Node","Known Flow","559948.665327","148995.320396","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000008899","Nodes","8899,","21.000000","28.288744","Default Known Flow Node","Known Flow","559239.974599","147993.174096","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113006702115","Nodes","6702115,","21.000000","31.414724","DDS demands","Known Flow","559430.865299","148192.567284","","0.000000","","","","","","-27.100000","","","","","","","","","","-24.233305","-27.100000","","","","","","","","D1 PROFILE","","","","","","","","",""
"96113006702202","Nodes","6702202,","21.000000","32.817483","DDS demands","Known Flow","559925.668586","148258.069894","","0.000000","","","","","","-14.710000","","","","","","","","","","-13.153945","-14.710000","","","","","","","","D1 PROFILE","","","","","","","","",""
"96113000009225","Nodes","9225,","21.000000","33.044691","Default Known Flow Node","Known Flow","559971.867671","148066.040901","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113006702077","Nodes","6702077,","21.000000","35.212260","DDS demands","Known Flow","558455.931741","147428.499418","","0.000000","","","-12.279999","","","-14.619999","","","","","","","","","","-24.054460","-26.899999","","","","","C3 PROFILE","","","D1 PROFILE","","","","","","","","",""
"96113006702076","Nodes","6702076","21.000000","32.438470","DDS demands","Known Flow","558635.413267","147352.549417","","0.000000","","-69.809996","-22.999999","","","-23.069998","","","","","","","","","","-103.621967","-115.879993","","","","C2 PROFILE","C3 PROFILE","","","D1 PROFILE","","","","","","","","",""
"96113000008872","Nodes","8872,","21.000000","33.732949","Default Known Flow Node","Known Flow","559575.168421","147829.817436","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113006702088","Nodes","6702088,","21.000000","33.502869","DDS demands","Known Flow","559590.056565","147814.061289","","0.000000","","","","","","-20.770000","","","","","","","","","","-18.572906","-20.770000","","","","","","","","D1 PROFILE","","","","","","","","",""
"96113006702087","Nodes","6702087,","21.000000","32.116516","DDS demands","Known Flow","559711.918459","147686.442397","","0.000000","","","-1.049999","","","-34.549999","","","","","","","","","","-31.834156","-35.600000","","","","","C3 PROFILE","","","D1 PROFILE","","","","","","","","",""
"96113000009882","Nodes","9882,","21.000000","29.902794","DDS demands","Known Flow","558874.293231","146161.691982","","0.000000","","","","","","","","-27.930000","","","","","","","","-24.975505","-27.930000","","","","","","","","","","DH PROFILE","","","","","","",""
"96113006702060","Nodes","6702060,","21.000000","33.160316","DDS demands","Known Flow","558952.532898","146294.668221","","0.000000","","","","","","-3.469999","","","","","","","","","","-3.102936","-3.469999","","","","","","","","D1 PROFILE","","","","","","","","",""
"96113006702229","Nodes","6702229,","21.000000","36.018694","DDS demands","Known Flow","559012.418268","146410.692050","","0.000000","","","","","","-3.579999","","","","","","","","","","-3.201299","-3.579999","","","","","","","","D1 PROFILE","","","","","","","","",""
"96113006702276","Nodes","6702276,","21.000000","35.737955","DDS demands","Known Flow","559176.670571","146522.869266","","0.000000","-6.569999","","","","","-26.030000","","","","","","","","","","-29.151504","-32.600001","","","C1 PROFILE","","","","","D1 PROFILE","","","","","","","","",""
"96113006702256","Nodes","6702256,","21.000000","36.605059","DDS demands","Known Flow","559470.043393","146935.692193","","0.000000","","","","","","-10.100000","","","","","","","","","","-9.031600","-10.100000","","","","","","","","D1 PROFILE","","","","","","","","",""
"96113006702053","Nodes","6702053,","21.000000","36.296075","DDS demands","Known Flow","559487.654318","146960.375850","","0.000000","","","","","","-6.489999","","","","","","","","","","-5.803474","-6.489999","","","","","","","","D1 PROFILE","","","","","","","","",""
"96113006702519","Nodes","6702519,","21.000000","35.804243","DDS demands","Known Flow","559539.293412","147007.067212","","0.000000","","","","","","-19.639999","","","","","","","","","","-17.562439","-19.639999","","","","","","","","D1 PROFILE","","","","","","","","",""
"96113000008218","Nodes","8218,","21.000000","28.344406","Default Known Flow Node","Known Flow","558964.418255","145800.566884","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113006701144","Nodes","6701144,","22.999998","28.037216","DDS demands","Known Flow","558965.831871","145716.069751","","0.000000","","","","","","-29.389998","","","","","","","","","","-26.281062","-29.389998","","","","","","","","D1 PROFILE","","","","","","","","",""
"96113006701138","Nodes","6701138,","21.000000","28.621712","DDS demands","Known Flow","559099.793292","145900.066911","","0.000000","","","","","","-13.869999","","","","","","","","","","-12.402802","-13.869999","","","","","","","","D1 PROFILE","","","","","","","","",""
"96113006701139","Nodes","P00103421, Priory Road, 22.52","24.000000","28.706815","CSEP DDS Matched","Known Flow","559150.720474","145892.527245","","0.000000","","","","","","-5.480000","-16.809999","","","","","","","","","-19.932118","-22.289998","","","","","","","","D1 PROFILE","DC PROFILE","","","","","","","",""
"96113006701430","Nodes","6701430,","21.000000","29.023737","DDS demands","Known Flow","559255.418334","145889.316908","","0.000000","","","","","","-15.560000","","","","","","","","","","-13.914031","-15.560000","","","","","","","","D1 PROFILE","","","","","","","","",""
"96113006701096","Nodes","6701096,","21.000000","37.316512","DDS demands","Known Flow","556267.917522","150561.443179","","0.000000","","","","","","-5.059999","","","","","","","","","","-4.524742","-5.059999","","","","","","","","D1 PROFILE","","","","","","","","",""
"96113006701097","Nodes","6701097,","21.000000","37.438325","DDS demands","Known Flow","556342.660455","150757.164886","","0.000000","","","","","","-1.360000","","","","","","","","","","-1.216136","-1.360000","","","","","","","","D1 PROFILE","","","","","","","","",""
"96113006701098","Nodes","6701098,","21.000000","37.443524","DDS demands","Known Flow","556346.304112","150769.814138","","0.000000","","","","","","-4.940000","","","","","","","","","","-4.417436","-4.940000","","","","","","","","D1 PROFILE","","","","","","","","",""
"96113000009649","Nodes","9649,","21.000000","33.930099","Default Known Flow Node","Known Flow","556513.535839","150153.588329","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113006701192","Nodes","6701192,","21.000000","33.510400","DDS demands","Known Flow","556473.410509","150145.400185","","0.000000","","","","","","-14.399999","","","","","","","","","","-12.876737","-14.399999","","","","","","","","D1 PROFILE","","","","","","","","",""
"96113006701095","Nodes","6701095,","21.000000","33.636497","DDS demands","Known Flow","556165.167494","150157.943069","","0.000000","","","","","","-8.339999","","","","","","","","","","-7.457777","-8.339999","","","","","","","","D1 PROFILE","","","","","","","","",""
"96113006701195","Nodes","6701195,","21.000000","35.662486","Default Known Flow Node","Known Flow","556759.792655","150044.068038","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113006701086","Nodes","6701086,","21.000000","34.935807","DDS demands","Known Flow","556785.767698","149930.635225","","0.000000","","","","","","-17.479999","","","","","","","","","","-15.630928","-17.479999","","","","","","","","D1 PROFILE","","","","","","","","",""
"96113006701216","Nodes","6701216,","21.000000","33.715011","Default Known Flow Node","Known Flow","556814.792670","149840.192983","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000009161","Nodes","9161,","21.000000","31.014863","Default Known Flow Node","Known Flow","556754.667654","149461.067880","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113006701085","Nodes","6701085,","21.000000","31.720692","DDS demands","Known Flow","556786.058101","149585.970140","","0.000000","","","","","","-5.929999","","","","","","","","","","-5.302711","-5.929999","","","","","","","","D1 PROFILE","","","","","","","","",""
"96113000009570","Nodes","9570,","21.000000","33.486780","Default Known Flow Node","Known Flow","556822.667673","149776.317965","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
