"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(IH)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IH)","NodeFlowProfileNameByCategory(PL-DC)"
"96112706323182","Nodes","6323182","21.000000","38.555810","DDS demands","Known Flow","604880.421692","160655.269875","","0.000000","","","","","","","-0.910000","","","","","","","-0.813738","-0.910000","","","","","","","","","D1 PROFILE","","","","","",""
"96112706324159","Nodes","-1836","21.000000","38.946353","Default Known Flow Node","Known Flow","605004.680782","160565.820901","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323133","Nodes","6323133","21.000000","33.143300","DDS demands","Known Flow","603881.430476","160966.571010","","0.000000","","","","","","","-6.589999","","","","","","","-5.892895","-6.589999","","","","","","","","","D1 PROFILE","","","","","",""
"96112706323177","Nodes","6323177","21.000000","33.315250","Default Known Flow Node","Known Flow","604159.368714","160928.421779","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706322214","Nodes","6322214","21.000000","25.115294","Default Known Flow Node","Known Flow","604891.430751","159643.570650","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706322213","Nodes","6322213","21.000000","25.746182","DDS demands","Known Flow","604595.557002","159736.294200","","0.000000","","","","","","","-2.140000","","","","","","","-1.913626","-2.140000","","","","","","","","","D1 PROFILE","","","","","",""
"96112706323401","Nodes","-1138","21.000000","25.923244","Default Known Flow Node","Known Flow","604370.305609","159808.820695","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323257","Nodes","6323257","21.000000","25.461143","DDS demands","Known Flow","605088.055805","158068.070222","","0.000000","","","","","","","-12.300000","","","","","","","-10.998880","-12.300000","","","","","","","","","D1 PROFILE","","","","","",""
"96112706323268","Nodes","6323268","21.000000","25.291338","DDS demands","Known Flow","605321.235693","157865.269728","","0.000000","","","","","","","-3.250000","","","","","","","-2.906208","-3.250000","","","","","","","","","D1 PROFILE","","","","","",""
"96112706323265","Nodes","6323265","21.000000","25.969114","Default Known Flow Node","Known Flow","605747.657553","157604.828347","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324001","Nodes","-1617","21.000000","25.144815","Default Known Flow Node","Known Flow","605535.680926","157776.445142","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323262","Nodes","6323262","21.000000","26.703825","DDS demands","Known Flow","605744.921182","157302.394049","","0.000000","","","","","","","-2.779999","","","","","","","-2.485925","-2.779999","","","","","","","","","D1 PROFILE","","","","","",""
"96112706323263","Nodes","6323263","21.000000","26.429764","DDS demands","Known Flow","605970.188474","157493.153058","","0.000000","","","","","","","-3.010000","","","","","","","-2.691595","-3.010000","","","","","","","","","D1 PROFILE","","","","","",""
"96112706323983","Nodes","-1591","21.000000","27.711190","Default Known Flow Node","Known Flow","605306.430864","156994.694930","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323261","Nodes","6323261","21.000000","27.081505","DDS demands","Known Flow","605531.958821","157088.743856","","0.000000","","","","","","","-12.770000","","","","","","","-11.419162","-12.770000","","","","","","","","","D1 PROFILE","","","","","",""
"96112706323147","Nodes","6323147","21.000000","25.171365","DDS demands","Known Flow","602374.805067","161407.071130","","0.000000","","","","","","","-13.999999","","","","","","","-12.519050","-13.999999","","","","","","","","","D1 PROFILE","","","","","",""
"96112706323148","Nodes","6323148","21.000000","25.409415","DDS demands","Known Flow","602565.367806","161356.384251","","0.000000","","","","","","","-25.599999","","","","","","","-22.891977","-25.599999","","","","","","","","","D1 PROFILE","","","","","",""
"96112706323892","Nodes","-1474","21.000000","25.726123","Default Known Flow Node","Known Flow","602656.430143","161324.446108","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323907","Nodes","-1491","21.000000","27.199173","Default Known Flow Node","Known Flow","602379.680068","161401.571129","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323155","Nodes","6323155","21.000000","27.200299","DDS demands","Known Flow","602457.383876","161381.734375","","0.000000","","","","","","","-14.760000","","","","","","","-13.198656","-14.760000","","","","","","","","","D1 PROFILE","","","","","",""
"96112706323899","Nodes","-1482","21.000000","27.306320","Default Known Flow Node","Known Flow","602551.930115","161350.071115","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323579","Nodes","-1367","21.000000","33.786341","Default Known Flow Node","Known Flow","602621.582795","160995.900580","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324442","Nodes","-4904553","21.000000","35.579575","Default Known Flow Node","Known Flow","602559.619554","160682.937174","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323409","Nodes","-1149","21.000000","26.323459","Default Known Flow Node","Known Flow","603659.055416","159980.945742","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706322210","Nodes","6322210","21.000000","26.363801","Default Known Flow Node","Known Flow","603445.434017","160034.699063","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706322209","Nodes","6322209","21.000000","26.824454","DDS demands","Known Flow","603159.049695","160108.771689","","0.000000","","","","","","","-17.440000","","","","","","","-15.595160","-17.440000","","","","","","","","","D1 PROFILE","","","","","",""
"96112706323416","Nodes","-1158","21.000000","26.935423","Default Known Flow Node","Known Flow","603113.180267","160119.945780","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323442","Nodes","-1201","21.000000","32.356568","Default Known Flow Node","Known Flow","602317.430051","160446.695869","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323439","Nodes","-1196","21.000000","32.655686","Default Known Flow Node","Known Flow","602337.430056","160419.695862","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323355","Nodes","-1075","21.000000","28.537668","Default Known Flow Node","Known Flow","601407.218803","162205.518348","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323036","Nodes","6323036","21.000000","28.468656","DDS demands","Known Flow","601499.124137","162158.158373","","0.000000","","","","","","","-17.969998","","","","","","","-16.069095","-17.969998","","","","","","","","","D1 PROFILE","","","","","",""
"96112706323330","Nodes","-1046","21.000000","28.902027","Default Known Flow Node","Known Flow","601588.267917","162100.899599","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323357","Nodes","-1078","21.000000","28.573615","Default Known Flow Node","Known Flow","601408.565804","162216.741351","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323037","Nodes","6323037","21.000000","28.527100","DDS demands","Known Flow","601487.155000","162174.322747","","0.000000","","","","","","","-20.419999","","","","","","","-18.259929","-20.419999","","","","","","","","","D1 PROFILE","","","","","",""
"96112706323019","Nodes","6323019","21.000000","30.617403","Default Known Flow Node","Known Flow","601088.304717","162061.321308","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323018","Nodes","6323018","21.000000","30.466119","DDS demands","Known Flow","601017.518423","162207.693032","","0.000000","","","","","","","-3.270000","","","","","","","-2.924092","-3.270000","","","","","","","","","D1 PROFILE","","","","","",""
"96112706324683","Nodes","-839","21.000000","32.363897","Default Known Flow Node","Known Flow","600425.679536","161618.821188","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323288","Nodes","6323288","21.000000","32.772557","Default Known Flow Node","Known Flow","600478.956806","161660.735574","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323230","Nodes","6323230","21.000000","33.223076","DDS demands","Known Flow","600518.304561","161708.946212","","0.000000","","","","","","","-39.449999","","","","","","","-35.276897","-39.449999","","","","","","","","","D1 PROFILE","","","","","",""
"96112706322109","Nodes","6322109","21.000000","29.758935","DDS demands","Known Flow","601575.679849","161175.571067","","0.000000","","","-4.920000","","","","-9.760000","","","","","","","-13.127118","-14.680000","","","","","C3 PROFILE","","","","D1 PROFILE","","","","","",""
"96112706322110","Nodes","6322110","21.000000","29.707315","DDS demands","Known Flow","601561.855445","161133.344052","","0.000000","","","","","","","-0.259999","","","","","","","-0.232496","-0.259999","","","","","","","","","D1 PROFILE","","","","","",""
"96112706322072","Nodes","6322072","21.000000","29.668497","DDS demands","Known Flow","601556.675461","161140.683275","","0.000000","","","","","","","-9.939999","","","","","","","-8.888526","-9.939999","","","","","","","","","D1 PROFILE","","","","","",""
"96112706324445","Nodes","-4904560","21.000000","29.251595","Default Known Flow Node","Known Flow","600790.037090","161073.838385","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706322091","Nodes","6322091","21.000000","29.304611","DDS demands","Known Flow","600688.478185","161012.103950","","0.000000","","","","-4.449999","","","-42.420000","","","","","","","-41.911993","-46.869997","","","","","","C4 PROFILE","","","D1 PROFILE","","","","","",""
"96112706324489","Nodes","-542","21.000000","29.622326","Default Known Flow Node","Known Flow","600473.308682","160904.168787","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706322076","Nodes","6322076","21.000000","27.627917","DDS demands","Known Flow","600407.679531","161053.946034","","0.000000","","","","","","","-4.309999","","","","","","","-3.854079","-4.309999","","","","","","","","","D1 PROFILE","","","","","",""
"96112706322075","Nodes","6322075","21.000000","27.449780","DDS demands","Known Flow","600577.426432","161017.568328","","0.000000","","","","","","","-19.069999","","","","","","","-17.052735","-19.069999","","","","","","","","","D1 PROFILE","","","","","",""
"96112706324537","Nodes","-605","21.000000","27.653937","Default Known Flow Node","Known Flow","600594.907942","161123.314624","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324524","Nodes","-589","21.000000","27.606779","Default Known Flow Node","Known Flow","600409.304532","161061.571036","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706322077","Nodes","6322077","21.000000","27.248511","DDS demands","Known Flow","600503.712580","161097.205723","","0.000000","","","","","","","-17.479999","","","","","","","-15.630928","-17.479999","","","","","","","","","D1 PROFILE","","","","","",""
"96112706324542","Nodes","-617","21.000000","27.667766","Default Known Flow Node","Known Flow","600579.679578","161148.696060","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706322056","Nodes","6322056","21.000000","27.677405","DDS demands","Known Flow","600011.064423","161266.885092","","0.000000","","","","","","","-21.160000","","","","","","","-18.921652","-21.160000","","","","","","","","","D1 PROFILE","","","","","",""
"96112706324654","Nodes","-789456","21.000000","27.651642","Default Known Flow Node","Known Flow","600072.129434","161131.791407","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706322057","Nodes","6322057","21.000000","27.608778","DDS demands","Known Flow","600077.724766","161129.621117","","0.000000","","","","","","","-11.810000","","","","","","","-10.560714","-11.810000","","","","","","","","","D1 PROFILE","","","","","",""
"96112706324254","Nodes","-233","21.000000","27.744564","Default Known Flow Node","Known Flow","600213.680715","161197.824413","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706322061","Nodes","6322061","21.000000","27.742351","DDS demands","Known Flow","600206.425673","161200.571797","","0.000000","","","","","","","-29.720000","","","","","","","-26.576156","-29.720000","","","","","","","","","D1 PROFILE","","","","","",""
"96112706324385","Nodes","-406","21.000000","29.040701","Default Known Flow Node","Known Flow","601396.054800","160011.570751","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706322186","Nodes","6322186","21.000000","31.140834","DDS demands","Known Flow","601437.285419","160353.576667","","0.000000","","","","","","","-29.070000","","","","","","","-25.994914","-29.070000","","","","","","","","","D1 PROFILE","","","","","",""
"96112706324391","Nodes","-420","21.000000","32.377900","Default Known Flow Node","Known Flow","601447.300260","160470.324489","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323436","Nodes","-1192","21.000000","33.273609","Default Known Flow Node","Known Flow","602054.179979","160408.945859","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706322284","Nodes","6322284","21.000000","34.240858","DDS demands","Known Flow","601868.928930","160460.989209","","0.000000","","","","","","","-12.149999","","","","","","","-10.864747","-12.149999","","","","","","","","","D1 PROFILE","","","","","",""
"96112706323456","Nodes","-1217","21.000000","34.719827","Default Known Flow Node","Known Flow","601791.927424","160483.561868","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324517","Nodes","-577","21.000000","29.299119","Default Known Flow Node","Known Flow","601521.429834","161017.696024","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706322195","Nodes","6322195","21.000000","29.220911","DDS demands","Known Flow","601505.201435","160982.069222","","0.000000","","","","","","","-12.760000","","","","","","","-11.410220","-12.760000","","","","","","","","","D1 PROFILE","","","","","",""
"96112706324496","Nodes","-553","21.000000","29.261730","Default Known Flow Node","Known Flow","601488.804825","160960.821009","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324486","Nodes","-537","21.000000","31.434249","Default Known Flow Node","Known Flow","601357.179790","160893.820991","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706322184","Nodes","6322184","21.000000","31.536009","DDS demands","Known Flow","601353.701163","160784.684313","","0.000000","","","","","","","-16.370001","","","","","","","-14.638348","-16.370001","","","","","","","","","D1 PROFILE","","","","","",""
"96112706324462","Nodes","-493","21.000000","31.865703","Default Known Flow Node","Known Flow","601395.466800","160767.595956","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706322153","Nodes","P00035143, Brogdale Road, 15.78","26.000000","29.644744","CSEP DDS Matched","Known Flow","600891.416393","160400.666558","","0.000000","","","","","","","-6.900000","-15.779999","","","","","","-20.280862","-22.680001","","","","","","","","","D1 PROFILE","DC PROFILE","","","","",""
"96112706322154","Nodes","6322154","21.000000","29.695191","DDS demands","Known Flow","600827.182391","160100.379172","","0.000000","","","","","","","-3.400000","","","","","","","-3.040340","-3.400000","","","","","","","","","D1 PROFILE","","","","","",""
"96112706322230","Nodes","6322230","21.000000","29.872015","DDS demands","Known Flow","600764.679628","159943.195732","","0.000000","","","","","","","-3.599999","","","","","","","-3.219184","-3.599999","","","","","","","","","D1 PROFILE","","","","","",""
"96112706322147","Nodes","6322147","21.000000","33.303858","DDS demands","Known Flow","600050.097041","160150.884478","","0.000000","","","","","","","-4.139999","","","","","","","-3.702062","-4.139999","","","","","","","","","D1 PROFILE","","","","","",""
"96112706322051","Nodes","6322051","21.000000","32.784531","Default Known Flow Node","Known Flow","600007.178457","159902.443498","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324375","Nodes","-387","21.000000","27.300271","DDS demands","Known Flow","600459.728455","159587.359808","","0.000000","","","","","","","-4.439999","","","","","","","-3.970327","-4.439999","","","","","","","","","D1 PROFILE","","","","","",""
"96112706322231","Nodes","6322231","21.000000","27.409027","DDS demands","Known Flow","600520.442583","159626.958666","","0.000000","-1.729999","","","","","","-37.299998","","","","","","","-34.901322","-39.029999","","","C1 PROFILE","","","","","","D1 PROFILE","","","","","",""
"96112706323956","Nodes","-155","21.000000","26.173636","Default Known Flow Node","Known Flow","600110.833252","159364.531458","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706322232","Nodes","6322232","21.000000","27.015930","Default Known Flow Node","Known Flow","600282.346550","159499.500654","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706322245","Nodes","6322245","21.000000","28.417635","DDS demands","Known Flow","601402.929802","158282.570280","","0.000000","","","","","","","-10.970000","","","","","","","-9.809570","-10.970000","","","","","","","","","D1 PROFILE","","","","","",""
"96112706322244","Nodes","6322244","21.000000","28.199184","Default Known Flow Node","Known Flow","601426.286135","158524.072300","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706322242","Nodes","6322242","21.000000","27.937215","DDS demands","Known Flow","601485.304825","158790.320418","","0.000000","","","","","","","-16.200001","","","","","","","-14.486330","-16.200001","","","","","","","","","D1 PROFILE","","","","","",""
"96112706322248","Nodes","6322248","21.000000","30.893934","DDS demands","Known Flow","601157.554735","157140.819969","","0.000000","","","","","","","-3.150000","","","","","","","-2.816786","-3.150000","","","","","","","","","D1 PROFILE","","","","","",""
