"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-PL)"
"64302300000318","Nodes","318","21.000000","41.093231","DDS demands","Known Flow","340216.108732","672408.835178","","0.000000","","","","","","-12.350000","","","","","-11.043591","-12.350000","","","","","","","","D1 PROFILE","","","",""
"64302300000537","Nodes","537","21.000000","31.033315","DDS demands","Known Flow","339903.608647","672763.210275","","0.000000","","","","","","-4.249999","","","","","-3.800425","-4.249999","","","","","","","","D1 PROFILE","","","",""
"64302300000311","Nodes","311","21.000000","47.565412","DDS demands","Known Flow","340254.983742","672287.585145","","0.000000","","","","","","-9.909999","","","","","-8.861699","-9.909999","","","","","","","","D1 PROFILE","","","",""
"64302300000241","Nodes","241","21.000000","29.910820","DDS demands","Known Flow","339734.121600","672757.135273","","0.000000","","","","","","-12.870000","","","","","-11.508585","-12.870000","","","","","","","","D1 PROFILE","","","",""
"64302300000242","Nodes","242","21.000000","29.530053","DDS demands","Known Flow","339636.483574","672705.960259","","0.000000","","","","","","-7.750000","","","","","-6.930188","-7.750000","","","","","","","","D1 PROFILE","","","",""
"64302300000200","Nodes","200","21.000000","31.190836","DDS demands","Known Flow","340122.108706","672808.460287","","0.000000","","","","","","-8.290000","","","","","-7.413066","-8.290000","","","","","","","","D1 PROFILE","","","",""
"64302300000284","Nodes","284","21.000000","47.579558","DDS demands","Known Flow","340493.813220","672328.782449","","0.000000","","","","","","-14.300000","","","","","-12.787315","-14.300000","","","","","","","","D1 PROFILE","","","",""
"64302300000065","Nodes","","21.000000","31.208371","DDS demands","Known Flow","340809.001893","672879.641306","","0.000000","-6.000000","","","","","-17.459998","","","","","-20.978351","-23.459998","","","C1 PROFILE","","","","","D1 PROFILE","","","",""
"64302300000013","Nodes","","21.000000","33.313345","Default Known Flow Node","Known Flow","340683.436512","672845.925348","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000220","Nodes","220","21.000000","32.216513","DDS demands","Known Flow","340904.252071","672637.331735","","0.000000","","","","","","-7.920000","","","","","-7.082205","-7.920000","","","","","","","","D1 PROFILE","","","",""
"64302300000016","Nodes","","21.000000","26.876169","Default Known Flow Node","Known Flow","341266.457003","672353.851672","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000082","Nodes","82","21.000000","30.645022","DDS demands","Known Flow","341178.722995","672565.927310","","0.000000","","","","","","-4.169999","","","","","-3.728888","-4.169999","","","","","","","","D1 PROFILE","","","",""
"64302300000015","Nodes","","21.000000","29.822609","Default Known Flow Node","Known Flow","341132.032735","672568.875556","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000534","Nodes","534","21.000000","32.122662","Default Known Flow Node","Known Flow","340914.894179","672635.226268","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000029","Nodes","","21.000000","30.781581","Default Known Flow Node","Known Flow","340948.962000","672470.803448","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000076","Nodes","76","21.000000","29.059644","DDS demands","Known Flow","341091.158970","672881.462307","","0.000000","","","","","","-14.089999","","","","","-12.599530","-14.089999","","","","","","","","D1 PROFILE","","","",""
"64302300000411","Nodes","411","21.000000","46.817902","DDS demands","Known Flow","342713.462411","671050.896809","","0.000000","","","","","","-6.289999","","","","","-5.624630","-6.289999","","","","","","","","D1 PROFILE","","","",""
"64302300000413","Nodes","413","21.000000","49.664828","DDS demands","Known Flow","342617.936385","670981.487790","","0.000000","","","","","","-6.340000","","","","","-5.669341","-6.340000","","","","","","","","D1 PROFILE","","","",""
"64302300000412","Nodes","412","21.000000","49.550968","DDS demands","Known Flow","342547.921366","671073.050815","","0.000000","","","","","","-8.619999","","","","","-7.708158","-8.619999","","","","","","","","D1 PROFILE","","","",""
"64302300000027","Nodes","27","21.000000","29.873953","DDS demands","Known Flow","339715.701595","672763.653275","","0.000000","","","","","","-2.710000","","","","","-2.423330","-2.710000","","","","","","","","D1 PROFILE","","","",""
"64302300000319","Nodes","319","21.000000","40.682423","DDS demands","Known Flow","340224.483734","672483.585198","","0.000000","","","","","","-6.650000","","","","","-5.946549","-6.650000","","","","","","","","D1 PROFILE","","","",""
"64302300000456","Nodes","P07111950/344843, SANDERSONS WYND, -74.59SCMH","21.009998","28.584209","CSEP DDS Matched","Known Flow","340838.028097","673203.466329","","0.000000","","","","","-74.589996","","","","","","-66.699711","-74.589996","","","","","","","CC PROFILE","","","","",""
"64302300000391","Nodes","391","21.000000","29.440867","DDS demands","Known Flow","341191.740605","672480.252391","","0.000000","","","","","","-4.079999","","","","","-3.648408","-4.079999","","","","","","","","D1 PROFILE","","","",""
"64302300000078","Nodes","78","21.000000","28.453685","DDS demands","Known Flow","341075.831966","672733.640266","","0.000000","","","","","","-16.309999","","","","","-14.584693","-16.309999","","","","","","","","D1 PROFILE","","","",""
"64302300000203","Nodes","203","21.000000","27.531522","DDS demands","Known Flow","341215.188003","672440.414187","","0.000000","","","","","","-2.570000","","","","","-2.298140","-2.570000","","","","","","","","D1 PROFILE","","","",""
"64302300000295","Nodes","295","21.000000","47.384044","DDS demands","Known Flow","340367.733773","672270.960141","","0.000000","","","","","","-7.250000","","","","","-6.483080","-7.250000","","","","","","","","D1 PROFILE","","","",""
"64302300000089","Nodes","89","21.000000","29.155558","Default Known Flow Node","Known Flow","341288.409023","672531.950212","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000072","Nodes","72","21.000000","30.046143","Default Known Flow Node","Known Flow","340989.049245","672509.730960","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000410","Nodes","410","21.000000","46.801837","DDS demands","Known Flow","342641.888392","671060.652811","","0.000000","","","","","","-6.710000","","","","","-6.000202","-6.710000","","","","","","","","D1 PROFILE","","","",""
"64302300000650","Nodes","P10123748, LINDORES DRIVE, -14.58SCMH","22.999998","33.310503","CSEP DDS Matched","Known Flow","340683.116613","672845.097060","","0.000000","","","","","","","-14.579999","","","","-13.037696","-14.579999","","","","","","","","","DC PROFILE","","",""
"64302300000404","Nodes","404","21.000000","35.664985","Default Known Flow Node","Known Flow","340585.135380","673055.104356","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000020","Nodes","","21.000000","30.338158","Default Known Flow Node","Known Flow","339927.750730","672956.208786","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000022","Nodes","","21.000000","35.560684","Default Known Flow Node","Known Flow","340410.860614","672795.924313","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000025","Nodes","","21.000000","35.546444","Default Known Flow Node","Known Flow","340406.291471","672794.589962","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000030","Nodes","","0.000000","30.046143","Default Known Flow Node","Known Flow","340976.781480","672525.985786","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000031","Nodes","","0.000000","30.781581","Default Known Flow Node","Known Flow","340976.034808","672444.449137","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000032","Nodes","","0.000000","28.177399","Point Loads","Known Flow","340934.982923","673236.196895","","0.000000","","","","","","","","","","-25.010000","-22.364390","-25.010000","","","","","","","","","","","","PL-PL PROFILE"
