"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)"
"64301600000093","Nodes","93","21.000000","37.506026","DDS demands","Known Flow","367998.347291","678733.666899","","0.000000","-17.249999","","","","-15.970000","","","-1.479999","-31.029361","-34.700000","","","C1 PROFILE","","","","D1 PROFILE","","","I2 PROFILE"
"64301600000407","Nodes","407","21.000000","33.530465","DDS demands","Known Flow","367867.390256","679074.799992","","0.000000","","","-0.079999","","-2.300000","","","","-2.128238","-2.379999","","","","","C3 PROFILE","","D1 PROFILE","","",""
"64301600000060","Nodes","60","21.000000","36.125042","Default Known Flow Node","Known Flow","367683.582206","679001.547972","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64301600000063","Nodes","63","21.000000","38.243197","DDS demands","Known Flow","367777.478231","679054.195986","","0.000000","","-6.000000","","","-4.139999","","","","-9.067369","-10.140000","","","","C2 PROFILE","","","D1 PROFILE","","",""
"64301600000151","Nodes","151","21.000000","35.387945","DDS demands","Known Flow","367728.286169","679031.032934","","0.000000","","","","","-17.419999","","","","-15.577275","-17.419999","","","","","","","D1 PROFILE","","",""
"64301600000157","Nodes","157","21.000000","39.541086","DDS demands","Known Flow","368214.415971","678044.773259","","0.000000","","","","","-15.930000","","","","-14.244891","-15.930000","","","","","","","D1 PROFILE","","",""
"64301600000269","Nodes","269","21.000000","34.168016","DDS demands","Known Flow","368247.696359","678623.393869","","0.000000","","","","","-1.960000","","","","-1.752667","-1.960000","","","","","","","D1 PROFILE","","",""
"64301600000491","Nodes","491","21.000000","49.833884","DDS demands","Known Flow","365841.641227","677919.342528","","0.000000","","","","","-7.539999","","","","-6.742402","-7.539999","","","","","","","D1 PROFILE","","",""
"64301600000478","Nodes","478","21.000000","25.891771","Default Known Flow Node","Known Flow","366118.603647","678229.233416","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64301600000462","Nodes","462","21.000000","38.571706","DDS demands","Known Flow","368098.986319","678064.019717","","0.000000","","","","","-2.519999","","","","-2.253428","-2.519999","","","","","","","D1 PROFILE","","",""
