"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"64400200001031","Nodes","1031","21.000000","35.998902","Default Known Flow Node","Known Flow","272254.812500","678139.375000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200000206","Nodes","206","21.000000","38.978733","Default Known Flow Node","Known Flow","271348.062500","678102.437500","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200000755","Nodes","755","21.000000","41.309967","DDS demands","Known Flow","271076.156250","678098.750000","0.000000","","","","","","-2.300000","","","","","","","","-2.056701","-2.300000","","","","","","","D1 PROFILE","","","","","","",""
"64400200000205","Nodes","205","21.000000","41.173150","Default Known Flow Node","Known Flow","271028.718750","678176.875000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200000201","Nodes","201","21.000000","34.119537","Default Known Flow Node","Known Flow","271294.812500","678610.312500","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200000003","Nodes","003","21.000000","32.912368","Default Known Flow Node","Known Flow","272203.106641","677391.440473","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200002633","Nodes","","21.000000","33.542500","Default Known Flow Node","Known Flow","272691.890012","677533.339559","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200002631","Nodes","","21.000000","32.436645","Default Known Flow Node","Known Flow","272589.243053","677780.244863","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200002627","Nodes","","21.000000","32.243270","Default Known Flow Node","Known Flow","272657.376316","677790.256688","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200002625","Nodes","","21.000000","32.187363","Default Known Flow Node","Known Flow","272721.334830","677783.034252","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200002626","Nodes","","21.000000","32.187363","Default Known Flow Node","Known Flow","272712.810670","677747.263649","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200002629","Nodes","","21.000000","32.292261","Default Known Flow Node","Known Flow","272629.060675","677794.511125","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200002628","Nodes","","21.000000","32.243270","Default Known Flow Node","Known Flow","272655.481581","677779.288819","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200002630","Nodes","","21.000000","32.292261","Default Known Flow Node","Known Flow","272627.154988","677783.065698","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200002632","Nodes","","21.000000","32.436645","Default Known Flow Node","Known Flow","272601.661054","677779.019042","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200002634","Nodes","","21.000000","33.542500","Default Known Flow Node","Known Flow","272702.000000","677485.010628","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200002635","Nodes","","21.000000","33.713256","Default Known Flow Node","Known Flow","272526.939850","677379.817760","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200002637","Nodes","","21.000000","33.713256","Default Known Flow Node","Known Flow","272548.936725","677377.429332","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200002639","Nodes","","21.000000","32.526524","Default Known Flow Node","Known Flow","271933.568061","677361.704002","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200002641","Nodes","","21.000000","32.488132","Default Known Flow Node","Known Flow","271944.818037","677338.680868","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200002643","Nodes","","21.000000","32.438702","Default Known Flow Node","Known Flow","271946.800299","677364.508708","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200002650","Nodes","","21.000000","32.862301","Default Known Flow Node","Known Flow","272202.750605","677392.990145","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200002638","Nodes","","21.000000","32.755735","Default Known Flow Node","Known Flow","271854.218287","677128.599378","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200002640","Nodes","","21.000000","32.526524","Default Known Flow Node","Known Flow","271928.302071","677367.521779","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200002642","Nodes","","21.000000","32.488132","Default Known Flow Node","Known Flow","271942.287315","677337.997376","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200002644","Nodes","","21.000000","32.438702","Default Known Flow Node","Known Flow","271966.373012","677320.321582","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200002645","Nodes","","21.000000","32.385959","Default Known Flow Node","Known Flow","272055.209706","677452.928348","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200002646","Nodes","","21.000000","32.198321","Default Known Flow Node","Known Flow","272119.075652","677437.311493","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200002647","Nodes","","21.000000","32.198321","Default Known Flow Node","Known Flow","272123.737399","677425.424036","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200002648","Nodes","","21.000000","32.198321","Default Known Flow Node","Known Flow","272140.053517","677431.018133","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200002649","Nodes","","21.000000","32.198321","Default Known Flow Node","Known Flow","272106.722020","677419.363764","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200002652","Nodes","","21.000000","32.153825","Default Known Flow Node","Known Flow","272038.835877","677406.994422","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200002651","Nodes","","21.000000","32.156556","Default Known Flow Node","Known Flow","272043.165205","677408.983840","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200002653","Nodes","","21.000000","32.156556","Default Known Flow Node","Known Flow","272056.715314","677393.101175","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200002654","Nodes","","21.000000","32.156556","Default Known Flow Node","Known Flow","272092.625302","677408.891382","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200002656","Nodes","","21.000000","32.153777","Default Known Flow Node","Known Flow","272040.308929","677415.209394","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200002655","Nodes","","21.000000","32.153777","Default Known Flow Node","Known Flow","272031.756600","677433.850097","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200002657","Nodes","","21.000000","36.246994","Default Known Flow Node","Known Flow","272275.958120","677533.507066","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200002659","Nodes","","21.000000","36.231875","Default Known Flow Node","Known Flow","272273.595889","677535.443030","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200002660","Nodes","","21.000000","36.247023","Default Known Flow Node","Known Flow","272274.091563","677531.116980","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200002658","Nodes","","21.000000","36.247023","Default Known Flow Node","Known Flow","272265.696087","677520.366757","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200002663","Nodes","","21.000000","36.810724","Default Known Flow Node","Known Flow","271954.754402","677615.090310","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200002664","Nodes","","21.000000","36.810724","Default Known Flow Node","Known Flow","271959.205372","677621.325494","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200002636","Nodes","","21.000000","34.639736","Default Known Flow Node","Known Flow","271912.721651","677723.391166","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200002661","Nodes","","21.000000","34.048948","Default Known Flow Node","Known Flow","272419.534438","677528.367819","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200002662","Nodes","","21.000000","34.048948","Default Known Flow Node","Known Flow","272470.467281","677496.248527","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200002665","Nodes","","21.000000","31.212423","Default Known Flow Node","Known Flow","272576.263989","677672.072598","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200002669","Nodes","","21.000000","31.042570","Default Known Flow Node","Known Flow","272578.056415","677665.671077","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200002667","Nodes","","21.000000","30.153972","Default Known Flow Node","Known Flow","272577.947745","677605.564230","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200002668","Nodes","","21.000000","32.440623","Default Known Flow Node","Known Flow","272575.843050","677573.572862","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200002670","Nodes","","21.000000","31.042570","Default Known Flow Node","Known Flow","272673.079969","677659.444427","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200002672","Nodes","","21.000000","30.030937","Default Known Flow Node","Known Flow","272626.355735","677625.769303","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
