"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(IC)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IC)","NodeFlowProfileNameByCategory(PL-AF)"
"64400412000621","Nodes",,21.000000,29.559692,"Default Known Flow Node","Known Flow",292223.720672,680556.829395,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000624","Nodes",,21.000000,30.119170,"Default Known Flow Node","Known Flow",292272.032686,680537.129390,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000634","Nodes",,21.000000,25.828327,"Default Known Flow Node","Known Flow",292312.236696,680760.407451,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000637","Nodes",,21.000000,26.146650,"Default Known Flow Node","Known Flow",292319.561698,680829.495469,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000638","Nodes",,21.000000,26.048014,"Default Known Flow Node","Known Flow",292379.296715,680868.271480,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000641","Nodes",,21.000000,30.598117,"Default Known Flow Node","Known Flow",292526.640755,680632.504416,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000665","Nodes",,21.000000,29.438389,"Default Known Flow Node","Known Flow",292095.229637,680496.397379,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000673","Nodes",,21.000000,29.657630,"Default Known Flow Node","Known Flow",292123.769645,680483.245375,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000674","Nodes",,21.000000,29.700813,"Default Known Flow Node","Known Flow",292125.422646,680480.742375,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000675","Nodes",,21.000000,28.173001,"Default Known Flow Node","Known Flow",292121.220644,680666.212425,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000677","Nodes",,21.000000,29.180991,"Default Known Flow Node","Known Flow",292144.400651,680680.793429,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000678","Nodes",,21.000000,29.707220,"Default Known Flow Node","Known Flow",292099.964639,680747.659447,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000682","Nodes",,21.000000,29.517628,"Default Known Flow Node","Known Flow",292161.602655,680517.417385,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000683","Nodes",,21.000000,29.561293,"Default Known Flow Node","Known Flow",292162.337656,680903.960490,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000686","Nodes",,21.000000,25.731971,"Default Known Flow Node","Known Flow",292218.492671,680713.783438,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000688","Nodes",,21.000000,30.242454,"Default Known Flow Node","Known Flow",292212.060669,680511.819383,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000701","Nodes",,21.000000,27.435049,"Default Known Flow Node","Known Flow",292242.978678,680779.439456,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000773","Nodes",,21.000000,27.114626,"Default Known Flow Node","Known Flow",292261.965683,680792.002459,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000703","Nodes",,21.000000,26.588452,"Default Known Flow Node","Known Flow",292294.937692,680793.432460,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000708","Nodes",,21.000000,26.002905,"Default Known Flow Node","Known Flow",292404.515722,680881.844484,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000709","Nodes",,21.000000,26.005262,"Default Known Flow Node","Known Flow",292405.457722,680884.599484,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000714","Nodes",,21.000000,29.576841,"Default Known Flow Node","Known Flow",292247.551679,680660.538423,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000947","Nodes",,21.000000,29.504913,"Default Known Flow Node","Known Flow",292304.640713,680699.142407,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000723","Nodes",,21.000000,27.955573,"Default Known Flow Node","Known Flow",292244.364678,680997.537515,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000724","Nodes",,21.000000,28.165883,"Default Known Flow Node","Known Flow",292225.320673,680974.004509,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000727","Nodes",,21.000000,25.963987,"Default Known Flow Node","Known Flow",292400.209720,680901.933489,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000660","Nodes",,21.000000,29.913680,"Default Known Flow Node","Known Flow",291992.977883,680773.871845,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000740","Nodes",,21.000000,27.608277,"Default Known Flow Node","Known Flow",292033.970621,680578.462401,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000751","Nodes",,21.000000,29.472953,"Default Known Flow Node","Known Flow",292077.323633,680463.683370,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000752","Nodes",,21.000000,29.472953,"Default Known Flow Node","Known Flow",292078.016633,680462.921370,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000753","Nodes",,21.000000,29.884231,"Default Known Flow Node","Known Flow",292076.943526,680842.532394,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000611","Nodes",,21.000000,29.919569,"Default Known Flow Node","Known Flow",292069.603630,680852.405476,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000754","Nodes",,21.000000,28.293063,"Default Known Flow Node","Known Flow",292056.368627,680676.609428,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000756","Nodes",,21.000000,29.839547,"Default Known Flow Node","Known Flow",292091.269581,680846.817548,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000757","Nodes",,21.000000,29.711389,"Default Known Flow Node","Known Flow",292081.571634,680456.267368,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000767","Nodes",,21.000000,30.242454,"Default Known Flow Node","Known Flow",292208.843668,680516.893384,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000768","Nodes",,21.000000,30.242454,"Default Known Flow Node","Known Flow",292206.082668,680515.044384,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000702","Nodes",,21.000000,26.811410,"Default Known Flow Node","Known Flow",292279.759688,680804.137463,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000775","Nodes",,21.000000,30.407314,"Default Known Flow Node","Known Flow",292287.761690,680515.333384,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000882","Nodes",,21.000000,30.418349,"Default Known Flow Node","Known Flow",292294.089522,680505.785256,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000787","Nodes",,21.000000,26.044666,"Default Known Flow Node","Known Flow",292381.523715,680869.210480,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000803","Nodes",,21.000000,29.696120,"Default Known Flow Node","Known Flow",291968.297603,680757.868450,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000807","Nodes",,21.000000,28.238837,"Default Known Flow Node","Known Flow",292015.565616,680658.697423,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000808","Nodes",,21.000000,28.238837,"Default Known Flow Node","Known Flow",292032.754620,680654.607422,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000811","Nodes",,21.000000,28.137100,"Default Known Flow Node","Known Flow",291978.556606,680618.150412,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000817","Nodes",,21.000000,29.711498,"Default Known Flow Node","Known Flow",292088.095635,680728.712442,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000985","Nodes",,21.000000,29.798496,"Default Known Flow Node","Known Flow",292106.554652,680858.167904,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000991","Nodes",,21.000000,26.253306,"Default Known Flow Node","Known Flow",292200.665669,680728.208444,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000689","Nodes",,21.000000,30.242454,"Default Known Flow Node","Known Flow",292219.585671,680499.925380,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000826","Nodes",,21.000000,30.242454,"Default Known Flow Node","Known Flow",292215.626670,680497.229379,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000827","Nodes",,21.000000,29.555724,"Default Known Flow Node","Known Flow",292218.952671,680554.840395,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000828","Nodes",,21.000000,29.555724,"Default Known Flow Node","Known Flow",292222.966672,680548.821393,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000776","Nodes",,21.000000,29.658176,"Default Known Flow Node","Known Flow",292248.152679,680575.407400,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000832","Nodes",,21.000000,30.119170,"Default Known Flow Node","Known Flow",292275.693687,680539.553391,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000835","Nodes",,21.000000,26.588452,"Default Known Flow Node","Known Flow",292301.315693,680797.440461,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000839","Nodes",,21.000000,30.353719,"Default Known Flow Node","Known Flow",292422.923727,680611.476410,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000840","Nodes",,21.000000,30.099660,"Default Known Flow Node","Known Flow",292024.140618,680912.090492,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000842","Nodes",,21.000000,28.077952,"Default Known Flow Node","Known Flow",292226.782673,680972.163508,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000844","Nodes",,21.000000,27.169744,"Default Known Flow Node","Known Flow",292313.490697,681078.832537,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000849","Nodes",,21.000000,26.021116,"Default Known Flow Node","Known Flow",292383.332716,680987.559512,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000859","Nodes",,21.000000,29.210615,"Default Known Flow Node","Known Flow",292013.948615,680529.437388,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000860","Nodes",,21.000000,29.219746,"Default Known Flow Node","Known Flow",292023.809618,680521.645386,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000861","Nodes",,21.000000,29.829559,"Default Known Flow Node","Known Flow",291991.027837,680775.155209,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000865","Nodes",,21.000000,29.422787,"Default Known Flow Node","Known Flow",292064.565629,680454.194367,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000862","Nodes",,21.000000,29.829715,"Default Known Flow Node","Known Flow",292050.922625,680821.199467,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000871","Nodes",,21.000000,29.481589,"Default Known Flow Node","Known Flow",292094.217637,680473.332373,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000873","Nodes",,21.000000,28.339559,"Default Known Flow Node","Known Flow",292148.519941,680807.539591,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000874","Nodes",,21.000000,29.033910,"Default Known Flow Node","Known Flow",292150.871653,680575.717400,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000880","Nodes",,21.000000,30.412402,"Default Known Flow Node","Known Flow",292288.933690,680513.758384,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000881","Nodes",,21.000000,30.392347,"DDS demands","Known Flow",292316.792698,680523.129386,,0.000000,,,,,,-1.630000,,,,,,-1.457575,-1.630000,,"",,,,,,"D1 PROFILE",,,,,
"64400412000945","Nodes",,21.000000,26.588452,"Default Known Flow Node","Known Flow",292293.208640,680812.492745,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000883","Nodes",,21.000000,26.137054,"Default Known Flow Node","Known Flow",292318.458698,680831.117470,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000884","Nodes",,21.000000,29.591157,"Default Known Flow Node","Known Flow",292312.068696,680644.060419,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000892","Nodes",,21.000000,25.967747,"Default Known Flow Node","Known Flow",292401.935721,680802.246462,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000904","Nodes",,21.000000,26.113917,"Default Known Flow Node","Known Flow",292463.038737,680922.157495,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000909","Nodes",,21.000000,29.696120,"Default Known Flow Node","Known Flow",291930.592593,680728.990442,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000916","Nodes",,21.000000,29.209766,"Default Known Flow Node","Known Flow",292029.170619,680532.918389,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000917","Nodes",,21.000000,29.209766,"Default Known Flow Node","Known Flow",292032.373620,680521.914386,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000921","Nodes",,21.000000,28.280533,"Default Known Flow Node","Known Flow",292054.984541,680669.528537,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000932","Nodes",,21.000000,27.486797,"Default Known Flow Node","Known Flow",292008.220614,680561.587397,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000936","Nodes",,21.000000,30.242454,"Default Known Flow Node","Known Flow",292207.717668,680518.668385,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000843","Nodes",,21.000000,26.410318,"Default Known Flow Node","Known Flow",292267.673684,680908.254491,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000942","Nodes",,21.000000,30.428727,"Default Known Flow Node","Known Flow",292289.429690,680516.430384,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000949","Nodes",,21.000000,25.866700,"Default Known Flow Node","Known Flow",292338.158704,680785.192457,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000155","Nodes",,21.000000,29.607499,"Default Known Flow Node","Known Flow",291910.199587,680686.050430,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000802","Nodes",,21.000000,27.362096,"Default Known Flow Node","Known Flow",291988.552608,680578.424401,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000972","Nodes",,21.000000,29.192080,"Default Known Flow Node","Known Flow",292046.885624,680523.292386,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000976","Nodes",,21.000000,28.247243,"Default Known Flow Node","Known Flow",292037.244756,680657.605222,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000981","Nodes",,21.000000,30.122672,"Default Known Flow Node","Known Flow",292016.637328,680916.063181,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000870","Nodes",,21.000000,29.438389,"Default Known Flow Node","Known Flow",292091.842636,680494.215378,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000993","Nodes",,21.000000,29.555724,"Default Known Flow Node","Known Flow",292213.855670,680543.121392,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000951","Nodes",,21.000000,26.007086,"Default Known Flow Node","Known Flow",292406.553722,680885.299485,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412001009","Nodes",,21.000000,27.382989,"Default Known Flow Node","Known Flow",292502.567748,680865.688479,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000715","Nodes",,21.000000,29.449912,"Default Known Flow Node","Known Flow",292414.916724,680771.548454,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000902","Nodes",,21.000000,26.162201,"DDS demands","Known Flow",292373.850713,681036.916526,,0.000000,,,,,,-0.930000,,,,,,-0.831622,-0.930000,,"",,,,,,"D1 PROFILE",,,,,
"64400412001015","Nodes",,21.000000,26.095771,"Default Known Flow Node","Known Flow",292379.283715,681009.866519,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412001016","Nodes",,21.000000,26.079933,"Default Known Flow Node","Known Flow",292380.123715,681005.130517,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000597","Nodes",,21.000000,29.637517,"Default Known Flow Node","Known Flow",291911.720587,680687.348431,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412001019","Nodes",,21.000000,29.696120,"Default Known Flow Node","Known Flow",291933.705297,680731.374441,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412001021","Nodes",,21.000000,29.696120,"Default Known Flow Node","Known Flow",291914.121588,680699.821434,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000818","Nodes",,21.000000,29.821919,"Default Known Flow Node","Known Flow",292053.641626,680817.556466,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000746","Nodes",,21.000000,28.303567,"Default Known Flow Node","Known Flow",292052.907626,680682.399429,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412001029","Nodes",,21.000000,27.959619,"Default Known Flow Node","Known Flow",292095.480835,680618.571797,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412001028","Nodes",,21.000000,27.959619,"Default Known Flow Node","Known Flow",292064.470629,680618.962412,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412001037","Nodes",,21.000000,26.284496,"Default Known Flow Node","Known Flow",292289.270690,680874.436482,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412001038","Nodes",,21.000000,26.284496,"Default Known Flow Node","Known Flow",292263.806683,680857.905477,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412001044","Nodes",,21.000000,29.467542,"Default Known Flow Node","Known Flow",292379.735872,680748.088214,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412001051","Nodes",,21.000000,26.942800,"Default Known Flow Node","Known Flow",292340.986704,681095.639542,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412001067","Nodes",,21.000000,26.463387,"Default Known Flow Node","Known Flow",292367.069711,681069.957535,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412001089","Nodes",,21.000000,27.006244,"Default Known Flow Node","Known Flow",292461.358072,681414.409460,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412001095","Nodes",,21.000000,26.971144,"Default Known Flow Node","Known Flow",292340.496704,681098.897543,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412001106","Nodes",,21.000000,26.706817,"Default Known Flow Node","Known Flow",292361.738710,681085.654539,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412001054","Nodes",,21.000000,26.708362,"Default Known Flow Node","Known Flow",292360.014709,681085.303539,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412001111","Nodes",,21.000000,29.054910,"Default Known Flow Node","Known Flow",292187.260662,681075.462536,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412001112","Nodes",,21.000000,28.850914,"Default Known Flow Node","Known Flow",292217.399357,681113.848464,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412001113","Nodes",,21.000000,28.850914,"Default Known Flow Node","Known Flow",292222.834672,681108.476545,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412001117","Nodes",,21.000000,28.419322,"Default Known Flow Node","Known Flow",292294.036691,681182.389565,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412001123","Nodes",,21.000000,26.756004,"Default Known Flow Node","Known Flow",292479.220742,681443.337636,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412001140","Nodes",,21.000000,39.124089,"Default Known Flow Node","Known Flow",292222.127429,681886.851900,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412001128","Nodes",,21.000000,40.010480,"Default Known Flow Node","Known Flow",292078.801633,681721.307712,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412001147","Nodes",,21.000000,21.644202,"Default Known Flow Node","Known Flow",291965.223825,682203.083382,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412001135","Nodes",,21.000000,40.079883,"Default Known Flow Node","Known Flow",292047.971199,681728.886174,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412001136","Nodes",,21.000000,40.079883,"Default Known Flow Node","Known Flow",292058.139627,681717.672711,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412001141","Nodes",,21.000000,39.124089,"Default Known Flow Node","Known Flow",292239.156677,681904.298762,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412001148","Nodes",,21.000000,21.125669,"DDS demands","Known Flow",291983.789607,682170.010834,,0.000000,,,,,,,,,-57.000000,,,-50.970420,-57.000000,,"",,,,,,,,,"I2 PROFILE",,
"64400412001159","Nodes",,21.000000,21.644202,"Default Known Flow Node","Known Flow",292148.386652,682428.658905,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412001171","Nodes",,21.000000,26.187880,"Default Known Flow Node","Known Flow",292513.741751,680184.891294,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412001175","Nodes",,21.000000,30.517458,"Default Known Flow Node","Known Flow",292546.035760,680262.322315,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412000452","Nodes",,21.000000,26.187880,"Default Known Flow Node","Known Flow",292503.647749,680163.008288,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412001220","Nodes",,21.000000,28.518641,"Default Known Flow Node","Known Flow",292559.269764,680215.464302,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412001226","Nodes",,21.000000,32.849698,"Default Known Flow Node","Known Flow",292663.724792,680363.715343,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412001227","Nodes",,21.000000,34.269272,"Default Known Flow Node","Known Flow",292652.778789,680487.805376,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412001238","Nodes",,21.000000,33.501618,"Default Known Flow Node","Known Flow",292953.770871,680210.340301,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412001239","Nodes",,21.000000,33.501618,"Default Known Flow Node","Known Flow",292953.370871,680194.455297,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412001246","Nodes",,21.000000,32.950234,"DDS demands","Known Flow",293011.058887,680207.712300,,0.000000,,-161.000006,,,,,,,,,,-143.969085,-161.000006,,"",,"C2 PROFILE",,,,,,,,,
"64400412001247","Nodes",,21.000000,33.168028,"Default Known Flow Node","Known Flow",293010.812887,680194.684297,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412001254","Nodes",,21.000000,26.158461,"Default Known Flow Node","Known Flow",292501.855748,680158.996287,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412001293","Nodes",,21.000000,25.405776,"Default Known Flow Node","Known Flow",292591.957773,679998.770243,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412001294","Nodes",,21.000000,32.493641,"Default Known Flow Node","Known Flow",292605.753776,680338.324336,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412001304","Nodes",,21.000000,31.714571,"Default Known Flow Node","Known Flow",293033.097893,679927.471224,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412001305","Nodes",,21.000000,31.722921,"Default Known Flow Node","Known Flow",293032.330892,679866.505207,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412001408","Nodes",,21.000000,31.715701,"Default Known Flow Node","Known Flow",293033.133034,679929.457470,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400412001310","Nodes",,21.000000,31.786643,"Default Known Flow Node","Known Flow",293052.345898,680058.613260,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
