"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)","NodeFlowProfileNameByCategory(TT)"
"64403000002864","Nodes","-1462597","21.000000","30.163681","Default Known Flow Node","Known Flow","279336.075781","666882.089295","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000003101","Nodes","-91","21.000000","32.371494","Default Known Flow Node","Known Flow","279365.953378","666790.828911","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002784","Nodes","-109","21.000000","31.098937","Default Known Flow Node","Known Flow","279365.375000","666836.375000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002797","Nodes","-128","21.000000","30.309617","Default Known Flow Node","Known Flow","279378.625000","666874.375000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002788","Nodes","-117","21.000000","30.315186","Default Known Flow Node","Known Flow","279371.125000","666846.250000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002826","Nodes","-1462516","21.000000","31.098937","Default Known Flow Node","Known Flow","279365.875000","666838.375000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000003102","Nodes","-95","21.000000","32.371494","Default Known Flow Node","Known Flow","279384.125000","666803.000000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002831","Nodes","-1462525","21.000000","30.315186","Default Known Flow Node","Known Flow","279382.625000","666847.625000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002871","Nodes","-1462605","21.000000","30.315186","Default Known Flow Node","Known Flow","279367.500000","666837.250000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002804","Nodes","-140","21.000000","30.309617","Default Known Flow Node","Known Flow","279372.000000","666891.625000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002857","Nodes","-1462582","21.000000","30.309617","Default Known Flow Node","Known Flow","279358.000000","666886.750000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002819","Nodes","-1462498","21.000000","30.265036","Default Known Flow Node","Known Flow","279383.750000","666896.000000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002919","Nodes","-1462691","21.000000","32.371494","Default Known Flow Node","Known Flow","279394.500000","666787.750000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002828","Nodes","-1462520","21.000000","32.371494","Default Known Flow Node","Known Flow","279376.125000","666814.000000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000003043","Nodes","-4904543","21.000000","36.945835","Default Known Flow Node","Known Flow","279418.706943","666712.238327","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000000492","Nodes","PLAINS DG, GCM, Tel, Clocked, Site ID 5461","21.000000","37.000000","Default Known Pressure Node","Known Pressure","279419.967906","666709.707841","","999998.967025","","","","","","","","","","","902.695005","1009.479981","","","","","","","","","","","","","",""
"64403000002878","Nodes","-1462616","21.000000","30.302027","Default Known Flow Node","Known Flow","279419.375000","666822.375000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002876","Nodes","-1462610","21.000000","30.302027","Default Known Flow Node","Known Flow","279437.375000","666794.250000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002945","Nodes","-155","21.000000","30.200698","Default Known Flow Node","Known Flow","279430.000000","666915.125000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002834","Nodes","-1462532","21.000000","30.245275","Default Known Flow Node","Known Flow","279412.000000","666909.000000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002862","Nodes","-1462594","21.000000","30.200698","Default Known Flow Node","Known Flow","279441.375000","666919.250000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002943","Nodes","-152","21.000000","30.192009","Default Known Flow Node","Known Flow","279473.616190","666911.450263","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000003098","Nodes","-63","21.000000","35.423485","Default Known Flow Node","Known Flow","279475.629719","666717.481897","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002787","Nodes","-115","21.000000","30.279327","Default Known Flow Node","Known Flow","279470.500000","666842.375000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002898","Nodes","-1462644","21.000000","30.279327","Default Known Flow Node","Known Flow","279466.125000","666865.125000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002946","Nodes","-158","21.000000","30.143084","Default Known Flow Node","Known Flow","279492.344226","666918.723745","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002802","Nodes","-136","21.000000","30.147438","Default Known Flow Node","Known Flow","279483.125000","666887.500000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000003080","Nodes","-57","21.000000","35.423485","Default Known Flow Node","Known Flow","279479.750000","666708.500000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002786","Nodes","-114","21.000000","30.289669","Default Known Flow Node","Known Flow","279479.000000","666842.000000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002781","Nodes","-102","21.000000","30.334250","Default Known Flow Node","Known Flow","279482.875000","666812.750000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002908","Nodes","-1462667","21.000000","30.334250","Default Known Flow Node","Known Flow","279471.250000","666803.125000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002842","Nodes","-1462553","21.000000","30.334250","Default Known Flow Node","Known Flow","279495.375000","666818.125000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002888","Nodes","-1462632","21.000000","30.147438","Default Known Flow Node","Known Flow","279495.250000","666892.125000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002827","Nodes","-1462518","21.000000","30.192009","Default Known Flow Node","Known Flow","279470.000000","666882.125000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002952","Nodes","-171","21.000000","30.098517","Default Known Flow Node","Known Flow","279485.857731","666935.414767","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002892","Nodes","-1462636","21.000000","30.143084","Default Known Flow Node","Known Flow","279469.375000","666928.750000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002870","Nodes","-1462604","21.000000","30.098517","Default Known Flow Node","Known Flow","279498.146414","666940.066238","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002792","Nodes","-123","21.000000","30.322618","Default Known Flow Node","Known Flow","279499.125000","666863.125000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002823","Nodes","-1462512","21.000000","30.322618","Default Known Flow Node","Known Flow","279487.000000","666861.250000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002951","Nodes","-17","21.000000","35.158510","Default Known Flow Node","Known Flow","279538.625000","666615.625000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002947","Nodes","-160","21.000000","30.141041","Default Known Flow Node","Known Flow","279501.100727","666922.214646","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002886","Nodes","-1462626","21.000000","30.322618","Default Known Flow Node","Known Flow","279512.250000","666872.625000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002942","Nodes","-150","21.000000","30.603167","Default Known Flow Node","Known Flow","279633.058630","666910.812104","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002948","Nodes","-161","21.000000","30.802374","Default Known Flow Node","Known Flow","279657.625000","666923.250000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000000074","Nodes","74","21.000000","30.273167","DDS demands","Known Flow","279568.000000","666877.000000","","0.000000","","","","-40.749999","","","","","","","-36.439381","-40.749999","","","","","","","D1 PROFILE","","","","","","",""
"64403000002794","Nodes","-125","21.000000","30.253743","Default Known Flow Node","Known Flow","279553.750000","666869.750000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002791","Nodes","-121","21.000000","30.184077","Default Known Flow Node","Known Flow","279580.250000","666853.875000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000000355","Nodes","355","21.000000","33.489127","DDS demands","Known Flow","279959.536487","666968.935769","","0.000000","","","","-8.680000","","","","","","","-7.761811","-8.680000","","","","","","","D1 PROFILE","","","","","","",""
"64403000000075","Nodes","75","21.000000","30.595419","DDS demands","Known Flow","279651.750000","666878.875000","","0.000000","","","","-7.280000","","","","","","","-6.509906","-7.280000","","","","","","","D1 PROFILE","","","","","","",""
"64403000002814","Nodes","-1462489","21.000000","30.594003","Default Known Flow Node","Known Flow","279652.625000","666877.500000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002796","Nodes","-127","21.000000","30.547815","Default Known Flow Node","Known Flow","279653.375000","666873.875000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000000070","Nodes","70","21.000000","30.090136","DDS demands","Known Flow","279528.358659","666932.842196","","0.000000","","","","-10.169999","","","","","","","-9.094195","-10.169999","","","","","","","D1 PROFILE","","","","","","",""
"64403000002874","Nodes","-1462608","21.000000","30.141041","Default Known Flow Node","Known Flow","279519.340705","666901.990802","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002789","Nodes","-118","21.000000","30.322618","Default Known Flow Node","Known Flow","279505.375000","666847.375000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002801","Nodes","-134","21.000000","30.253743","Default Known Flow Node","Known Flow","279545.375000","666885.125000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002820","Nodes","-1462500","21.000000","30.253743","Default Known Flow Node","Known Flow","279558.375000","666892.625000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002923","Nodes","-1462697","21.000000","30.253743","Default Known Flow Node","Known Flow","279535.375000","666880.250000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002812","Nodes","-1462486","21.000000","30.184077","Default Known Flow Node","Known Flow","279593.875000","666861.250000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002863","Nodes","-1462596","21.000000","30.273167","Default Known Flow Node","Known Flow","279569.625000","666848.375000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002944","Nodes","-153","21.000000","30.450073","Default Known Flow Node","Known Flow","279593.625000","666911.500000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002881","Nodes","-1462619","21.000000","30.450073","Default Known Flow Node","Known Flow","279580.125000","666904.875000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002813","Nodes","-1462487","21.000000","30.450073","Default Known Flow Node","Known Flow","279602.750000","666916.250000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002805","Nodes","-141","21.000000","30.450073","Default Known Flow Node","Known Flow","279602.500000","666894.625000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002799","Nodes","-130","21.000000","30.642509","Default Known Flow Node","Known Flow","279622.250000","666876.875000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002811","Nodes","-1462484","21.000000","30.553493","Default Known Flow Node","Known Flow","279630.250000","666862.500000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002818","Nodes","-1462497","21.000000","30.597998","Default Known Flow Node","Known Flow","279610.625000","666870.500000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002803","Nodes","-137","21.000000","30.597998","Default Known Flow Node","Known Flow","279645.500000","666889.500000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002953","Nodes","-172","21.000000","30.802374","Default Known Flow Node","Known Flow","279649.875000","666938.875000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002912","Nodes","-1462677","21.000000","30.802374","Default Known Flow Node","Known Flow","279658.750000","666943.875000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
