"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(IC)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IC)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"64304510003551","Nodes","","21.000000","40.760156","Default Known Flow Node","Known Flow","302641.163507","668496.513114","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510003548","Nodes","","21.000000","40.760156","Default Known Flow Node","Known Flow","302638.356506","668503.468115","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510003564","Nodes","","21.000000","40.611697","Default Known Flow Node","Known Flow","302656.419511","668376.895081","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510003553","Nodes","","21.000000","40.656278","Default Known Flow Node","Known Flow","302620.641501","668369.663079","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510003556","Nodes","","21.000000","40.469628","Default Known Flow Node","Known Flow","302568.735578","668349.095845","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510003555","Nodes","","21.000000","40.210457","Default Known Flow Node","Known Flow","302551.892483","668392.080085","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510003558","Nodes","","21.000000","40.498313","Default Known Flow Node","Known Flow","302606.107498","668333.586069","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510003559","Nodes","","21.000000","40.446956","Default Known Flow Node","Known Flow","302586.354492","668325.906067","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510003562","Nodes","","21.000000","38.123497","Default Known Flow Node","Known Flow","302694.072472","668445.472910","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510003563","Nodes","","21.000000","38.123497","Default Known Flow Node","Known Flow","302688.598520","668443.459099","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510003565","Nodes","","21.000000","40.194207","Default Known Flow Node","Known Flow","302643.383508","668307.155062","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510003720","Nodes","","21.000000","34.431449","Default Known Flow Node","Known Flow","302691.503521","669544.641399","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510003741","Nodes","","21.000000","34.409839","Default Known Flow Node","Known Flow","302692.709918","669547.510763","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510003734","Nodes","","21.000000","32.831012","Default Known Flow Node","Known Flow","302722.759529","669619.957419","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510003737","Nodes","","21.000000","33.059578","Default Known Flow Node","Known Flow","302889.513575","669665.895432","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510003738","Nodes","","21.000000","33.059578","Default Known Flow Node","Known Flow","302892.494575","669656.279429","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510003736","Nodes","","21.000000","33.059578","Default Known Flow Node","Known Flow","302888.458574","669665.584432","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510003740","Nodes","","21.000000","35.036094","Default Known Flow Node","Known Flow","302620.850502","669509.018389","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510003517","Nodes","","21.000000","35.423066","Default Known Flow Node","Known Flow","302617.613501","669485.093383","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510003742","Nodes","","21.000000","35.122305","Default Known Flow Node","Known Flow","302629.858176","669492.783907","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510003768","Nodes","","21.000000","39.605886","Default Known Flow Node","Known Flow","303661.848785","666921.333685","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510003797","Nodes","","21.000000","24.948350","Default Known Flow Node","Known Flow","303300.609686","667032.925715","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510003799","Nodes","","21.000000","24.989359","Default Known Flow Node","Known Flow","303298.374836","667035.980765","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510004096","Nodes","","21.000000","31.780863","Default Known Flow Node","Known Flow","303519.906746","668712.704172","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510004113","Nodes","","21.000000","34.851281","Default Known Flow Node","Known Flow","303431.649722","668733.966178","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510004114","Nodes","","21.000000","34.851281","Default Known Flow Node","Known Flow","303435.063723","668729.986177","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510004116","Nodes","","21.000000","36.698322","Default Known Flow Node","Known Flow","303371.507558","668825.205986","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510004115","Nodes","","21.000000","36.698322","Default Known Flow Node","Known Flow","303362.228703","668810.198199","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510004118","Nodes","","21.000000","37.414111","Default Known Flow Node","Known Flow","303232.065668","669233.212314","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510004119","Nodes","","21.000000","37.370097","Default Known Flow Node","Known Flow","303230.401667","669204.519306","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510004134","Nodes","","21.000000","35.849177","Default Known Flow Node","Known Flow","303551.740755","669201.501305","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510004135","Nodes","","21.000000","35.849177","Default Known Flow Node","Known Flow","303548.402754","669198.637305","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510004243","Nodes","","21.000000","44.045211","Default Known Flow Node","Known Flow","304253.098946","667657.583885","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510004321","Nodes","","21.000000","47.852685","Default Known Flow Node","Known Flow","303880.552844","668427.999095","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510004322","Nodes","","21.000000","47.852685","Default Known Flow Node","Known Flow","303880.162844","668430.361096","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510004324","Nodes","","21.000000","47.809662","DDS demands","Known Flow","303881.419845","668422.745093","","0.000000","","","","","","","-9.249999","","","","","","","","-8.271515","-9.249999","","","","","","","","","D1 PROFILE","","","","","","",""
"64304510004358","Nodes","","21.000000","28.562807","Default Known Flow Node","Known Flow","304226.348938","668921.959229","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510004359","Nodes","","21.000000","28.562807","Default Known Flow Node","Known Flow","304240.098942","668928.584231","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510004380","Nodes","","21.000000","28.607291","Default Known Flow Node","Known Flow","304205.848933","668912.709227","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510004400","Nodes","","21.000000","45.923732","Default Known Flow Node","Known Flow","304005.223878","668679.584163","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510004390","Nodes","","21.000000","45.837340","Default Known Flow Node","Known Flow","304073.723897","668670.959161","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510004399","Nodes","","21.000000","45.966936","Default Known Flow Node","Known Flow","303965.348867","668628.584149","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510004551","Nodes","","21.000000","46.638994","Default Known Flow Node","Known Flow","304040.098888","669791.334466","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510004558","Nodes","","21.000000","74.911730","Default Known Flow Node","Known Flow","304839.849105","664590.583051","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510004570","Nodes","Romold Ltd Maxwell Square, Brucefield Industrial Estate,NA:13234","21.000000","23.192334","DDS demands","Known Flow","304500.288013","664871.397127","","0.000000","-350.040025","","","","","","","","","","","","","","-313.012042","-350.040025","","","C1 PROFILE","","","","","","","","","","","","",""
"64304510004571","Nodes","","21.000000","23.192334","Default Known Flow Node","Known Flow","304525.324020","664833.055117","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510004596","Nodes","","21.000000","43.416997","Default Known Flow Node","Known Flow","304949.119135","666095.290460","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510004663","Nodes","","21.000000","41.551738","Default Known Flow Node","Known Flow","304684.513063","666111.915465","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510004664","Nodes","","21.000000","41.595078","Default Known Flow Node","Known Flow","304721.726073","666052.626449","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510004666","Nodes","","21.000000","35.117443","Default Known Flow Node","Known Flow","304660.950057","665660.792342","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510004667","Nodes","","21.000000","35.117443","Default Known Flow Node","Known Flow","304663.748057","665662.517342","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510004668","Nodes","","21.000000","35.073454","Default Known Flow Node","Known Flow","304669.985059","665719.223358","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510004669","Nodes","","21.000000","34.985496","Default Known Flow Node","Known Flow","304658.347056","665738.298363","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510004681","Nodes","","21.000000","41.465071","Default Known Flow Node","Known Flow","304671.908060","666139.822472","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510004690","Nodes","","21.000000","43.496830","Default Known Flow Node","Known Flow","304939.581132","666265.269506","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510004718","Nodes","","21.000000","43.551402","Default Known Flow Node","Known Flow","304966.495140","666220.294494","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510004739","Nodes","","21.000000","42.158561","Default Known Flow Node","Known Flow","304737.771078","666183.876484","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510004738","Nodes","","21.000000","41.551738","Default Known Flow Node","Known Flow","304682.885063","666121.692467","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510004807","Nodes","","21.000000","32.829101","Default Known Flow Node","Known Flow","304934.203131","668051.311992","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510004870","Nodes","","21.000000","32.769997","Default Known Flow Node","Known Flow","304962.257150","668064.766972","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510004815","Nodes","","21.000000","33.478269","Default Known Flow Node","Known Flow","304899.431122","668190.444030","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510004821","Nodes","","21.000000","32.055928","Default Known Flow Node","Known Flow","304930.168130","668241.204044","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510004825","Nodes","","21.000000","33.580103","Default Known Flow Node","Known Flow","304901.285122","668186.114029","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510004808","Nodes","","21.000000","32.767778","Default Known Flow Node","Known Flow","304963.310139","668065.271996","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510004806","Nodes","","21.000000","32.818348","Default Known Flow Node","Known Flow","304920.294127","668063.148996","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510004840","Nodes","","21.000000","32.861629","Default Known Flow Node","Known Flow","304923.239128","668064.681996","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510004841","Nodes","","21.000000","33.793079","Default Known Flow Node","Known Flow","304949.415135","668188.544030","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510004845","Nodes","","21.000000","33.283990","Default Known Flow Node","Known Flow","304936.371132","668082.011001","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510004930","Nodes","","21.000000","33.789125","Default Known Flow Node","Known Flow","304910.827971","668167.682944","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510004853","Nodes","","21.000000","26.326400","Default Known Flow Node","Known Flow","304962.349139","668313.959064","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510004871","Nodes","","21.000000","32.769997","Default Known Flow Node","Known Flow","304979.898143","668027.761986","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510004899","Nodes","","21.000000","33.342406","Default Known Flow Node","Known Flow","304939.588132","668083.731001","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510004902","Nodes","","21.000000","32.440313","Default Known Flow Node","Known Flow","304972.886142","667987.958975","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510004916","Nodes","","21.000000","32.263247","Default Known Flow Node","Known Flow","304977.791143","667950.061965","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510004920","Nodes","","21.000000","32.740022","Default Known Flow Node","Known Flow","304926.106129","668047.456991","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510004921","Nodes","","21.000000","33.553917","Default Known Flow Node","Known Flow","304946.549134","668119.526011","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510004922","Nodes","","21.000000","33.553917","Default Known Flow Node","Known Flow","304958.162138","668097.233005","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510004923","Nodes","","21.000000","32.779036","Default Known Flow Node","Known Flow","304881.863523","668210.000239","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510004826","Nodes","","21.000000","32.753100","Default Known Flow Node","Known Flow","304881.202117","668211.324036","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510004924","Nodes","","21.000000","32.055928","Default Known Flow Node","Known Flow","304926.793129","668238.821043","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510004850","Nodes","","21.000000","34.417240","Default Known Flow Node","Known Flow","304926.237129","668141.680017","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510004931","Nodes","","21.000000","34.645300","Default Known Flow Node","Known Flow","304981.836144","668170.710025","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510004933","Nodes","","21.000000","33.553917","Default Known Flow Node","Known Flow","304959.619138","668094.371004","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510004946","Nodes","","21.000000","33.167154","Default Known Flow Node","Known Flow","304923.215128","668107.064008","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005829","Nodes","","21.000000","32.228580","Default Known Flow Node","Known Flow","304983.531008","668020.191955","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005025","Nodes","","21.000000","28.105029","Default Known Flow Node","Known Flow","304791.649092","669519.659392","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005160","Nodes","","21.000000","27.243922","Default Known Flow Node","Known Flow","304516.440017","669434.875369","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510006167","Nodes","","21.000000","27.923212","Default Known Flow Node","Known Flow","305012.006092","669572.861571","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005190","Nodes","","21.000000","27.082074","Default Known Flow Node","Known Flow","304501.474013","669583.352409","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005191","Nodes","","21.000000","27.094109","Default Known Flow Node","Known Flow","304503.512014","669581.989409","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005192","Nodes","","21.000000","26.624904","Default Known Flow Node","Known Flow","304433.714995","669470.400379","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005193","Nodes","","21.000000","26.808889","Default Known Flow Node","Known Flow","304464.630003","669519.573392","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005207","Nodes","","21.000000","35.711366","Default Known Flow Node","Known Flow","304871.321331","669404.500342","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005208","Nodes","5208,","21.000000","35.607829","DDS demands","Known Flow","304867.571113","669402.941360","","0.000000","-24.999999","","","","","","","","","","","","","","-22.355447","-24.999999","","","C1 PROFILE","","","","","","","","","","","","",""
"64304510005255","Nodes","","21.000000","68.936419","Default Known Flow Node","Known Flow","305502.014286","663879.328857","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005256","Nodes","","21.000000","68.936419","Default Known Flow Node","Known Flow","305502.637286","663880.080857","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005263","Nodes","","21.000000","69.503387","Default Known Flow Node","Known Flow","305369.952212","663779.079973","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005264","Nodes","","21.000000","68.614218","Default Known Flow Node","Known Flow","305501.750285","663882.190858","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005267","Nodes","","21.000000","67.974741","Default Known Flow Node","Known Flow","305496.404043","663877.910271","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005365","Nodes","","21.000000","68.767564","Default Known Flow Node","Known Flow","305045.488161","665462.179288","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005367","Nodes","","21.000000","39.701192","Default Known Flow Node","Known Flow","305342.964242","665015.688166","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005371","Nodes","","21.000000","46.962099","Default Known Flow Node","Known Flow","305305.801613","664983.664421","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005372","Nodes","","21.000000","47.059509","Default Known Flow Node","Known Flow","305303.849232","664986.333158","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005545","Nodes","","21.000000","44.803024","Default Known Flow Node","Known Flow","305197.855203","666518.192575","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005546","Nodes","","21.000000","44.803024","Default Known Flow Node","Known Flow","305205.037205","666521.113576","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005556","Nodes","","21.000000","44.803024","Default Known Flow Node","Known Flow","305198.575203","666516.422575","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005579","Nodes","","21.000000","44.889124","Default Known Flow Node","Known Flow","305227.148211","666446.173556","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005580","Nodes","","21.000000","44.889124","Default Known Flow Node","Known Flow","305227.525211","666445.247555","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005594","Nodes","","21.000000","24.853073","Default Known Flow Node","Known Flow","305383.289253","666552.729585","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005595","Nodes","","21.000000","24.796979","Default Known Flow Node","Known Flow","305323.520237","666543.559582","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510004691","Nodes","","21.000000","43.567996","Default Known Flow Node","Known Flow","304988.832146","666182.594484","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005603","Nodes","","21.000000","25.054519","Default Known Flow Node","Known Flow","305424.793418","666585.267143","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510006561","Nodes","","21.000000","30.450821","Default Known Flow Node","Known Flow","305674.359234","666503.093835","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005557","Nodes","","21.000000","44.803024","Default Known Flow Node","Known Flow","305189.486200","666519.274575","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005654","Nodes","","21.000000","44.889124","Default Known Flow Node","Known Flow","305234.799213","666449.321556","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005700","Nodes","","21.000000","42.063095","Default Known Flow Node","Known Flow","305145.069599","666752.379527","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005671","Nodes","","21.000000","70.856036","Default Known Flow Node","Known Flow","305037.508159","667229.451769","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005672","Nodes","","21.000000","70.691726","Default Known Flow Node","Known Flow","305055.807164","667212.629764","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005674","Nodes","","21.000000","24.700134","Default Known Flow Node","Known Flow","305550.548982","666801.817932","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005676","Nodes","","21.000000","24.695268","DDS demands","Known Flow","305552.082083","666798.144475","","0.000000","-20.469999","","","","","","","","","","","","","","-18.304640","-20.469999","","","C1 PROFILE","","","","","","","","","","","","",""
"64304510005658","Nodes","","21.000000","24.696421","Default Known Flow Node","Known Flow","305547.724298","666804.431653","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005663","Nodes","","21.000000","42.047368","Default Known Flow Node","Known Flow","305147.354189","666753.313639","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005691","Nodes","","21.000000","41.839279","Default Known Flow Node","Known Flow","305093.156174","666806.535654","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005693","Nodes","","21.000000","70.732797","Default Known Flow Node","Known Flow","305077.356170","667198.736760","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005698","Nodes","","21.000000","24.695268","Default Known Flow Node","Known Flow","305553.002299","666798.527651","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005699","Nodes","","21.000000","42.066815","Default Known Flow Node","Known Flow","305153.429191","666731.944633","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005702","Nodes","","21.000000","24.595592","Default Known Flow Node","Known Flow","305503.001286","666779.210646","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005703","Nodes","","21.000000","24.665367","Default Known Flow Node","Known Flow","305525.713292","666787.059648","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005704","Nodes","","21.000000","24.647213","Default Known Flow Node","Known Flow","305522.366453","666785.665258","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005705","Nodes","","21.000000","24.647213","Default Known Flow Node","Known Flow","305520.853291","666793.276650","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005741","Nodes","","21.000000","39.510880","Default Known Flow Node","Known Flow","305637.189322","667765.649915","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005744","Nodes","","21.000000","34.422603","Default Known Flow Node","Known Flow","305557.274301","667412.458819","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005745","Nodes","","21.000000","34.378795","Default Known Flow Node","Known Flow","305578.574306","667402.458816","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510004842","Nodes","","21.000000","33.666166","Default Known Flow Node","Known Flow","304990.896146","668212.615036","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304510005748","Nodes","","21.000000","33.666166","Default Known Flow Node","Known Flow","304986.495145","668224.933040","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
