"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"64401100003361","Nodes",,21.000000,24.221925,"Default Known Flow Node","Known Flow",264787.104207,672717.036262,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003362","Nodes",,21.000000,24.089960,"Default Known Flow Node","Known Flow",264779.469205,672730.866266,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003363","Nodes",,21.000000,24.363735,"Default Known Flow Node","Known Flow",264760.868200,672702.350258,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003352","Nodes",,21.000000,24.400756,"Default Known Flow Node","Known Flow",264738.108193,672690.639255,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003412","Nodes",,21.000000,26.630487,"Default Known Flow Node","Known Flow",264926.753199,672826.298262,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003402","Nodes",,21.000000,24.312854,"Default Known Flow Node","Known Flow",264701.837183,672754.233272,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003401","Nodes",,21.000000,24.356802,"Default Known Flow Node","Known Flow",264669.268175,672720.157263,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003403","Nodes",,21.000000,24.268910,"Default Known Flow Node","Known Flow",264745.952195,672795.479283,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003404","Nodes",,21.000000,24.375100,"Default Known Flow Node","Known Flow",264754.216198,672696.916256,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003364","Nodes",,21.000000,23.951082,"Default Known Flow Node","Known Flow",264803.626211,672726.449265,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003411","Nodes",,21.000000,23.951082,"Default Known Flow Node","Known Flow",264805.633212,672725.405264,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003413","Nodes",,21.000000,26.566034,"DDS demands","Known Flow",264890.150235,672807.003286,,0.000000,,-5.310000,,,,,,,,,,,,-4.748296,-5.310000,,"",,"C2 PROFILE",,,,,,,,,,,
"64401100003419","Nodes",,21.000000,23.951082,"Default Known Flow Node","Known Flow",264811.361213,672728.669265,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003421","Nodes",,21.000000,26.807888,"Default Known Flow Node","Known Flow",264908.396240,672678.730252,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003481","Nodes",,21.000000,34.903613,"Default Known Flow Node","Known Flow",264753.692982,673727.615944,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003439","Nodes",,21.000000,30.764188,"Default Known Flow Node","Known Flow",264897.195237,673446.673461,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003441","Nodes",,21.000000,40.870240,"Default Known Flow Node","Known Flow",264973.987258,673722.556536,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003442","Nodes",,21.000000,40.131006,"DDS demands","Known Flow",265014.644269,673650.707516,,0.000000,,-5.539999,,,,,,,,,,,,-4.953966,-5.539999,,"",,"C2 PROFILE",,,,,,,,,,,
"64401100003443","Nodes",,21.000000,39.891010,"Default Known Flow Node","Known Flow",265013.147268,673632.033511,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003444","Nodes",,21.000000,37.393982,"Default Known Flow Node","Known Flow",265119.318297,673542.590487,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003449","Nodes",,21.000000,43.376645,"Default Known Flow Node","Known Flow",264634.838165,673870.585576,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003429","Nodes",,21.000000,32.589742,"Default Known Flow Node","Known Flow",264599.667156,673506.767477,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003452","Nodes",,21.000000,33.266321,"Default Known Flow Node","Known Flow",264803.800211,673803.682558,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003453","Nodes",,21.000000,33.266321,"Default Known Flow Node","Known Flow",264780.300205,673796.729556,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003456","Nodes",,21.000000,32.290304,"Default Known Flow Node","Known Flow",264895.934236,673505.160476,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003440","Nodes",,21.000000,31.427409,"DDS demands","Known Flow",264900.648238,673473.897468,,0.000000,,,,,-3.079999,,,,,,,,,-2.754190,-3.079999,,"",,,,,"D1 PROFILE",,,,,,,,
"64401100003500","Nodes",,21.000000,40.080540,"Default Known Flow Node","Known Flow",264917.662486,673604.252392,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003460","Nodes",,21.000000,38.935336,"DDS demands","Known Flow",265103.705293,673667.001520,,0.000000,,,,,-7.489999,,,,,,,,,-6.697690,-7.489999,,"",,,,,"D1 PROFILE",,,,,,,,
"64401100003461","Nodes",,21.000000,33.978089,"Default Known Flow Node","Known Flow",264722.503189,673685.233525,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003462","Nodes",,21.000000,35.702748,"Default Known Flow Node","Known Flow",264751.423197,673576.744496,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003464","Nodes",,21.000000,33.152982,"Default Known Flow Node","Known Flow",264827.807218,673491.812473,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003478","Nodes",,21.000000,35.658780,"Default Known Flow Node","Known Flow",264797.111209,673544.745487,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003479","Nodes",,21.000000,36.039534,"Default Known Flow Node","Known Flow",264791.353208,673543.058487,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003480","Nodes",,21.000000,37.824598,"Default Known Flow Node","Known Flow",264840.703221,673584.656498,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003482","Nodes",,21.000000,34.261677,"Default Known Flow Node","Known Flow",264851.075224,673764.946547,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003483","Nodes",,21.000000,39.802851,"Default Known Flow Node","Known Flow",264909.457240,673611.053505,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003487","Nodes",,21.000000,40.967362,"Default Known Flow Node","Known Flow",264976.076258,673726.999537,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003491","Nodes",,21.000000,39.871662,"Default Known Flow Node","Known Flow",265011.561268,673631.286511,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003451","Nodes",,21.000000,35.498620,"Default Known Flow Node","Known Flow",264763.287200,673534.076484,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003495","Nodes",,21.000000,33.352832,"Default Known Flow Node","Known Flow",264836.407220,673816.481561,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003496","Nodes",,21.000000,33.352832,"Default Known Flow Node","Known Flow",264834.546220,673815.750561,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003499","Nodes",,21.000000,30.959044,"Default Known Flow Node","Known Flow",264899.294129,673453.442507,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003498","Nodes",,21.000000,30.959044,"Default Known Flow Node","Known Flow",264915.505242,673446.384460,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003503","Nodes",,21.000000,35.498620,"Default Known Flow Node","Known Flow",264741.871194,673579.646497,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003509","Nodes",,21.000000,40.037739,"Default Known Flow Node","Known Flow",264924.410244,673488.243472,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003512","Nodes",,21.000000,35.498620,"Default Known Flow Node","Known Flow",264731.678192,673597.910502,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003518","Nodes",,21.000000,37.393982,"Default Known Flow Node","Known Flow",265093.295290,673561.205492,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003525","Nodes",,21.000000,39.662759,"DDS demands","Known Flow",265025.380272,673606.868504,,0.000000,,-107.470004,,,,,,,,,,,,-96.101593,-107.470004,,"",,"C2 PROFILE",,,,,,,,,,,
"64401100003528","Nodes",,21.000000,43.445806,"Default Known Flow Node","Known Flow",264700.089319,673905.212047,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003531","Nodes",,21.000000,42.333203,"Default Known Flow Node","Known Flow",265024.732271,673894.960582,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003548","Nodes",,21.000000,42.337801,"Default Known Flow Node","Known Flow",265027.308272,673894.960582,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003532","Nodes",,21.000000,42.333203,"Default Known Flow Node","Known Flow",265024.775271,673896.477583,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003549","Nodes",,21.000000,42.337801,"Default Known Flow Node","Known Flow",265027.363272,673896.346583,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003574","Nodes",,21.000000,21.711381,"Default Known Flow Node","Known Flow",265429.427381,670418.167636,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003582","Nodes",,21.000000,22.839850,"Default Known Flow Node","Known Flow",265677.766449,670487.689655,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003584","Nodes",,21.000000,22.304086,"Default Known Flow Node","Known Flow",265729.239463,670284.013600,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003586","Nodes",,21.000000,21.869858,"Default Known Flow Node","Known Flow",265554.498415,670501.990659,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003588","Nodes",,21.000000,21.862641,"Default Known Flow Node","Known Flow",265578.338422,670343.421616,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003589","Nodes",,21.000000,22.171792,"Default Known Flow Node","Known Flow",265681.675450,670302.050605,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003591","Nodes",,21.000000,22.309194,"Default Known Flow Node","Known Flow",265733.727464,670259.625593,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003583","Nodes",,21.000000,22.664222,"Default Known Flow Node","Known Flow",265711.215458,670369.397623,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003595","Nodes",,21.000000,22.547487,"DDS demands","Known Flow",265711.014458,670532.104667,,0.000000,,-25.010000,,,,,,,,,,,,-22.364386,-25.010000,,"",,"C2 PROFILE",,,,,,,,,,,
"64401100003598","Nodes",,21.000000,23.001120,"Default Known Flow Node","Known Flow",265720.690664,670511.635452,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003600","Nodes",,21.000000,23.077912,"DDS demands","Known Flow",265734.514464,670519.545664,,0.000000,,,,,-1.339999,,,,,,,,,-1.198251,-1.339999,,"",,,,,"D1 PROFILE",,,,,,,,
"64401100003605","Nodes",,21.000000,28.578846,"DDS demands","Known Flow",265512.958404,671209.799852,,0.000000,,,,,-9.220000,,,,,,,,,-8.244688,-9.220000,,"",,,,,"D1 PROFILE",,,,,,,,
"64401100003611","Nodes",,21.000000,28.018361,"Default Known Flow Node","Known Flow",265425.049380,671357.090892,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003612","Nodes",,21.000000,28.308651,"Default Known Flow Node","Known Flow",265428.723381,671399.633903,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003613","Nodes",,21.000000,28.177164,"Default Known Flow Node","Known Flow",265439.805384,671363.646894,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003618","Nodes",,21.000000,25.416737,"Default Known Flow Node","Known Flow",265400.729374,671345.718889,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003620","Nodes",,21.000000,29.252050,"Default Known Flow Node","Known Flow",265498.397400,671369.551895,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003631","Nodes",,21.000000,28.560316,"Default Known Flow Node","Known Flow",265513.015438,671210.767850,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003623","Nodes",,21.000000,28.531707,"Default Known Flow Node","Known Flow",265516.552405,671261.437866,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003624","Nodes",,21.000000,28.463174,"Default Known Flow Node","Known Flow",265507.967403,671262.402866,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003627","Nodes",,21.000000,29.702827,"Default Known Flow Node","Known Flow",265351.425360,671455.922919,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003628","Nodes",,21.000000,30.108703,"Default Known Flow Node","Known Flow",265455.999389,671502.751932,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003673","Nodes",,21.000000,30.133965,"Default Known Flow Node","Known Flow",265456.007649,671501.714501,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003629","Nodes",,21.000000,28.820285,"Default Known Flow Node","Known Flow",265484.610293,671393.479156,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003632","Nodes",,21.000000,28.516580,"Default Known Flow Node","Known Flow",265385.794370,671221.716855,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003636","Nodes",,21.000000,25.449015,"Default Known Flow Node","Known Flow",265214.776323,671753.656000,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003637","Nodes",,21.000000,26.028740,"Default Known Flow Node","Known Flow",265253.940334,671772.054005,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003758","Nodes",,21.000000,25.438719,"DDS demands","Known Flow",265286.950435,671689.075007,,0.000000,,,,,-17.079999,,,,,,,,,-15.273240,-17.079999,,"",,,,,"D1 PROFILE",,,,,,,,
"64401100003640","Nodes",,21.000000,25.271625,"Default Known Flow Node","Known Flow",265300.743346,671633.239967,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003706","Nodes",,21.000000,25.424370,"Default Known Flow Node","Known Flow",265303.111516,671630.737151,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003642","Nodes",,21.000000,26.486641,"Default Known Flow Node","Known Flow",265287.827343,671775.354006,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003644","Nodes",,21.000000,29.695448,"DDS demands","Known Flow",265351.345360,671457.840919,,0.000000,,,,,-6.099999,,,,,,,,,-5.454728,-6.099999,,"",,,,,"D1 PROFILE",,,,,,,,
"64401100003650","Nodes",,21.000000,30.212945,"Default Known Flow Node","Known Flow",265462.398390,671505.924932,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003651","Nodes",,21.000000,30.193749,"Default Known Flow Node","Known Flow",265462.788391,671504.430932,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003654","Nodes",,21.000000,30.695054,"Default Known Flow Node","Known Flow",265531.242409,671554.921946,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003655","Nodes",,21.000000,30.427283,"Default Known Flow Node","Known Flow",265549.695414,671520.791936,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003657","Nodes",,21.000000,29.926184,"Default Known Flow Node","Known Flow",265553.936415,671753.131000,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003676","Nodes",,21.000000,31.042331,"Default Known Flow Node","Known Flow",265574.471421,671577.903952,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003678","Nodes",,21.000000,31.088729,"Default Known Flow Node","Known Flow",265589.501425,671584.090954,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003679","Nodes",,21.000000,31.132292,"Default Known Flow Node","Known Flow",265601.968428,671561.267947,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003754","Nodes",,21.000000,28.171121,"DDS demands","Known Flow",265471.931385,672016.238171,,0.000000,-11.060000,,-5.379999,,-25.700001,,,,,,,,,-37.682339,-42.140002,,"","C1 PROFILE",,"C3  PROFILE",,"D1 PROFILE",,,,,,,,
"64401100003687","Nodes",,21.000000,26.092523,"Default Known Flow Node","Known Flow",265272.486339,671744.187997,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003639","Nodes",,21.000000,26.421288,"DDS demands","Known Flow",265283.620342,671768.930004,,0.000000,,,,,-0.889999,,,,,,,,,-0.795853,-0.889999,,"",,,,,"D1 PROFILE",,,,,,,,
"64401100003690","Nodes",,21.000000,29.157796,"Default Known Flow Node","Known Flow",265430.990382,671622.090964,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003691","Nodes",,21.000000,29.239139,"Default Known Flow Node","Known Flow",265423.179380,671620.226964,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003694","Nodes",,21.000000,28.760593,"Default Known Flow Node","Known Flow",265407.902376,671705.615987,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003697","Nodes",,21.000000,30.327040,"Default Known Flow Node","Known Flow",265556.674416,671506.748933,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003700","Nodes",,21.000000,30.064365,"Default Known Flow Node","Known Flow",265570.043420,671759.283001,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003701","Nodes",,21.000000,30.067044,"Default Known Flow Node","Known Flow",265570.627420,671757.728001,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003707","Nodes",,21.000000,29.703111,"Default Known Flow Node","Known Flow",265354.172361,671457.670919,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003709","Nodes",,21.000000,28.663307,"Default Known Flow Node","Known Flow",265403.966375,671724.911992,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003769","Nodes",,21.000000,28.660504,"Default Known Flow Node","Known Flow",265402.841374,671724.616992,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003715","Nodes",,21.000000,27.370153,"Default Known Flow Node","Known Flow",265379.544368,671815.270017,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003716","Nodes",,21.000000,29.311676,"Default Known Flow Node","Known Flow",265452.266388,671516.306935,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003718","Nodes",,21.000000,28.922696,"Default Known Flow Node","Known Flow",265459.685390,671739.251996,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003719","Nodes",,21.000000,30.260727,"Default Known Flow Node","Known Flow",265466.552392,671520.266936,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003724","Nodes",,21.000000,29.940436,"Default Known Flow Node","Known Flow",265554.668416,671754.986000,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003726","Nodes",,21.000000,27.362336,"Default Known Flow Node","Known Flow",265372.270366,671803.439013,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003736","Nodes",,21.000000,28.935617,"Default Known Flow Node","Known Flow",265460.117390,671737.385995,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003695","Nodes",,21.000000,29.850585,"Default Known Flow Node","Known Flow",265453.401388,671542.303942,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003737","Nodes",,21.000000,30.240794,"Default Known Flow Node","Known Flow",265460.232390,671517.448936,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003740","Nodes",,21.000000,30.265574,"Default Known Flow Node","Known Flow",265556.182416,671679.146980,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003729","Nodes",,21.000000,30.918495,"Default Known Flow Node","Known Flow",265568.236419,671593.003956,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003743","Nodes",,21.000000,30.239746,"Default Known Flow Node","Known Flow",265626.192435,671524.738938,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003744","Nodes",,21.000000,30.703968,"Default Known Flow Node","Known Flow",265627.249435,671762.788002,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003770","Nodes",,21.000000,30.703968,"Default Known Flow Node","Known Flow",265627.682807,671762.844440,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003776","Nodes",,21.000000,28.414023,"Default Known Flow Node","Known Flow",265481.105424,671996.847080,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003757","Nodes",,21.000000,25.441489,"DDS demands","Known Flow",265210.503322,671751.648999,,0.000000,,,,,-4.920000,,,,,,,,,-4.399551,-4.920000,,"",,,,,"D1 PROFILE",,,,,,,,
"64401100003759","Nodes",,21.000000,24.536241,"DDS demands","Known Flow",265311.950349,671733.866994,,0.000000,,,,,-4.709999,,,,,,,,,-4.211765,-4.709999,,"",,,,,"D1 PROFILE",,,,,,,,
"64401100003760","Nodes",,21.000000,30.192913,"Default Known Flow Node","Known Flow",265548.134414,671674.984978,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003722","Nodes",,21.000000,31.003169,"Default Known Flow Node","Known Flow",265554.297415,671567.169949,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003764","Nodes",,21.000000,31.281368,"Default Known Flow Node","Known Flow",265606.834430,671594.226956,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003767","Nodes",,21.000000,27.133931,"Default Known Flow Node","Known Flow",265280.838341,672026.710074,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003768","Nodes",,21.000000,27.133931,"Default Known Flow Node","Known Flow",265295.935406,672036.683699,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003761","Nodes",,21.000000,30.681046,"Default Known Flow Node","Known Flow",265627.480435,671764.711003,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003787","Nodes",,21.000000,25.648031,"Default Known Flow Node","Known Flow",265559.713417,672640.710241,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003788","Nodes",,21.000000,25.604081,"Default Known Flow Node","Known Flow",265580.338423,672639.585241,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003789","Nodes",,21.000000,26.694936,"DDS demands","Known Flow",265191.993317,672563.522220,,0.000000,,-11.459999,,,,,,,,,,,,-10.247736,-11.459999,,"",,"C2 PROFILE",,,,,,,,,,,
"64401100003790","Nodes",,21.000000,26.715435,"Default Known Flow Node","Known Flow",265204.816320,672380.393170,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003791","Nodes",,21.000000,26.715435,"Default Known Flow Node","Known Flow",265205.263320,672375.413169,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003795","Nodes",,21.000000,26.823085,"Default Known Flow Node","Known Flow",265350.088360,672396.585175,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64401100003801","Nodes",,21.000000,21.846242,"Default Known Flow Node","Known Flow",265428.406381,672258.546137,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
