"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(TT)"
"64401000016216","Nodes","-1799","21.000000","25.758141","Default Known Flow Node","Known Flow","289128.783830","693364.112880","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014117","Nodes","","21.000000","25.776554","DDS demands","Known Flow","289119.671828","693361.135879","","0.000000","","","","","","","-2.570000","","","","","","","-2.298140","-2.570000","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000014142","Nodes","","21.000000","26.172765","Default Known Flow Node","Known Flow","289207.731852","693334.324872","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000001454","Nodes","1454","21.000000","26.173208","DDS demands","Known Flow","289207.862954","693334.375139","","0.000000","","","","","","","-2.609999","","","","","","","-2.333908","-2.609999","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000013454","Nodes","","21.000000","29.567866","Default Known Flow Node","Known Flow","288829.590340","693331.589624","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000016187","Nodes","-1753","21.000000","26.942019","Default Known Flow Node","Known Flow","289373.844897","693270.715855","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000015640","Nodes","-1462592","21.000000","26.942019","Default Known Flow Node","Known Flow","289376.219898","693268.090854","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014128","Nodes","","21.000000","26.787936","Default Known Flow Node","Known Flow","289312.606880","693370.150882","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014099","Nodes","","21.000000","27.035268","Default Known Flow Node","Known Flow","289347.100890","693361.166879","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000015488","Nodes","-1204","21.000000","29.595273","Default Known Flow Node","Known Flow","289016.719800","693440.340901","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014132","Nodes","","21.000000","29.563781","Default Known Flow Node","Known Flow","289028.103803","693455.076905","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000016214","Nodes","-1794","21.000000","25.726095","Default Known Flow Node","Known Flow","289104.219824","693351.715877","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000015878","Nodes","-1463159","21.000000","25.717012","DDS demands","Known Flow","289100.219822","693350.340876","","0.000000","","","","","","","-1.009999","","","","","","","-0.903160","-1.009999","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000001861","Nodes","1861","21.000000","33.518893","Default Known Flow Node","Known Flow","289370.094896","693696.840971","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000016194","Nodes","-1764","21.000000","26.960742","Default Known Flow Node","Known Flow","289356.844892","693288.965860","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000016189","Nodes","-1757","21.000000","26.947596","Default Known Flow Node","Known Flow","289369.094896","693275.965856","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000016221","Nodes","-1809","21.000000","25.857468","Default Known Flow Node","Known Flow","289154.344837","693372.715883","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000016026","Nodes","-1463551","21.000000","25.817806","Default Known Flow Node","Known Flow","289144.068814","693369.483239","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000016202","Nodes","-1775","21.000000","26.988388","Default Known Flow Node","Known Flow","289341.219888","693305.965864","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000000212","Nodes","212","21.000000","27.724930","DDS demands","Known Flow","289342.594888","693304.090864","","0.000000","","","","","","","-4.570000","","","","","","","-4.086576","-4.570000","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000016236","Nodes","-1833","21.000000","27.310749","Default Known Flow Node","Known Flow","289330.219885","693436.715900","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014135","Nodes","","21.000000","29.569680","Default Known Flow Node","Known Flow","289031.596804","693459.719906","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000016023","Nodes","-1463545","21.000000","29.575734","Default Known Flow Node","Known Flow","288829.963436","693332.470996","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000016206","Nodes","-1780","21.000000","25.984241","Default Known Flow Node","Known Flow","289160.094839","693317.590868","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014094","Nodes","","21.000000","26.185215","Default Known Flow Node","Known Flow","289210.459852","693366.270881","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014119","Nodes","","21.000000","26.198947","Default Known Flow Node","Known Flow","289201.972850","693389.058887","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000001862","Nodes","1862","21.000000","34.752947","Default Known Flow Node","Known Flow","289326.469884","693837.591009","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000015796","Nodes","-1462963","21.000000","34.752947","Default Known Flow Node","Known Flow","289327.844884","693833.091008","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000000338","Nodes","338","21.000000","25.996003","DDS demands","Known Flow","289179.094844","693283.590858","","0.000000","","","","","","","-5.030000","","","","","","","-4.497916","-5.030000","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000015991","Nodes","-1463461","21.000000","25.996003","Default Known Flow Node","Known Flow","289180.344844","693282.215858","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000001513","Nodes","1513","21.000000","29.589523","Default Known Flow Node","Known Flow","289015.344799","693438.465900","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000000310","Nodes","310","21.000000","30.105756","Default Known Flow Node","Known Flow","288855.094756","693386.090886","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000001006","Nodes","1006","21.000000","30.579624","Default Known Flow Node","Known Flow","288874.734611","693428.941480","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000015494","Nodes","-1218","21.000000","30.850927","Default Known Flow Node","Known Flow","288888.219765","693459.090906","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000000740","Nodes","740","21.000000","31.301178","DDS demands","Known Flow","288908.469770","693485.590913","","0.000000","","","","","","","-7.960000","","","","","","","-7.117974","-7.960000","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000015597","Nodes","-1462485","21.000000","25.776398","Default Known Flow Node","Known Flow","289115.533812","693359.701520","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014288","Nodes","","21.000000","34.151162","Default Known Flow Node","Known Flow","289076.453816","694186.339104","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000001353","Nodes","1353","21.000000","34.139918","DDS demands","Known Flow","289081.469817","694178.341102","","0.000000","","","","","","","-3.110000","","","","","","","-2.781017","-3.110000","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000013656","Nodes","","21.000000","34.118748","Default Known Flow Node","Known Flow","289060.546812","694195.481106","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000016311","Nodes","-2006","21.000000","33.287631","Default Known Flow Node","Known Flow","289281.219872","694176.216101","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014454","Nodes","","21.000000","33.352933","DDS demands","Known Flow","289091.070820","694422.625168","","0.000000","","","","","","","-3.029999","","","","","","","-2.709480","-3.029999","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000013633","Nodes","","21.000000","33.046624","DDS demands","Known Flow","288890.291765","694115.146085","","0.000000","","","","","","","-0.739999","","","","","","","-0.661721","-0.739999","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000013630","Nodes","","21.000000","33.122082","DDS demands","Known Flow","288863.813758","694114.871085","","0.000000","","","","","","","-0.699999","","","","","","","-0.625952","-0.699999","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000015557","Nodes","-1408","21.000000","34.067452","Default Known Flow Node","Known Flow","289041.719807","694241.716119","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014411","Nodes","","21.000000","35.287897","Default Known Flow Node","Known Flow","289187.183846","694029.681061","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000000006","Nodes","","21.000000","35.946883","Default Known Flow Node","Known Flow","289218.235916","693989.940853","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000016329","Nodes","-2041","21.000000","32.995698","Default Known Flow Node","Known Flow","289264.390867","694220.678113","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014374","Nodes","","21.000000","32.965116","Default Known Flow Node","Known Flow","289258.822866","694234.434117","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000014372","Nodes","","21.000000","36.129004","Default Known Flow Node","Known Flow","289218.723855","693983.653049","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
