"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)","NodeFlowProfileNameByCategory(TT)"
"96113600000699","Nodes","699","21.000000","29.932292","DDS demands","Known Flow","555191.665000","141565.960625","0.000000","","","-2.140000","","","-25.309999","","","","","","","","-24.546281","-27.449999","","","","","C3 PROFILE","","","D1 PROFILE","","","","","","","",""
"96113606806080","Nodes","6806080","21.000000","29.912381","DDS demands","Known Flow","555281.790000","141657.945000","0.000000","","","0.000000","","","-59.279999","","","","","","","","-53.009239","-59.279999","","","","","C3 PROFILE","","","D1 PROFILE","","","","","","","",""
"96113600000222","Nodes","-222","21.000000","28.472079","Default Known Flow Node","Known Flow","554958.540000","141939.820000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113606806108","Nodes","P10124597, Speldhurst Rd, -10.98 SCMH","22.999998","39.807067","CSEP Unmatched","Known Flow","554402.435102","139542.207487","0.000000","","","","","","","","","","","","-10.979999","","-9.818512","-10.979999","","","","","","","","","","","","","","DC PROFILE","",""
"96113600010284","Nodes","10284","21.000000","28.553277","DDS demands","Known Flow","555018.780423","141927.719991","0.000000","","","","","","-33.790001","","","","","","","","-30.215623","-33.790001","","","","","","","","D1 PROFILE","","","","","","","",""
"96113606806081","Nodes","6806081","21.000000","29.197320","DDS demands","Known Flow","555182.665000","141775.445000","0.000000","","","","","","-22.549998","","","","","","","","-20.164612","-22.549998","","","","","","","","D1 PROFILE","","","","","","","",""
"96113600000210","Nodes","-210","21.000000","29.773294","Default Known Flow Node","Known Flow","554939.852500","141602.554375","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600000208","Nodes","208","21.000000","29.775294","DDS demands","Known Flow","554947.165000","141598.945000","0.000000","","","-3.240000","","","-13.780000","","","","","","","","-15.219588","-17.020000","","","","","C3 PROFILE","","","D1 PROFILE","","","","","","","",""
"96113600010293","Nodes","","21.000000","29.768278","Default Known Flow Node","Known Flow","554941.541202","141607.315669","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600010291","Nodes","","21.000000","29.745347","Default Known Flow Node","Known Flow","554938.966160","141607.645743","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113606806037","Nodes","6806037","21.000000","36.121426","DDS demands","Known Flow","555405.415000","139130.320000","0.000000","","","","","","-6.890000","","","","","","","","-6.161161","-6.890000","","","","","","","","D1 PROFILE","","","","","","","",""
"96113600000276","Nodes","-276","21.000000","36.098995","Default Known Flow Node","Known Flow","555406.665000","139130.335625","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113606806038","Nodes","6806038","21.000000","36.228012","Default Known Flow Node","Known Flow","555385.790000","139132.070000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600000284","Nodes","-284","21.000000","32.971213","Default Known Flow Node","Known Flow","555591.415000","139151.320000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113606806036","Nodes","6806036","21.000000","32.616378","DDS demands","Known Flow","555611.040000","139153.070000","0.000000","","","-2.130000","0.000000","","-36.839999","","","","-26.069999","","","","-58.159929","-65.039998","","","","","C3 PROFILE","C4 PROFILE","","D1 PROFILE","","","","I2 PROFILE","","","",""
"96113600000281","Nodes","-281","21.000000","32.971213","Default Known Flow Node","Known Flow","555592.290000","139141.070000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600000282","Nodes","-282","21.000000","32.971213","Default Known Flow Node","Known Flow","555624.665000","139144.195000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600000279","Nodes","-279","21.000000","36.537440","Default Known Flow Node","Known Flow","555328.540000","139133.070000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113606806039","Nodes","6806039","21.000000","36.465193","Default Known Flow Node","Known Flow","555341.915000","139133.195000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600000243","Nodes","243","21.000000","22.227789","DDS demands","Known Flow","555179.915000","138652.695000","0.000000","0.000000","-132.009992","","","","-2.200000","","","","","","","","-120.012982","-134.209994","","","C1 PROFILE","C2 PROFILE","","","","D1 PROFILE","","","","","","","",""
"96113600000248","Nodes","-248","21.000000","27.307132","Default Known Flow Node","Known Flow","555348.290000","138717.820000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113606806020","Nodes","6806020","21.000000","27.309292","DDS demands","Known Flow","555385.415000","138688.070000","0.000000","","0.000000","-2.809999","","","-27.520001","","","","","","","","-27.121629","-30.330001","","","","C2 PROFILE","C3 PROFILE","","","D1 PROFILE","","","","","","","",""
"96113600000263","Nodes","-263","21.000000","36.616985","Default Known Flow Node","Known Flow","555330.290000","139083.445000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600000265","Nodes","-265","21.000000","36.513526","Default Known Flow Node","Known Flow","555343.415000","139092.570000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600000246","Nodes","-246","21.000000","27.307979","Default Known Flow Node","Known Flow","555405.540000","138680.445000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600000313","Nodes","-313","21.000000","31.545298","Default Known Flow Node","Known Flow","555602.665000","139247.320000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113606806062","Nodes","6806062","21.000000","26.274639","DDS demands","Known Flow","555377.790000","139203.070000","0.000000","","","","","","-34.669998","","","","","","","","-31.002533","-34.669998","","","","","","","","D1 PROFILE","","","","","","","",""
"96113600000295","Nodes","-295","21.000000","26.274639","Default Known Flow Node","Known Flow","555380.915000","139195.070000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600000402","Nodes","-402","21.000000","26.667663","Default Known Flow Node","Known Flow","555342.540000","139611.445000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600000365","Nodes","-365","21.000000","27.811332","Default Known Flow Node","Known Flow","555508.415000","139512.195000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600000317","Nodes","-317","21.000000","26.239085","Default Known Flow Node","Known Flow","555337.415000","139261.945000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113606806060","Nodes","6806060","21.000000","26.249448","DDS demands","Known Flow","555345.540000","139262.945000","0.000000","","","","","","-32.790000","","","","","","","","-29.321405","-32.790000","","","","","","","","D1 PROFILE","","","","","","","",""
"96113606806052","Nodes","6806052","21.000000","26.424605","DDS demands","Known Flow","555479.290000","139726.695000","0.000000","","","","","","-30.040000","","","","","","","","-26.862306","-30.040000","","","","","","","","D1 PROFILE","","","","","","","",""
"96113600000439","Nodes","-439","21.000000","26.637568","Default Known Flow Node","Known Flow","555562.790000","139683.570000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600000467","Nodes","-467","21.000000","26.602215","Default Known Flow Node","Known Flow","555478.415000","139719.945000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113606806053","Nodes","6806053","21.000000","26.663313","DDS demands","Known Flow","555557.290000","139679.695000","0.000000","","","","","","-16.520000","","","","","","","","-14.772480","-16.520000","","","","","","","","D1 PROFILE","","","","","","","",""
"96113606802017","Nodes","6802017","21.000000","27.962095","DDS demands","Known Flow","555734.790000","139549.695000","0.000000","","","","","","-22.559999","","","","","","","","-20.173555","-22.559999","","","","","","","","D1 PROFILE","","","","","","","",""
"96113601462679","Nodes","-1462679","21.000000","27.911134","Default Known Flow Node","Known Flow","555741.415000","139526.695000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600000328","Nodes","-328","21.000000","30.853086","Default Known Flow Node","Known Flow","555192.415000","139334.320000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113604904689","Nodes","-4904689","21.000000","30.853086","Default Known Flow Node","Known Flow","555193.665000","139335.070000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600000376","Nodes","-376","21.000000","26.346019","Default Known Flow Node","Known Flow","555269.415000","139561.945000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600000359","Nodes","-359","21.000000","25.627255","Default Known Flow Node","Known Flow","555283.790000","139480.195000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600000377","Nodes","-377","21.000000","26.338876","Default Known Flow Node","Known Flow","555275.290000","139565.320000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113606806058","Nodes","6806058","21.000000","26.341500","DDS demands","Known Flow","555309.915000","139424.195000","0.000000","","","","","","-6.510000","","","","","","","","-5.821358","-6.510000","","","","","","","","D1 PROFILE","","","","","","","",""
"96113600010398","Nodes","","21.000000","23.323826","DDS demands","Known Flow","555646.359596","139843.035657","0.000000","","-51.900000","","","","","","","","","","","","-46.409910","-51.900000","","","","C2 PROFILE","","","","","","","","","","","",""
"96113600010397","Nodes","","21.000000","23.323826","Default Known Flow Node","Known Flow","555629.115348","139865.858269","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600000541","Nodes","-541","21.000000","26.606703","Default Known Flow Node","Known Flow","555746.790000","139886.445000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600000528","Nodes","-528","21.000000","26.915253","Default Known Flow Node","Known Flow","555767.540000","139837.070000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600000544","Nodes","-544","21.000000","26.607728","Default Known Flow Node","Known Flow","555744.540000","139891.820000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113606806100","Nodes","6806100","21.000000","29.827198","DDS demands","Known Flow","555218.790000","141417.445000","0.000000","","","","","","-20.250000","","","","","","","","-18.107912","-20.250000","","","","","","","","D1 PROFILE","","","","","","","",""
"96113600000676","Nodes","-676","21.000000","29.829579","Default Known Flow Node","Known Flow","555222.290000","141414.070000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
