"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(PL-DC)"
"96109700420072","Nodes","-420072","21.000000","28.395230","Default Known Flow Node","Known Flow","588618.046698","135259.615536","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700001696","Nodes","","21.000000","28.694920","DDS demands","Known Flow","588860.457390","135243.466011","","0.000000","","","","","-0.970000","","","","","-0.867391","-0.970000","","","","","","","D1 PROFILE","","","",""
"96109700001697","Nodes","","21.000000","28.690360","Default Known Flow Node","Known Flow","588857.883389","135245.582012","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700420081","Nodes","-420081","21.000000","28.503647","DDS demands","Known Flow","588943.301412","135198.688999","","0.000000","","","","","-2.140000","","","","","-1.913626","-2.140000","","","","","","","D1 PROFILE","","","",""
"96109705701169","Nodes","5701169","21.000000","27.945765","DDS demands","Known Flow","589098.374117","135310.192950","","0.000000","","","","","-10.399999","","","","","-9.299865","-10.399999","","","","","","","D1 PROFILE","","","",""
"96109700001695","Nodes","","21.000000","28.297183","Default Known Flow Node","Known Flow","588675.996340","135241.175010","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700001702","Nodes","","21.000000","28.250710","DDS demands","Known Flow","588679.196340","135210.655002","","0.000000","","","","","-7.099999","","","","","-6.348946","-7.099999","","","","","","","D1 PROFILE","","","",""
"96109700001703","Nodes","","21.000000","29.446637","Default Known Flow Node","Known Flow","588794.301372","135174.227992","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700001639","Nodes","","21.000000","29.371004","Default Known Flow Node","Known Flow","588800.779374","135176.349993","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109705701162","Nodes","5701162","21.000000","28.388036","DDS demands","Known Flow","588617.673623","135266.699000","","0.000000","","","","","-12.749999","","","","","-11.401277","-12.749999","","","","","","","D1 PROFILE","","","",""
"96109705701186","Nodes","5701186","21.000000","27.120306","DDS demands","Known Flow","589289.551507","133281.563477","","0.000000","","","","","-5.290000","","","","","-4.730413","-5.290000","","","","","","","D1 PROFILE","","","",""
"96109700425118","Nodes","-425118","21.000000","26.883570","Default Known Flow Node","Known Flow","589333.926519","133286.188478","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700425134","Nodes","-425134","21.000000","26.934217","Default Known Flow Node","Known Flow","589461.426553","133441.563521","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109705701179","Nodes","5701179","21.000000","26.934217","DDS demands","Known Flow","589463.426633","133441.439804","","0.000000","","","","","0.000000","","","","","0.000000","0.000000","","","","","","","D1 PROFILE","","","",""
"96109700425098","Nodes","-425098","21.000000","28.082060","Default Known Flow Node","Known Flow","589229.676490","133299.813482","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700425105","Nodes","-425105","21.000000","27.196576","Default Known Flow Node","Known Flow","589282.176504","133283.563478","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700425131","Nodes","-425131","21.000000","27.329706","Default Known Flow Node","Known Flow","589380.676531","133446.188522","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700425132","Nodes","-425132","21.000000","27.383988","Default Known Flow Node","Known Flow","589382.676532","133456.938525","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700425180","Nodes","-425180","21.000000","26.768058","Default Known Flow Node","Known Flow","589391.301534","133285.188478","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700425184","Nodes","-425184","21.000000","26.678200","Default Known Flow Node","Known Flow","589424.926543","133247.938468","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700425121","Nodes","-425121","21.000000","27.011048","Default Known Flow Node","Known Flow","589348.801523","133330.688491","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700425179","Nodes","-425179","21.000000","26.997102","Default Known Flow Node","Known Flow","589352.801524","133329.688490","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109705701187","Nodes","5701187","21.000000","26.537382","DDS demands","Known Flow","589360.426526","133198.813455","","0.000000","","","","","-6.959999","","","","","-6.223756","-6.959999","","","","","","","D1 PROFILE","","","",""
"96109700425114","Nodes","-425114","21.000000","26.381400","Default Known Flow Node","Known Flow","589319.301355","133161.692304","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700425119","Nodes","-425119","21.000000","26.835727","Default Known Flow Node","Known Flow","589341.676521","133284.188478","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109705701097","Nodes","5701097","21.000000","26.155223","DDS demands","Known Flow","589483.801559","133246.063467","","0.000000","","","","","-10.029999","","","","","-8.969005","-10.029999","","","","","","","D1 PROFILE","","","",""
"96109700425141","Nodes","-425141","21.000000","26.132230","DDS demands","Known Flow","589529.051572","133272.563475","","0.000000","","","","","-5.179999","","","","","-4.632048","-5.179999","","","","","","","D1 PROFILE","","","",""
"96109700494071","Nodes","-494071","21.000000","23.546581","DDS demands","Known Flow","589623.676597","133319.438487","","0.000000","","","","","-7.469999","","","","","-6.679807","-7.469999","","","","","","","D1 PROFILE","","","",""
"96109700494070","Nodes","-494070","21.000000","23.546581","Default Known Flow Node","Known Flow","589593.551589","133307.438484","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700425183","Nodes","-425183","21.000000","26.605447","Default Known Flow Node","Known Flow","589421.551542","133242.063466","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700425181","Nodes","-425181","21.000000","26.572045","DDS demands","Known Flow","589403.051537","133225.938462","","0.000000","","","","","-2.929999","","","","","-2.620058","-2.929999","","","","","","","D1 PROFILE","","","",""
"96109700425100","Nodes","-425100","21.000000","26.270559","Default Known Flow Node","Known Flow","589244.051494","133153.438442","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109705701188","Nodes","5701188","21.000000","26.272815","DDS demands","Known Flow","589270.677889","133153.771822","","0.000000","","","","","-3.920000","","","","","-3.505334","-3.920000","","","","","","","D1 PROFILE","","","",""
"96109700425123","Nodes","-425123","21.000000","27.037923","Default Known Flow Node","Known Flow","589350.619481","133338.422518","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700425106","Nodes","-425106","21.000000","26.945295","DDS demands","Known Flow","589286.426506","133259.063471","","0.000000","","","","","-7.739999","","","","","-6.921246","-7.739999","","","","","","","D1 PROFILE","","","",""
"96109700425109","Nodes","-425109","21.000000","27.745423","Default Known Flow Node","Known Flow","589299.426509","133356.438498","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700425143","Nodes","-425143","21.000000","25.625543","Default Known Flow Node","Known Flow","589547.676577","133426.688517","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700445008","Nodes","-445008","21.000000","23.256639","DDS demands","Known Flow","589615.051595","133249.813469","","0.000000","","","","","-11.249999","","","","","-10.059950","-11.249999","","","","","","","D1 PROFILE","","","",""
"96109700445009","Nodes","-445009","21.000000","23.256639","Default Known Flow Node","Known Flow","589624.426598","133237.563465","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109705701175","Nodes","5701175","21.000000","27.038276","DDS demands","Known Flow","589352.926524","133339.563493","","0.000000","","","","","-16.549998","","","","","-14.799305","-16.549998","","","","","","","D1 PROFILE","","","",""
"96109700425138","Nodes","-425138","21.000000","27.054729","DDS demands","Known Flow","589498.426563","133427.688517","","0.000000","","","","","-5.030000","","","","","-4.497916","-5.030000","","","","","","","D1 PROFILE","","","",""
"96109705701102","Nodes","5701102","21.000000","25.462813","DDS demands","Known Flow","589545.176576","133419.813515","","0.000000","","","","","-3.089999","","","","","-2.763133","-3.089999","","","","","","","D1 PROFILE","","","",""
"96109705701181","Nodes","5701181","21.000000","23.998264","DDS demands","Known Flow","589642.823935","133382.618417","","0.000000","","","","","-3.440000","","","","","-3.076109","-3.440000","","","","","","","D1 PROFILE","","","",""
"96109700425113","Nodes","-425113","21.000000","28.907080","Default Known Flow Node","Known Flow","589317.301514","133470.938529","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700425112","Nodes","-425112","21.000000","28.907080","Default Known Flow Node","Known Flow","589317.578953","133470.810480","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109705701089","Nodes","5701089","21.000000","31.081403","DDS demands","Known Flow","589204.288364","133520.168471","","0.000000","","","","","-16.330000","","","","","-14.602578","-16.330000","","","","","","","D1 PROFILE","","","",""
"96109700425101","Nodes","-425101","21.000000","30.898785","Default Known Flow Node","Known Flow","589251.301496","133489.438534","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700425088","Nodes","-425088","21.000000","31.079256","DDS demands","Known Flow","589180.051477","133481.438532","","0.000000","","","","","-4.630000","","","","","-4.140228","-4.630000","","","","","","","D1 PROFILE","","","",""
"96109700425104","Nodes","-425104","21.000000","27.186717","DDS demands","Known Flow","589274.926503","133249.188468","","0.000000","","","","","-1.549999","","","","","-1.386037","-1.549999","","","","","","","D1 PROFILE","","","",""
"96109700425126","Nodes","-425126","21.000000","27.158295","DDS demands","Known Flow","589364.426527","133380.188504","","0.000000","","","","","-2.250000","","","","","-2.011990","-2.250000","","","","","","","D1 PROFILE","","","",""
"96109700000239","Nodes","-239","21.000000","25.936948","Default Known Flow Node","Known Flow","589553.797578","133185.836451","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109705701099","Nodes","5701099","21.000000","25.938828","DDS demands","Known Flow","589555.978579","133190.976452","","0.000000","","","","","-8.619999","","","","","-7.708158","-8.619999","","","","","","","D1 PROFILE","","","",""
"96109700425120","Nodes","-425120","21.000000","26.794711","Default Known Flow Node","Known Flow","589341.926521","133285.563478","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700425122","Nodes","-425122","21.000000","26.552358","Default Known Flow Node","Known Flow","589350.426523","133198.063454","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700425097","Nodes","-425097","21.000000","26.224599","DDS demands","Known Flow","589229.426490","133163.688445","","0.000000","","","","","-3.319999","","","","","-2.968803","-3.319999","","","","","","","D1 PROFILE","","","",""
"96109700000243","Nodes","-243","21.000000","26.093406","Default Known Flow Node","Known Flow","589544.189576","133197.047454","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700000244","Nodes","-244","21.000000","26.087597","Default Known Flow Node","Known Flow","589545.398576","133197.219454","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700425108","Nodes","-425108","21.000000","29.611405","Default Known Flow Node","Known Flow","589292.801507","133467.063528","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700425095","Nodes","-425095","21.000000","28.981659","Default Known Flow Node","Known Flow","589205.301484","133265.688473","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700425096","Nodes","-425096","21.000000","29.025237","Default Known Flow Node","Known Flow","589219.176487","133304.438483","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700003365","Nodes","Logger 3365, Appledore Road","21.000000","22.849152","Val Log Post","Known Flow","589772.627048","133276.572877","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109705701096","Nodes","5701096","21.000000","26.264215","DDS demands","Known Flow","589459.169287","133311.536185","","0.000000","","","","","-10.450000","","","","","-9.344577","-10.450000","","","","","","","D1 PROFILE","","","",""
"96109700425136","Nodes","-425136","21.000000","26.262602","Default Known Flow Node","Known Flow","589467.051555","133309.438485","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700425140","Nodes","-425140","21.000000","26.044831","DDS demands","Known Flow","589518.426569","133212.688458","","0.000000","","","","","-3.999999","","","","","-3.576871","-3.999999","","","","","","","D1 PROFILE","","","",""
"96109705701098","Nodes","5701098","21.000000","26.054137","DDS demands","Known Flow","589515.301568","133215.938459","","0.000000","","","","","-14.399999","","","","","-12.876737","-14.399999","","","","","","","D1 PROFILE","","","",""
"96109705701104","Nodes","5701104","21.000000","28.924860","DDS demands","Known Flow","589316.426514","133458.313525","","0.000000","","","","","-10.810000","","","","","-9.666496","-10.810000","","","","","","","D1 PROFILE","","","",""
"96109700425089","Nodes","-425089","21.000000","29.505622","Default Known Flow Node","Known Flow","589196.176481","133305.938484","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700425090","Nodes","-425090","21.000000","29.504095","Default Known Flow Node","Known Flow","589197.658387","133305.389630","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109705701174","Nodes","5701174","21.000000","26.840007","DDS demands","Known Flow","589345.176522","133297.063481","","0.000000","","","","","-5.469999","","","","","-4.891371","-5.469999","","","","","","","D1 PROFILE","","","",""
"96109700000233","Nodes","-233","21.000000","25.990857","Default Known Flow Node","Known Flow","589642.532603","133151.419442","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700445011","Nodes","-445011","21.000000","23.296524","Default Known Flow Node","Known Flow","589650.426605","133242.688467","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700445013","Nodes","-445013","21.000000","23.294420","DDS demands","Known Flow","589655.676606","133245.188467","","0.000000","","","","","-2.529999","","","","","-2.262371","-2.529999","","","","","","","D1 PROFILE","","","",""
"96109700445014","Nodes","-445014","21.000000","23.264480","DDS demands","Known Flow","589663.176608","133220.188460","","0.000000","","","","","-3.790000","","","","","-3.389085","-3.790000","","","","","","","D1 PROFILE","","","",""
"96109700445015","Nodes","-445015","21.000000","23.271020","Default Known Flow Node","Known Flow","589663.426608","133270.063474","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700445016","Nodes","-445016","21.000000","23.300190","DDS demands","Known Flow","589678.426612","133270.313474","","0.000000","","","","","-3.499999","","","","","-3.129762","-3.499999","","","","","","","D1 PROFILE","","","",""
"96109700425110","Nodes","-425110","21.000000","26.378668","Default Known Flow Node","Known Flow","589316.176514","133161.563444","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700425117","Nodes","-425117","21.000000","26.461318","DDS demands","Known Flow","589332.801518","133188.813452","","0.000000","","","","","-3.810000","","","","","-3.406970","-3.810000","","","","","","","D1 PROFILE","","","",""
"96109705701100","Nodes","5701100","21.000000","25.958079","DDS demands","Known Flow","589633.801600","133155.813443","","0.000000","","","","","-16.549998","","","","","-14.799305","-16.549998","","","","","","","D1 PROFILE","","","",""
"96109700425148","Nodes","-425148","21.000000","25.952936","DDS demands","Known Flow","589662.301608","133173.063448","","0.000000","","","","","-1.360000","","","","","-1.216136","-1.360000","","","","","","","D1 PROFILE","","","",""
"96109700425115","Nodes","-425115","21.000000","29.035137","DDS demands","Known Flow","589322.801516","133534.938546","","0.000000","","","","","-4.380000","","","","","-3.916674","-4.380000","","","","","","","D1 PROFILE","","","",""
"96109700428114","Nodes","-428114","21.000000","26.787032","DDS demands","Known Flow","589337.301519","133241.563466","","0.000000","","","","","-0.980000","","","","","-0.876333","-0.980000","","","","","","","D1 PROFILE","","","",""
"96109700425177","Nodes","-425177","21.000000","26.788565","Default Known Flow Node","Known Flow","589334.301095","133254.434871","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700425092","Nodes","-425092","21.000000","29.504095","Default Known Flow Node","Known Flow","589202.926483","133303.438483","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700425091","Nodes","-425091","21.000000","29.486218","DDS demands","Known Flow","589201.551483","133292.438480","","0.000000","","","","","-2.880000","","","","","-2.575347","-2.880000","","","","","","","D1 PROFILE","","","",""
"96109705701101","Nodes","5701101","21.000000","22.767219","DDS demands","Known Flow","589784.804324","133262.815847","","0.000000","","","","","-12.859999","","","","","-11.499641","-12.859999","","","","","","","D1 PROFILE","","","",""
"96109700425151","Nodes","-425151","21.000000","22.748469","Default Known Flow Node","Known Flow","589792.551643","133254.063470","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700425149","Nodes","-425149","21.000000","21.458569","DDS demands","Known Flow","589690.301616","133212.813458","","0.000000","","","","","-10.899999","","","","","-9.746974","-10.899999","","","","","","","D1 PROFILE","","","",""
"96109700425086","Nodes","-425086","21.000000","31.223435","Default Known Flow Node","Known Flow","589173.551475","133536.688547","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700002021","Nodes","","21.000000","27.466358","Default Known Flow Node","Known Flow","589375.795667","133452.814749","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109705701071","Nodes","5701071, P08120092, Tilgen Gill Road, 22.25 scmh","24.000000","26.229869","CSEP Unmatched","Known Flow","589264.676500","133186.688451","","0.000000","","","","","","-22.250000","","","","-19.896348","-22.250000","","","","","","","","DC PROFILE","","",""
"96109700425127","Nodes","-425127","21.000000","27.425904","Default Known Flow Node","Known Flow","589374.667817","133453.053109","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700425128","Nodes","-425128","21.000000","27.432937","Default Known Flow Node","Known Flow","589375.551530","133458.438525","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700423472","Nodes","-423472","21.000000","26.993985","Default Known Flow Node","Known Flow","589275.926503","134053.313687","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109705701119","Nodes","5701119","21.000000","27.037765","DDS demands","Known Flow","589274.585502","134046.189685","","0.000000","","","-1.339999","","-11.939999","","","","","-11.875213","-13.279999","","","","","C3 PROFILE","","D1 PROFILE","","","",""
"96109700001795","Nodes","","21.000000","27.188073","Default Known Flow Node","Known Flow","589155.947470","134172.665720","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700423467","Nodes","-423467","21.000000","27.184015","Default Known Flow Node","Known Flow","589167.551473","134144.188712","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700423469","Nodes","-423469","21.000000","26.962286","Default Known Flow Node","Known Flow","589186.051478","134128.938708","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700425084","Nodes","-425084","21.000000","27.251537","Default Known Flow Node","Known Flow","589166.176473","133889.938643","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700425083","Nodes","-425083","21.000000","27.378826","DDS demands","Known Flow","589160.676471","133873.813638","","0.000000","","","","","-17.670000","","","","","-15.800830","-17.670000","","","","","","","D1 PROFILE","","","",""
"96109700423473","Nodes","-423473","21.000000","26.996878","Default Known Flow Node","Known Flow","589296.176508","134033.813682","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700423475","Nodes","-423475","21.000000","26.794963","DDS demands","Known Flow","589339.551520","134096.813699","","0.000000","","","","","-11.159999","","","","","-9.979471","-11.159999","","","","","","","D1 PROFILE","","","",""
"96109700423466","Nodes","-423466","21.000000","27.343718","Default Known Flow Node","Known Flow","589167.343473","134258.385743","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109705701118","Nodes","5701118","21.000000","27.082210","DDS demands","Known Flow","589243.744761","134076.890438","","0.000000","","","","","-5.830000","","","","","-5.213290","-5.830000","","","","","","","D1 PROFILE","","","",""
"96109700001802","Nodes","","21.000000","27.037861","Default Known Flow Node","Known Flow","589271.542502","134047.303686","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700001804","Nodes","","21.000000","27.342185","DDS demands","Known Flow","589161.815472","134263.685744","","0.000000","","","","","-1.690000","","","","","-1.511228","-1.690000","","","","","","","D1 PROFILE","","","",""
"96109700420085","Nodes","-420085","21.000000","27.366736","DDS demands","Known Flow","589242.637494","135346.799039","","0.000000","","","","","-7.020000","","","","","-6.277409","-7.020000","","","","","","","D1 PROFILE","","","",""
"96109700420086","Nodes","-420086","21.000000","27.366736","Default Known Flow Node","Known Flow","589259.677498","135353.705041","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700678052","Nodes","-678052","21.000000","21.306535","Default Known Flow Node","Known Flow","590092.596725","133029.569409","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700678053","Nodes","-678053","21.000000","21.304141","Default Known Flow Node","Known Flow","590096.326726","133035.590410","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700380620","Nodes","-380620","21.000000","21.293088","Default Known Flow Node","Known Flow","590016.440704","133079.534422","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700678055","Nodes","-678055","21.000000","21.241116","DDS demands","Known Flow","590133.774736","133073.771421","","0.000000","","","","","0.000000","","","","","0.000000","0.000000","","","","","","","D1 PROFILE","","","",""
"96109700380618","Nodes","-380618","21.000000","22.130297","Default Known Flow Node","Known Flow","589849.801659","133189.063452","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109705701185","Nodes","5701185","21.000000","21.297319","DDS demands","Known Flow","590005.827584","133086.172236","","0.000000","","","-4.999999","","-15.149999","","","","","-18.018488","-20.149998","","","","","C3 PROFILE","","D1 PROFILE","","","",""
"96109700380621","Nodes","-380621","21.000000","21.330214","DDS demands","Known Flow","590112.423730","133115.950432","","0.000000","","","","","-2.619999","","","","","-2.342850","-2.619999","","","","","","","D1 PROFILE","","","",""
"96109700001845","Nodes","","21.000000","21.257892","DDS demands","Known Flow","590204.863756","133112.829431","","0.000000","","","","","-6.679999","","","","","-5.973375","-6.679999","","","","","","","D1 PROFILE","","","",""
"96109700678054","Nodes","-678054","21.000000","21.241116","Default Known Flow Node","Known Flow","590130.454735","133079.501422","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700003360","Nodes","Logger 3360, Rolvenden Road","21.000000","25.007528","Val Log Post","Known Flow","587853.735914","133059.313671","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700429961","Nodes","-429961","21.000000","26.086438","Default Known Flow Node","Known Flow","588166.724996","133178.047361","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109705701047","Nodes","5701047","21.000000","26.756385","DDS demands","Known Flow","588121.477850","133190.202399","","0.000000","","","","","-23.620001","","","","","-21.121428","-23.620001","","","","","","","D1 PROFILE","","","",""
"96109700422604","Nodes","-422604","21.000000","24.966625","DDS demands","Known Flow","588023.186224","133138.162126","","0.000000","","","","","-3.640000","","","","","-3.254953","-3.640000","","","","","","","D1 PROFILE","","","",""
"96109700428119","Nodes","-428119","21.000000","30.894774","Default Known Flow Node","Known Flow","588244.176222","133255.063470","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700422579","Nodes","-422579","21.000000","24.157665","Default Known Flow Node","Known Flow","587953.926143","133388.688506","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109702986189","Nodes","-2986189","21.000000","25.797020","Default Known Flow Node","Known Flow","588137.372030","133163.501055","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700426545","Nodes","-426545","21.000000","29.919976","DDS demands","Known Flow","588491.176289","133478.938531","","0.000000","","","","","-2.720000","","","","","-2.432272","-2.720000","","","","","","","D1 PROFILE","","","",""
"96109700426522","Nodes","-426522","21.000000","29.986907","DDS demands","Known Flow","588429.926273","133480.563531","","0.000000","","","","","-1.539999","","","","","-1.377095","-1.539999","","","","","","","D1 PROFILE","","","",""
"96109700428144","Nodes","-428144","21.000000","30.899541","Default Known Flow Node","Known Flow","588349.549015","133302.312653","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700428157","Nodes","-428157","21.000000","31.733160","Default Known Flow Node","Known Flow","588424.426271","133241.813466","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700426570","Nodes","Leisure Centre RRI, Site ID unknown","21.000000","30.000000","Default Known Pressure Node","Known Pressure","588577.301313","133487.813533","","99999.002583","","","","","","","","","","66.476138","74.339979","","","","","","","","","","",""
"96109700483774","Nodes","-483774","21.000000","28.378804","Default Known Flow Node","Known Flow","588483.520146","133726.223418","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109705701180","Nodes","5701180","21.000000","29.021343","DDS demands","Known Flow","588874.550572","133888.711011","","0.000000","","","","","-21.019999","","","","","-18.796459","-21.019999","","","","","","","D1 PROFILE","","","",""
"96109700426609","Nodes","-426609","21.000000","28.655766","DDS demands","Known Flow","588724.926353","133458.438525","","0.000000","","","","","-10.010000","","","","","-8.951121","-10.010000","","","","","","","D1 PROFILE","","","",""
"96109700426519","Nodes","-426519","21.000000","27.808850","DDS demands","Known Flow","588407.301266","133667.188582","","0.000000","","","","","-4.099999","","","","","-3.666293","-4.099999","","","","","","","D1 PROFILE","","","",""
"96109700001277","Nodes","","21.000000","28.435711","Default Known Flow Node","Known Flow","588504.125293","133811.966621","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700426584","Nodes","-426584","21.000000","29.424977","Default Known Flow Node","Known Flow","588631.999201","133914.774962","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700426566","Nodes","-426566","21.000000","28.567385","DDS demands","Known Flow","588569.926311","133752.313605","","0.000000","","","","","-5.239999","","","","","-4.685701","-5.239999","","","","","","","D1 PROFILE","","","",""
"96109701462686","Nodes","-1462686","21.000000","28.866298","Default Known Flow Node","Known Flow","588680.509341","133543.052548","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700001264","Nodes","","21.000000","28.608308","Default Known Flow Node","Known Flow","588574.198312","134014.961677","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700423401","Nodes","-423401","21.000000","28.570833","Default Known Flow Node","Known Flow","588541.743533","134018.279709","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109705701148","Nodes","5701148","21.000000","28.002114","DDS demands","Known Flow","588544.626815","134111.614415","","0.000000","","","","","-13.359999","","","","","-11.946751","-13.359999","","","","","","","D1 PROFILE","","","",""
"96109700425209","Nodes","-425209","21.000000","29.139305","DDS demands","Known Flow","588632.551328","134601.938836","","0.000000","","","","","-4.419999","","","","","-3.952443","-4.419999","","","","","","","D1 PROFILE","","","",""
