"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(IH)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IH)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)","NodeFlowProfileNameByCategory(TT)"
"96108605502149","Nodes","5502149","21.000000","29.942231","DDS demands","Known Flow","613395.783635","166930.770211","0.000000","","","","","","-24.030000","","","","","","","","","-21.488056","-24.030000","","","","","","","","D1 PROFILE","","","","","","","","",""
"961086-5960421","Nodes","-596042","21.000000","29.975618","Default Known Flow Node","Known Flow","613388.842616","166935.684654","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-5960461","Nodes","-596046","21.000000","29.955279","Default Known Flow Node","Known Flow","613414.060000","166909.195000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-5911221","Nodes","-591122","21.000000","24.073092","Default Known Flow Node","Known Flow","612048.185000","167096.070000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-2810051","Nodes","-281005","21.000000","30.566689","Default Known Flow Node","Known Flow","612489.685000","167158.070000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-9469831","Nodes","-946983","21.000000","30.566689","Default Known Flow Node","Known Flow","612489.560000","167147.695000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108605502168","Nodes","5502168","21.000000","27.147322","DDS demands","Known Flow","612310.310000","167144.570000","0.000000","","","","","","-34.860001","","","","","","","","","-31.172436","-34.860001","","","","","","","","D1 PROFILE","","","","","","","","",""
"961086-9469811","Nodes","-946981","21.000000","30.999667","Default Known Flow Node","Known Flow","612402.560000","167147.695000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-2809891","Nodes","-280989","21.000000","33.746295","Default Known Flow Node","Known Flow","612408.310000","166973.945000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108605502173","Nodes","5502173","21.000000","30.430949","DDS demands","Known Flow","612490.935000","167111.320000","0.000000","","","","","","-11.319999","","","","","","","","","-10.122546","-11.319999","","","","","","","","D1 PROFILE","","","","","","","","",""
"96108605502172","Nodes","5502172","21.000000","30.472154","DDS demands","Known Flow","612492.560000","167067.695000","0.000000","","","","","","-17.479999","","","","","","","","","-15.630928","-17.479999","","","","","","","","D1 PROFILE","","","","","","","","",""
"96108605502175","Nodes","5502175","21.000000","28.452799","DDS demands","Known Flow","612619.435000","167116.320000","0.000000","","","","","","-35.240002","","","","","","","","","-31.512241","-35.240002","","","","","","","","D1 PROFILE","","","","","","","","",""
"961086-2926341","Nodes","-292634","21.000000","30.108218","Default Known Flow Node","Known Flow","612897.060000","167061.320000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108605502197","Nodes","5502197","21.000000","29.940717","DDS demands","Known Flow","613288.060000","167077.320000","0.000000","","","","","","-6.210000","","","","","","","","","-5.553093","-6.210000","","","","","","","","D1 PROFILE","","","","","","","","",""
"961086-4445181","Nodes","-444518","21.000000","32.997771","Default Known Flow Node","Known Flow","614295.560000","167182.820000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-4445221","Nodes","-444522","21.000000","33.020267","Default Known Flow Node","Known Flow","614418.060000","167107.695000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-4445201","Nodes","-444520","21.000000","33.023980","Default Known Flow Node","Known Flow","614414.685000","167056.445000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-9992271","Nodes","-999227","21.000000","32.821932","Default Known Flow Node","Known Flow","614449.310000","167014.445000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108605502215","Nodes","5502215, ""SEP00604"", ""ESTUARY CLOSE"", 12.14","24.000000","32.586744","CSEP DDS Matched","Known Flow","614493.310000","167017.945000","0.000000","","","","-14.129999","","-0.869999","-12.140000","","","","","","","","-24.269073","-27.139999","","","","","","C4 PROFILE","","D1 PROFILE","DC PROFILE","","","","","","","",""
"96108605501614","Nodes","5501614","21.000000","32.850261","DDS demands","Known Flow","612038.310000","165184.820000","0.000000","-13.060000","","","","","-3.349999","","","","-65.599997","","","","","-73.334811","-82.009998","","","C1 PROFILE","","","","","D1 PROFILE","","","","I2 PROFILE","","","","",""
"961086-4954591","Nodes","-495459","21.000000","22.444895","Default Known Flow Node","Known Flow","611121.685000","166984.195000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108605501414","Nodes","'FOXDENE DRIVE, P61106/1","24.000000","34.320843","CSEP DDS Matched","Known Flow","608903.685000","165015.820000","0.000000","","","","","","","-21.040001","","","","","","","","-18.814344","-21.040001","","","","","","","","","DC PROFILE","","","","","","","",""
"961086-1410364","Nodes","-1410364","21.000000","34.320991","Default Known Flow Node","Known Flow","608904.435000","165014.320000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-1236936","Nodes","-1236936","21.000000","21.555463","Default Known Flow Node","Known Flow","610049.185000","165945.945000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-1236937","Nodes","-1236937","21.000000","21.555463","Default Known Flow Node","Known Flow","610059.435000","165936.695000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-1236938","Nodes","-1236938","21.000000","21.555463","Default Known Flow Node","Known Flow","610074.310000","165923.820000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-1353901","Nodes","-1353901","21.000000","26.506836","Default Known Flow Node","Known Flow","611513.999620","165852.683933","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-7307451","Nodes","-730745","21.000000","26.681239","Default Known Flow Node","Known Flow","611574.060000","165837.570000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-1353900","Nodes","-1353900","21.000000","26.506836","Default Known Flow Node","Known Flow","611508.109420","165849.706469","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108605501187","Nodes","5501187","21.000000","26.393466","DDS demands","Known Flow","611540.435000","165911.820000","0.000000","","","","","","-28.669999","","","","","","","","","-25.637226","-28.669999","","","","","","","","D1 PROFILE","","","","","","","","",""
"961086-1195403","Nodes","-1195403","21.000000","32.880769","Default Known Flow Node","Known Flow","610718.310000","166104.945000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-1452023","Nodes","-1452023","21.000000","33.793948","Default Known Flow Node","Known Flow","610774.060000","166020.820000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-2292121","Nodes","-229212","21.000000","33.996045","Default Known Flow Node","Known Flow","610776.310000","166046.320000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108605501094","Nodes","5501094","21.000000","29.323275","DDS demands","Known Flow","611407.060000","166008.945000","0.000000","","","","","","-7.430000","","","","","","","","","-6.644039","-7.430000","","","","","","","","D1 PROFILE","","","","","","","","",""
"96108605501186","Nodes","5501186","21.000000","29.317357","DDS demands","Known Flow","611403.185000","166002.570000","0.000000","","","","","","-15.619999","","","","","","","","","-13.967683","-15.619999","","","","","","","","D1 PROFILE","","","","","","","","",""
"961086-2703701","Nodes","-270370","21.000000","33.924917","Default Known Flow Node","Known Flow","611285.447507","166091.548587","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108605501064","Nodes","5501064","21.000000","33.909103","DDS demands","Known Flow","611286.085057","166091.093194","0.000000","","","","","","-14.909999","","","","","","","","","-13.332789","-14.909999","","","","","","","","D1 PROFILE","","","","","","","","",""
"961086-8641131","Nodes","-864113","21.000000","29.383610","Default Known Flow Node","Known Flow","611399.060000","166004.945000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-1401197","Nodes","-1401197","21.000000","33.577859","Default Known Flow Node","Known Flow","611282.560000","166082.945000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-1387184","Nodes","-1387184","21.000000","33.023980","Default Known Flow Node","Known Flow","614351.685000","166986.320000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-1387185","Nodes","-1387185","21.000000","33.023980","Default Known Flow Node","Known Flow","614353.560000","166986.695000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-1405648","Nodes","-1405648","21.000000","23.262111","Default Known Flow Node","Known Flow","611881.185000","167228.195000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-1405649","Nodes","-1405649","21.000000","23.262111","Default Known Flow Node","Known Flow","611904.060000","167228.820000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-1405651","Nodes","-1405651","21.000000","23.262111","Default Known Flow Node","Known Flow","611924.560000","167229.320000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-1405650","Nodes","-1405650","21.000000","23.349513","Default Known Flow Node","Known Flow","611905.310000","167183.445000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108605502213","Nodes","5502213","21.000000","29.760439","DDS demands","Known Flow","613921.935000","167257.820000","0.000000","","","","","","-28.479998","","","","","","","","","-25.467324","-28.479998","","","","","","","","D1 PROFILE","","","","","","","","",""
"961086-1452597","Nodes","-1452597","21.000000","28.938093","Default Known Flow Node","Known Flow","613979.060000","167305.445000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
