"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)","NodeFlowProfileNameByCategory(TT)"
"62502500001004","Nodes","1004","21.000000","45.943486","Point Loads","Known Flow","207758.269690","560957.753851","","0.000000","","","","","","","","","","","","","0.000000","0.000000","-2.880000","","","","","","","","","","","","","","","TT PROFILE"
"62502500000463","Nodes","P00031912, School Road, 104.21","30.299999","45.688992","CSEP DDS Matched","Known Flow","207761.592691","560952.509850","","0.000000","","","","","","-6.170000","-104.210001","","","","","","-98.703776","-110.380003","","","","","","","","","D1 PROFILE","DC PROFILE","","","","","",""
"62502500002881","Nodes","-200","21.000000","30.395573","Default Known Flow Node","Known Flow","206299.430294","560867.357827","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002893","Nodes","-217","21.000000","30.262776","Default Known Flow Node","Known Flow","206096.047238","560920.763841","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002861","Nodes","2861","21.000000","38.318567","Point Loads","Known Flow","206009.980215","559966.028581","","0.000000","","","","","","","","","","-12.649999","","","-11.311855","-12.649999","","","","","","","","","","","","","PL-AF PROFILE","","",""
"62502500002776","Nodes","-1462508","21.000000","34.778118","Default Known Flow Node","Known Flow","205919.665190","560586.368750","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002875","Nodes","-186","21.000000","30.395573","Default Known Flow Node","Known Flow","206301.686294","560848.546822","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500000077","Nodes","P00038479, Moorefield, 36scmh","36.000000","32.838210","CSEP DDS Matched","Known Flow","205413.572053","560616.179758","","0.000000","","","","","","-6.409999","-6.500999","","","","","","-11.545247","-12.910999","","","","","","","","","D1 PROFILE","DC PROFILE","","","","","",""
"62502500002842","Nodes","2842","21.000000","32.344344","Point Loads","Known Flow","206149.618253","560644.179766","","0.000000","","","","","","","","","","","","","0.000000","0.000000","-2.880000","","","","","","","","","","","","","","","TT PROFILE"
"62502500002895","Nodes","-220","21.000000","28.124831","Default Known Flow Node","Known Flow","205336.216712","560938.233927","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002981","Nodes","-358","21.000000","25.512342","Default Known Flow Node","Known Flow","206394.822319","560572.157746","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002782","Nodes","-1462518","21.000000","28.038079","Default Known Flow Node","Known Flow","205356.013037","560980.283857","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002852","Nodes","-1462677","21.000000","24.265269","Default Known Flow Node","Known Flow","206569.696367","560534.669736","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500000074","Nodes","74","21.000000","26.268703","Default Known Flow Node","Known Flow","205739.685141","561003.958864","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500000083","Nodes","","21.000000","44.383661","DDS demands","Known Flow","207580.181274","560940.255362","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500000778","Nodes","","21.000000","24.441230","DDS demands","Known Flow","204914.220127","561913.679882","","0.000000","","","","","","-0.999999","","","","","","","-0.894217","-0.999999","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500000203","Nodes","","21.000000","34.468143","DDS demands","Known Flow","205638.618493","560262.625962","","0.000000","","","","","","-8.120000","","","","","","","-7.261049","-8.120000","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500000204","Nodes","","21.000000","38.145738","DDS demands","Known Flow","205757.817172","560288.888557","","0.000000","","","","","","-5.700000","","","","","","","-5.097042","-5.700000","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500000205","Nodes","205","21.000000","24.767936","Point Loads","Known Flow","205437.871564","561223.540424","","0.000000","","","","","","","","","","-15.229999","","","-13.618938","-15.229999","","","","","","","","","","","","","PL-AF PROFILE","","",""
"62502500000002","Nodes","2","21.000000","35.614680","Point Loads","Known Flow","206012.590156","560415.236329","","0.000000","","","","","","","","","","","","","0.000000","0.000000","-5.760000","","","","","","","","","","","","","","","TT PROFILE"
"62502500000003","Nodes","","21.000000","35.524955","Point Loads","Known Flow","205464.892080","560476.810671","","0.000000","","","","","","","","","","","","","0.000000","0.000000","-12.319998","","","","","","","","","","","","","","","TT PROFILE"
"62502500000005","Nodes","5","21.000000","35.134486","Point Loads","Known Flow","205596.002541","560402.815728","","0.000000","","","","","","-7.430000","","","","","","","-6.644039","-7.430000","-0.959999","","","","","","","","D1 PROFILE","","","","","","","TT PROFILE"
"62502500000004","Nodes","4","21.000000","37.164540","Point Loads","Known Flow","205987.169971","560188.966221","","0.000000","","","","","","","","","","","","","0.000000","0.000000","-2.880000","","","","","","","","","","","","","","","TT PROFILE"
"62502500000009","Nodes","9","21.000000","34.949562","Point Loads","Known Flow","205672.388134","560388.446760","","0.000000","","","","","","-4.900000","","","","","","","-4.381668","-4.900000","-8.560000","","","","","","","","D1 PROFILE","","","","","","","TT PROFILE"
"62502500000008","Nodes","","21.000000","36.108353","Point Loads","Known Flow","205845.259636","560314.020538","","0.000000","","","","","","","","","","","","","0.000000","0.000000","-6.719998","","","","","","","","","","","","","","","TT PROFILE"
"62502500000010","Nodes","10","21.000000","36.161876","Point Loads","Known Flow","205833.640381","560108.963479","","0.000000","","","","","","","","","","","","","0.000000","0.000000","-5.760000","","","","","","","","","","","","","","","TT PROFILE"
"62502500000006","Nodes","6","21.000000","36.103915","Point Loads","Known Flow","205960.493635","560352.861993","","0.000000","","","","","","","","","","","","","0.000000","0.000000","-0.959999","","","","","","","","","","","","","","","TT PROFILE"
"62502500000007","Nodes","7","21.000000","33.592528","Point Loads","Known Flow","205418.302951","560550.522229","","0.000000","","","","","","","","","","","","","0.000000","0.000000","-9.520000","","","","","","","","","","","","","","","TT PROFILE"
"62502500000011","Nodes","","21.000000","47.896136","Point Loads","Known Flow","207742.314990","561125.631844","","0.000000","","","","","","","","","","","","","0.000000","0.000000","-4.800000","","","","","","","","","","","","","","","TT PROFILE"
"62502500000024","Nodes","24","21.000000","31.796785","Point Loads","Known Flow","205461.090324","560671.775704","","0.000000","","","","","","","","","","","","","0.000000","0.000000","-19.999998","","","","","","","","","","","","","","","TT PROFILE"
"62502500000014","Nodes","14","21.000000","26.039858","Point Loads","Known Flow","205095.743660","560759.318149","","0.000000","","","","","","","","","","","","","0.000000","0.000000","-0.959999","","","","","","","","","","","","","","","TT PROFILE"
"62502500000021","Nodes","","21.000000","27.515402","Point Loads","Known Flow","206689.025522","560876.815381","","0.000000","","","","","","","","","","","","","0.000000","0.000000","-4.800000","","","","","","","","","","","","","","","TT PROFILE"
"62502500000022","Nodes","22","21.000000","26.639596","Point Loads","Known Flow","206759.572471","560885.211237","","0.000000","","","","","","","","","","","","","0.000000","0.000000","-1.919998","","","","","","","","","","","","","","","TT PROFILE"
"62502500000012","Nodes","12","21.000000","27.118623","Point Loads","Known Flow","207298.228929","560950.055953","","0.000000","","","","","","","","","","","","","0.000000","0.000000","-6.679998","","","","","","","","","","","","","","","TT PROFILE"
"62502500000013","Nodes","13","21.000000","31.174779","Point Loads","Known Flow","207469.002079","560968.799765","","0.000000","","","","","","","","","","","","","0.000000","0.000000","-0.959999","","","","","","","","","","","","","","","TT PROFILE"
"62502500000016","Nodes","16","21.000000","25.364395","Point Loads","Known Flow","205324.898769","561018.383453","","0.000000","","","","","","","","","","","","","0.000000","0.000000","-1.919998","","","","","","","","","","","","","","","TT PROFILE"
"62502500000025","Nodes","25","21.000000","27.252896","Point Loads","Known Flow","205484.884643","561139.361022","","0.000000","","","","","","","","","","","","","0.000000","0.000000","-12.010000","","","","","","","","","","","","","","","TT PROFILE"
"62502500000019","Nodes","","21.000000","27.415695","Point Loads","Known Flow","207328.598863","561041.441131","","0.000000","","","","","","","","","","","","","0.000000","0.000000","-0.959999","","","","","","","","","","","","","","","TT PROFILE"
"62502500000015","Nodes","15","21.000000","26.983834","Point Loads","Known Flow","207262.544595","561088.611638","","0.000000","","","","","","","","","","","","","0.000000","0.000000","-3.839999","","","","","","","","","","","","","","","TT PROFILE"
"62502500000018","Nodes","18","21.000000","35.502710","Point Loads","Known Flow","205408.096741","560341.240752","","0.000000","","","","","","","","","","","","","0.000000","0.000000","-18.239999","","","","","","","","","","","","","","","TT PROFILE"
"62502500000027","Nodes","27","21.000000","24.487738","Point Loads","Known Flow","204989.127518","561106.466293","","0.000000","","","","","","","","","","","","","0.000000","0.000000","-1.999999","","","","","","","","","","","","","","","TT PROFILE"
"62502500000026","Nodes","26","21.000000","26.089677","Point Loads","Known Flow","205116.560843","561662.999325","","0.000000","","","","","","","","","","","","","0.000000","0.000000","-4.800000","","","","","","","","","","","","","","","TT PROFILE"
"62502500000017","Nodes","17","21.000000","39.568209","Point Loads","Known Flow","206069.992004","560018.384884","","0.000000","","","","","","","","","","","","","0.000000","0.000000","-2.880000","","","","","","","","","","","","","","","TT PROFILE"
"62502500000023","Nodes","","21.000000","32.387346","Point Loads","Known Flow","206122.565835","560634.594847","","0.000000","","","","","","","","","","","","","0.000000","0.000000","-8.560000","","","","","","","","","","","","","","","TT PROFILE"
"62502500000137","Nodes","","21.000000","32.715091","Default Known Flow Node","Known Flow","205406.988480","561027.826332","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002014","Nodes","","21.000000","31.624971","Default Known Flow Node","Known Flow","205166.483985","561307.693946","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002089","Nodes","","21.000000","29.439501","Default Known Flow Node","Known Flow","205063.227950","561431.973977","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002104","Nodes","","21.000000","26.125132","Default Known Flow Node","Known Flow","204688.271485","561914.909524","","0.000000","","","","","","-9.189999","","","","","","","-8.217862","-9.189999","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500002059","Nodes","","21.000000","26.398390","Default Known Flow Node","Known Flow","205020.778946","561762.241070","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002060","Nodes","","21.000000","26.398390","Default Known Flow Node","Known Flow","205017.625945","561763.097070","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002062","Nodes","","21.000000","29.296386","Default Known Flow Node","Known Flow","205046.742953","561433.313981","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002090","Nodes","","21.000000","29.439501","Default Known Flow Node","Known Flow","205065.105958","561432.660980","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002092","Nodes","","21.000000","25.694272","OPR","Known Flow","205165.160985","561632.219035","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002103","Nodes","","21.000000","26.125132","Default Known Flow Node","Known Flow","204689.606856","561914.094111","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002108","Nodes","","21.000000","26.528781","Default Known Flow Node","Known Flow","205021.227946","561776.609074","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002117","Nodes","","21.000000","26.441849","Default Known Flow Node","Known Flow","205101.658061","561734.030135","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002113","Nodes","","21.000000","24.422375","Default Known Flow Node","Known Flow","204915.157424","561908.779251","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002114","Nodes","","21.000000","24.422375","Default Known Flow Node","Known Flow","204948.395926","561948.321121","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002112","Nodes","","21.000000","26.398390","Default Known Flow Node","Known Flow","205054.882955","561751.048067","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002115","Nodes","","21.000000","29.439501","Default Known Flow Node","Known Flow","205074.497960","561436.094981","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002116","Nodes","","21.000000","26.441849","Default Known Flow Node","Known Flow","205113.832971","561762.301070","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002135","Nodes","","21.000000","34.717148","Default Known Flow Node","Known Flow","205389.353241","560076.803343","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002134","Nodes","","21.000000","34.717148","Default Known Flow Node","Known Flow","205387.260045","560076.617611","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002137","Nodes","","21.000000","34.780280","Default Known Flow Node","Known Flow","205391.412047","560069.945610","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002128","Nodes","","21.000000","34.782404","Default Known Flow Node","Known Flow","205390.912046","560071.320610","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002167","Nodes","","21.000000","32.373606","Default Known Flow Node","Known Flow","205560.741093","560235.426655","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002168","Nodes","","21.000000","37.060382","DDS demands","Known Flow","205587.569809","560338.297297","","0.000000","","","","","","-7.179999","","","","","","","-6.420484","-7.179999","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500002240","Nodes","","21.000000","25.377243","Default Known Flow Node","Known Flow","205396.609048","561304.647946","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002265","Nodes","","21.000000","25.408222","Default Known Flow Node","Known Flow","205222.525001","561607.009028","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002266","Nodes","","21.000000","25.408222","Default Known Flow Node","Known Flow","205211.612998","561610.256029","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002268","Nodes","","21.000000","25.408222","Default Known Flow Node","Known Flow","205204.385996","561593.072024","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002272","Nodes","","21.000000","38.506138","Default Known Flow Node","Known Flow","206027.013219","559977.271584","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002273","Nodes","","21.000000","38.506138","Default Known Flow Node","Known Flow","206048.556225","559977.275584","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002282","Nodes","","21.000000","49.277211","Default Known Flow Node","Known Flow","206276.561287","559849.143550","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002283","Nodes","","21.000000","49.429743","Default Known Flow Node","Known Flow","206278.702288","559847.711549","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002306","Nodes","","21.000000","38.506138","Default Known Flow Node","Known Flow","206069.539231","559975.276584","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002307","Nodes","","21.000000","48.970409","Default Known Flow Node","Known Flow","206241.446278","559848.988550","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002309","Nodes","","21.000000","42.201926","Default Known Flow Node","Known Flow","206172.420259","560044.956603","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002310","Nodes","","21.000000","38.318567","Default Known Flow Node","Known Flow","205965.067203","559905.208565","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002301","Nodes","","21.000000","48.879936","Default Known Flow Node","Known Flow","206253.360281","559847.480549","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002317","Nodes","","21.000000","37.085853","Default Known Flow Node","Known Flow","205996.969211","560194.118643","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002318","Nodes","","21.000000","35.508241","DDS demands","Known Flow","205798.293854","560335.977840","","0.000000","","","","","","-8.109999","","","","","","","-7.252106","-8.109999","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500002385","Nodes","","21.000000","34.226682","Default Known Flow Node","Known Flow","206096.648339","560463.970659","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002375","Nodes","","21.000000","41.229373","Default Known Flow Node","Known Flow","206298.317293","560282.358667","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002376","Nodes","","21.000000","39.489909","Default Known Flow Node","Known Flow","206302.306294","560199.413645","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002377","Nodes","","21.000000","39.489909","Default Known Flow Node","Known Flow","206302.181294","560202.596646","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002386","Nodes","","21.000000","34.226682","Default Known Flow Node","Known Flow","206100.394239","560464.452717","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002444","Nodes","","21.000000","26.479589","Default Known Flow Node","Known Flow","205825.504165","560991.452860","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002450","Nodes","","21.000000","30.472154","DDS demands","Known Flow","206362.947311","560959.186852","","0.000000","-24.999999","","","","","","","","","","","","-22.355447","-24.999999","","","","C1 PROFILE","","","","","","","","","","","",""
"62502500002451","Nodes","","21.000000","30.515243","Default Known Flow Node","Known Flow","206373.998314","560870.128827","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002466","Nodes","","21.000000","30.176569","Default Known Flow Node","Known Flow","206082.190234","560939.851846","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002485","Nodes","","21.000000","33.125442","DDS demands","Known Flow","205751.712710","560800.220990","","0.000000","","","","","","-8.479999","","","","","","","-7.582967","-8.479999","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500002567","Nodes","","21.000000","32.274176","Default Known Flow Node","Known Flow","206482.197343","560786.402805","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002568","Nodes","","21.000000","32.274176","Default Known Flow Node","Known Flow","206530.474356","560786.959805","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002603","Nodes","","21.000000","49.960896","Default Known Flow Node","Known Flow","207605.998649","560884.118831","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002613","Nodes","","21.000000","26.503096","Default Known Flow Node","Known Flow","207065.977783","560887.178155","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002614","Nodes","Logger 9571, Rephad Primary School","21.000000","26.503096","Val Log Cath","Known Flow","207072.119504","560888.948833","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002630","Nodes","","21.000000","49.679027","Default Known Flow Node","Known Flow","207586.518146","560948.368560","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002629","Nodes","2629,","21.000000","49.450299","Default Known Flow Node","Known Flow","207549.136633","560934.395845","","0.000000","","-86.779997","","","","","","","","","","","-77.600225","-86.779997","","","","","C2 PROFILE","","","","","","","","","","",""
"62502500002132","Nodes","","21.000000","34.777456","Default Known Flow Node","Known Flow","205396.078048","560060.043607","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002727","Nodes","","21.000000","33.095080","Default Known Flow Node","Known Flow","206619.514870","560692.374603","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002734","Nodes","","21.000000","34.438680","Default Known Flow Node","Known Flow","206499.203999","560691.702005","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002732","Nodes","","21.000000","26.530003","Default Known Flow Node","Known Flow","204868.383100","561779.663203","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002735","Nodes","","21.000000","39.192000","Default Known Flow Node","Known Flow","206252.093454","560238.829399","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500002730","Nodes","","21.000000","33.095080","Default Known Flow Node","Known Flow","206633.986060","560673.451751","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500000504","Nodes","P00051484, Ochtrelure Way, 39.6","24.000000","34.771834","CSEP DDS Matched","Known Flow","205407.280051","560041.414602","","0.000000","","","","","","","-39.599999","","","","","","-35.411029","-39.599999","","","","","","","","","","DC PROFILE","","","","","",""
"62502500000392","Nodes","P00023904, McCormack Gardens, 16.89","23.700000","24.221685","CSEP DDS Matched","Known Flow","206636.592385","560486.046723","","0.000000","-11.140000","","","","","-6.289999","-16.889998","","","","","","-30.689556","-34.319999","","","","C1 PROFILE","","","","","D1 PROFILE","DC PROFILE","","","","","",""
"62502500000056","Nodes","56","21.000000","31.414702","DDS demands","Known Flow","205173.362987","561327.374952","","0.000000","","","","","","-9.469999","","","","","","","-8.468243","-9.469999","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500000049","Nodes","49","21.000000","26.976862","DDS demands","Known Flow","205104.709969","561649.038039","","0.000000","","","","","","-6.260000","","","","","","","-5.597804","-6.260000","-2.880000","","","","","","","","D1 PROFILE","","","","","","","TT PROFILE"
"62502500000506","Nodes","506","21.000000","34.339936","DDS demands","Known Flow","205347.533035","560061.582607","","0.000000","","-51.640000","","","","","","","","","","","-46.177414","-51.640000","","","","","C2 PROFILE","","","","","","","","","","",""
"62502500000441","Nodes","Stoneykirk Road DG, Tel, Profiled, Site ID 6416","21.000000","49.999998","Default Known Pressure Node","Known Pressure","206288.294290","559847.714549","","10005.999622","","","","","","","","","","","","","3505.130946","3919.772679","","","","","","","","","","","","","","","",""
"62502500000104","Nodes","104,","21.000000","36.079413","DDS demands","Known Flow","206138.743250","560350.778686","","0.000000","0.000000","","","","","-7.070000","","","","","","","-6.322121","-7.070000","","","","C1 PROFILE","","","","","D1 PROFILE","","","","","","",""
"62502500000001","Nodes","1,","21.000000","30.513254","Default Known Flow Node","Known Flow","206184.094657","560715.349826","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500000324","Nodes","324","21.000000","41.229373","Default Known Flow Node","Known Flow","206365.714312","560287.432669","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500000020","Nodes","Logger 9007, 48 Ashwood Drive","21.000000","34.120307","Val Log Cath","Known Flow","205831.908277","560514.754027","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502501002854","Nodes","-151","21.000000","31.747700","Default Known Flow Node","Known Flow","205930.463671","560735.726747","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500000146","Nodes","","21.000000","40.729980","Default Known Flow Node","Known Flow","206263.331144","560371.496621","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500000186","Nodes","","21.000000","33.287364","Default Known Flow Node","Known Flow","206448.672259","560689.961191","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502501003046","Nodes","-60","21.000000","39.059996","Default Known Flow Node","Known Flow","206258.591984","560246.626375","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500102886","Nodes","-208","21.000000","27.067822","Default Known Flow Node","Known Flow","205826.130467","560899.683975","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502501002962","Nodes","-327","21.000000","48.920083","Default Known Flow Node","Known Flow","206429.457329","559621.840488","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500000218","Nodes","","21.000000","34.199923","DDS demands","Known Flow","206518.474591","560693.135145","","0.000000","","","","","","-6.090000","","","","","","","-5.445787","-6.090000","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500103007","Nodes","-409","21.000000","29.969256","Default Known Flow Node","Known Flow","206602.594376","560882.541831","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500010203","Nodes","10203","21.000000","32.031646","Point Loads","Known Flow","205630.418941","560197.568327","","0.000000","","","","","","","","","","-30.200001","","","-27.005381","-30.200001","","","","","","","","","","","","","PL-AF PROFILE","","",""
"62502500102878","Nodes","-192","21.000000","28.685856","Default Known Flow Node","Known Flow","205886.697181","560854.554823","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"62502500000208","Nodes","","21.000000","34.874562","DDS demands","Known Flow","206492.554544","560662.511500","","0.000000","","","","","","-5.460000","","","","","","","-4.882429","-5.460000","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500100204","Nodes","100204","21.000000","33.774199","Point Loads","Known Flow","205772.668849","560134.907873","","0.000000","","","","","","","","","","-30.200001","","","-27.005381","-30.200001","","","","","","","","","","","","","PL-AF PROFILE","","",""
"62502500000222","Nodes","","21.000000","26.287708","DDS demands","Known Flow","205496.340215","561154.519683","","0.000000","","","","","","-9.000000","","","","","","","-8.047961","-9.000000","","","","","","","","","D1 PROFILE","","","","","","",""
"62502500000153","Nodes","","21.000000","40.768449","DDS demands","Known Flow","206115.958751","560036.059596","","0.000000","","","","","","-6.639999","","","","","","","-5.937606","-6.639999","","","","","","","","","D1 PROFILE","","","","","","",""
"62502501001015","Nodes","1015","21.000000","26.342018","Default Known Flow Node","Known Flow","207066.488962","560848.147396","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
