"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)","NodeFlowProfileNameByCategory(TT)"
"62500900000891","Nodes","891","21.000000","32.708945","Default Known Flow Node","Known Flow","232589.704446","631032.573919","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-212","Nodes","-212","21.000000","35.133857","Default Known Flow Node","Known Flow","232500.967646","631304.615870","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-1462704","Nodes","-1462704","21.000000","32.393525","Default Known Flow Node","Known Flow","232509.454424","631030.948919","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-159","Nodes","-159","21.000000","32.393525","Default Known Flow Node","Known Flow","232519.704427","631073.198930","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-1462749","Nodes","-1462749","21.000000","30.700251","Default Known Flow Node","Known Flow","232635.579459","631461.074036","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-1462726","Nodes","-1462726","21.000000","30.700251","Default Known Flow Node","Known Flow","232674.079469","631454.574034","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-607","Nodes","-607","21.000000","30.836763","Default Known Flow Node","Known Flow","232735.579486","631452.699034","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-550","Nodes","-550","21.000000","33.803162","Default Known Flow Node","Known Flow","232849.579517","631225.698972","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-554","Nodes","-554","21.000000","33.803162","Default Known Flow Node","Known Flow","232842.454515","631231.698973","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-552","Nodes","-552","21.000000","33.803162","Default Known Flow Node","Known Flow","232858.704519","631228.698973","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-1462665","Nodes","-1462665","21.000000","33.081681","Default Known Flow Node","Known Flow","232611.454452","631135.823947","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-1462648","Nodes","-1462648","21.000000","35.133857","Default Known Flow Node","Known Flow","232506.204423","631335.699002","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000630","Nodes","630","21.000000","32.132256","DDS demands","Known Flow","233008.954560","631410.824022","","0.000000","","","","","-6.849999","","","","","","","-6.125392","-6.849999","","","","","","","","D1 PROFILE","","","","","","",""
"62500900000104","Nodes","104","21.000000","32.138040","DDS demands","Known Flow","233011.522524","631406.109825","","0.000000","","","","","-10.869999","","","","","","","-9.720147","-10.869999","","","","","","","","D1 PROFILE","","","","","","",""
"62500900000111","Nodes","111","21.000000","34.150525","DDS demands","Known Flow","233002.454558","631284.698988","","0.000000","","","","","-6.170000","","","","","","","-5.517324","-6.170000","","","","","","","","D1 PROFILE","","","","","","",""
"62500900000009","Nodes","Dundonald Road DG, GCU, Clocked, Site ID 3183","21.000000","35.999999","Default Known Pressure Node","Known Pressure","233160.079601","631108.823940","","999998.967025","","","","","","","","","","","","1508.106602","1686.509109","","","","","","","","","","","","","","",""
"625009-498","Nodes","-498","21.000000","35.971680","Default Known Flow Node","Known Flow","233160.454601","631106.698939","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000171","Nodes","171","21.000000","32.621478","DDS demands","Known Flow","233498.454693","631099.073937","","0.000000","","","-2.130000","","-10.280000","","","","","","","-11.097244","-12.409999","","","","","","C3 PROFILE","","D1 PROFILE","","","","","","",""
"62500900000743","Nodes","743","21.000000","35.597925","DDS demands","Known Flow","233168.079603","631147.823951","","0.000000","","","","","-9.829999","","","","","","","-8.790161","-9.829999","","","","","","","","D1 PROFILE","","","","","","",""
"625009-496","Nodes","-496","21.000000","35.896384","Default Known Flow Node","Known Flow","233163.829602","631104.323939","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-499","Nodes","-499","21.000000","35.971680","Default Known Flow Node","Known Flow","233158.954601","631108.573940","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-1462973","Nodes","-1462973","21.000000","35.971680","Default Known Flow Node","Known Flow","233159.324567","631106.477463","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000524","Nodes","524","21.000000","29.629699","Default Known Flow Node","Known Flow","233792.329773","631431.324028","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-598","Nodes","-598","21.000000","29.629699","Default Known Flow Node","Known Flow","233790.829773","631430.949028","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-1462983","Nodes","-1462983","21.000000","30.956272","Default Known Flow Node","Known Flow","233750.829762","631132.948947","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000675","Nodes","675","21.000000","30.956272","DDS demands","Known Flow","233751.704762","631129.073946","","0.000000","","","","","-1.960000","","","","","","","-1.752667","-1.960000","","","","","","","","D1 PROFILE","","","","","","",""
"625009-1462791","Nodes","-1462791","21.000000","30.975842","Default Known Flow Node","Known Flow","233759.204764","631127.198945","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-512","Nodes","-512","21.000000","30.975842","Default Known Flow Node","Known Flow","233762.204765","631127.823945","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000816","Nodes","816","21.000000","29.707448","DDS demands","Known Flow","233708.829751","631483.449042","","0.000000","","","","","-1.669999","","","","","","","-1.493343","-1.669999","","","","","","","","D1 PROFILE","","","","","","",""
"625009-619","Nodes","-619","21.000000","29.702065","Default Known Flow Node","Known Flow","233699.734077","631471.052519","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000817","Nodes","817","21.000000","29.698272","DDS demands","Known Flow","233693.329746","631462.324036","","0.000000","","","","","-2.890000","","","","","","","-2.584289","-2.890000","","","","","","","","D1 PROFILE","","","","","","",""
"62500900000818","Nodes","818","21.000000","29.633346","DDS demands","Known Flow","233697.454747","631426.824027","","0.000000","","","","","-3.989999","","","","","","","-3.567929","-3.989999","","","","","","","","D1 PROFILE","","","","","","",""
"625009-1462630","Nodes","-1462630","21.000000","29.633346","Default Known Flow Node","Known Flow","233704.954749","631417.824024","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000528","Nodes","528","21.000000","29.654866","DDS demands","Known Flow","233732.829757","631449.324033","","0.000000","","","","","-13.080000","","","","","","","-11.696370","-13.080000","","","","","","","","D1 PROFILE","","","","","","",""
"625009-613","Nodes","-613","21.000000","29.654866","Default Known Flow Node","Known Flow","233739.023216","631460.854408","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000649","Nodes","649","21.000000","29.611750","DDS demands","Known Flow","233796.545080","631409.566972","","0.000000","","","","","-3.599999","","","","","","","-3.219184","-3.599999","","","","","","","","D1 PROFILE","","","","","","",""
"62500900000670","Nodes","670","21.000000","29.559001","DDS demands","Known Flow","233835.954785","631394.949018","","0.000000","","","","","-3.880000","","","","","","","-3.469565","-3.880000","","","","","","","","D1 PROFILE","","","","","","",""
"62500900000162","Nodes","162","21.000000","30.174296","Default Known Flow Node","Known Flow","233850.459789","631448.957033","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-1462565","Nodes","-1462565","21.000000","30.174296","Default Known Flow Node","Known Flow","233845.954788","631447.574032","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000829","Nodes","829","21.000000","30.183553","DDS demands","Known Flow","233859.593792","631421.007025","","0.000000","","","","","-5.579999","","","","","","","-4.989735","-5.579999","","","","","","","","D1 PROFILE","","","","","","",""
"625009-4904607","Nodes","-4904607","21.000000","30.214864","Default Known Flow Node","Known Flow","233889.445076","631430.340747","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000831","Nodes","831","21.000000","30.249915","DDS demands","Known Flow","233875.546796","631369.517011","","0.000000","","","","","-15.529999","","","","","","","-13.887203","-15.529999","","","","","","","","D1 PROFILE","","","","","","",""
"625009-584","Nodes","-584","21.000000","30.202564","Default Known Flow Node","Known Flow","233872.563795","631378.717013","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"625009-585","Nodes","-585","21.000000","30.239719","Default Known Flow Node","Known Flow","233905.079804","631379.574014","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000832","Nodes","832","21.000000","30.231915","DDS demands","Known Flow","233912.329806","631356.824007","","0.000000","","","","","-2.170000","","","","","","","-1.940452","-2.170000","","","","","","","","D1 PROFILE","","","","","","",""
"625009-1462759","Nodes","-1462759","21.000000","30.231915","Default Known Flow Node","Known Flow","233917.204807","631343.324004","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"62500900000164","Nodes","164","21.000000","30.279040","DDS demands","Known Flow","233895.579801","631340.449003","","0.000000","","","","","-2.900000","","","","","","","-2.593232","-2.900000","","","","","","","","D1 PROFILE","","","","","","",""
"62500900000731","Nodes","731","21.000000","29.891983","DDS demands","Known Flow","233822.954782","631328.574000","","0.000000","","","","","-0.950000","","","","","","","-0.849507","-0.950000","","","","","","","","D1 PROFILE","","","","","","",""
"62500900000732","Nodes","732","21.000000","29.806594","DDS demands","Known Flow","233807.329777","631333.449001","","0.000000","","","","","-1.519999","","","","","","","-1.359211","-1.519999","","","","","","","","D1 PROFILE","","","","","","",""
"62500900000729","Nodes","729","21.000000","29.904464","DDS demands","Known Flow","233840.829786","631317.323997","","0.000000","","","","","-2.019999","","","","","","","-1.806320","-2.019999","","","","","","","","D1 PROFILE","","","","","","",""
"62500900000730","Nodes","730","21.000000","29.865879","DDS demands","Known Flow","233852.954790","631283.948988","","0.000000","","","","","-3.650000","","","","","","","-3.263895","-3.650000","","","","","","","","D1 PROFILE","","","","","","",""
"62500900000733","Nodes","733","21.000000","29.996889","DDS demands","Known Flow","233805.829777","631277.323986","","0.000000","","","","","-5.409999","","","","","","","-4.837718","-5.409999","","","","","","","","D1 PROFILE","","","","","","",""
