"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(IC)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IC)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"80003300002365","Nodes","2365",21.000000,23.934490,"DDS demands","Known Flow",479597.775089,214940.456329,,0.000000,,,,,,,-4.300000,,,,,,,,,-3.845137,-4.300000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300002359","Nodes","2359",21.000000,24.046217,"DDS demands","Known Flow",479630.521668,214962.835703,,0.000000,,,,,,,-5.919999,,,,,,,,,-5.293770,-5.919999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300002366","Nodes","2366",21.000000,22.978234,"DDS demands","Known Flow",479569.646651,214989.710711,,0.000000,,,,,,,-6.849999,,,,,,,,,-6.125392,-6.849999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300002274","Nodes","2274",21.000000,41.241069,"DDS demands","Known Flow",479412.896609,214433.960559,,0.000000,-5.659999,,,,,,,,,-5.850000,,,,,,-10.292447,-11.509999,,"","C1 PROFILE",,,,,,,,,"I2 PROFILE",,,,,
"800033-100723","Nodes","-100723",21.000000,41.243194,"Default Known Flow Node","Known Flow",479413.872453,214434.986447,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300002348","Nodes","2348",21.000000,42.288548,"DDS demands","Known Flow",479554.771647,214775.710652,,0.000000,,,,,,,-3.450000,,,,,,,,,-3.085051,-3.450000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300002349","Nodes","2349",21.000000,42.317105,"DDS demands","Known Flow",479549.646646,214770.960651,,0.000000,,,,,,,-3.520000,,,,,,,,,-3.147647,-3.520000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300000177","Nodes","177",21.000000,32.173538,"DDS demands","Known Flow",479651.771674,214938.210697,,0.000000,,,,,,,-6.020000,,,,,,,,,-5.383191,-6.020000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300000178","Nodes","178",21.000000,32.169579,"DDS demands","Known Flow",479663.146677,214931.460695,,0.000000,,,,,,,-1.420000,,,,,,,,,-1.269789,-1.420000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300000180","Nodes","180",21.000000,41.980616,"DDS demands","Known Flow",479615.521664,214833.835668,,0.000000,,,,,,,-2.049999,,,,,,,,,-1.833146,-2.049999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300000181","Nodes","181",21.000000,42.015621,"DDS demands","Known Flow",479629.146667,214804.835660,,0.000000,,,,,,,-1.669999,,,,,,,,,-1.493343,-1.669999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300002382","Nodes","2382",21.000000,39.735955,"DDS demands","Known Flow",479409.271608,214789.460656,,0.000000,,,,,,,-11.579999,,,,,,,,,-10.355043,-11.579999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"800033-95136","Nodes","-95136",21.000000,23.874333,"Default Known Flow Node","Known Flow",479574.521653,214932.460695,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-95166","Nodes","-95166",21.000000,44.199970,"Default Known Flow Node","Known Flow",479702.021687,214814.710663,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300002356","Nodes","2356",21.000000,40.624655,"DDS demands","Known Flow",479601.896660,214852.835673,,0.000000,,,,,,,-9.829999,,,,,,,,,-8.790161,-9.829999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"800033-100718","Nodes","-100718",21.000000,41.241069,"Default Known Flow Node","Known Flow",479406.146607,214433.460559,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300002278","Nodes","2278",21.000000,39.276736,"DDS demands","Known Flow",479312.521581,214460.710567,,0.000000,,,,,,,-0.199999,,,-16.899999,,,,,,-15.291125,-17.100000,,"",,,,,,,"D1 PROFILE",,,"I2 PROFILE",,,,,
"80003300000183","Nodes","183",21.000000,42.003013,"Default Known Flow Node","Known Flow",479594.021658,214806.960661,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-95162","Nodes","-95162",21.000000,42.799654,"Default Known Flow Node","Known Flow",479665.521677,214720.210637,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-100635","Nodes","-100635",21.000000,38.094294,"Default Known Flow Node","Known Flow",479226.771558,214459.460566,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-100637","Nodes","-100637",21.000000,38.096653,"Default Known Flow Node","Known Flow",479228.018908,214459.086361,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300002370","Nodes","2370",21.000000,23.862251,"DDS demands","Known Flow",479533.896642,214906.960688,,0.000000,,,,,,,-6.789999,,,,,,,,,-6.071739,-6.789999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300002372","Nodes","2372",21.000000,23.761648,"DDS demands","Known Flow",479502.771633,214986.835710,,0.000000,,,,,,,-3.020000,,,,,,,,,-2.700538,-3.020000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"800033-100717","Nodes","-100717",21.000000,39.730953,"Default Known Flow Node","Known Flow",479402.271606,214808.585661,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300002383","Nodes","2383",21.000000,39.730953,"DDS demands","Known Flow",479415.271609,214794.460657,,0.000000,,,,,,,-2.089999,,,,,,,,,-1.868915,-2.089999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"800033-100757","Nodes","-100757",21.000000,42.274222,"Default Known Flow Node","Known Flow",479484.396628,214748.585645,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300002375","Nodes","2375",21.000000,24.121406,"Default Known Flow Node","Known Flow",479486.521629,214816.585663,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300002374","Nodes","2374",21.000000,24.077202,"DDS demands","Known Flow",479501.396633,214829.085667,,0.000000,,,,,,,-4.530000,,,,,,,,,-4.050807,-4.530000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"800033-296888","Nodes","-296888",21.000000,41.074639,"Default Known Flow Node","Known Flow",479344.021590,214457.460566,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-100692","Nodes","-100692",21.000000,41.074639,"Default Known Flow Node","Known Flow",479339.773058,214460.712135,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300002371","Nodes","2371",21.000000,23.769140,"DDS demands","Known Flow",479512.771636,214934.710696,,0.000000,,,,,,,-3.450000,,,,,,,,,-3.085051,-3.450000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300002367","Nodes","2367",21.000000,22.881167,"DDS demands","Known Flow",479600.646660,214994.585712,,0.000000,,,,,,,-4.650000,,,,,,,,,-4.158113,-4.650000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"800033-95155","Nodes","-95155",21.000000,43.081223,"Default Known Flow Node","Known Flow",479635.896669,214660.710621,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-95148","Nodes","-95148",21.000000,43.081223,"Default Known Flow Node","Known Flow",479629.396668,214668.835623,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300002360","Nodes","2360",21.000000,23.874331,"DDS demands","Known Flow",479684.146682,215026.335721,,0.000000,,,,,,,-6.099999,,,,,,,,,-5.454729,-6.099999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300002347","Nodes","2347",21.000000,42.148111,"DDS demands","Known Flow",479538.021643,214711.960635,,0.000000,,,,,,,-6.840000,,,,,,,,,-6.116450,-6.840000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300002346","Nodes","2346",21.000000,42.162001,"DDS demands","Known Flow",479546.316129,214718.906424,,0.000000,,,,,,,-0.669999,,,,,,,,,-0.599125,-0.669999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300002312","Nodes","2312",21.000000,43.831487,"DDS demands","Known Flow",479721.021692,214697.960631,,0.000000,,,,,,,-5.420000,,,,,,,,,-4.846660,-5.420000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300002313","Nodes","2313",21.000000,43.845028,"DDS demands","Known Flow",479725.146694,214675.835625,,0.000000,,,,,,,-3.170000,,,,,,,,,-2.834670,-3.170000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300002373","Nodes","2373",21.000000,23.997699,"DDS demands","Known Flow",479537.146642,214871.335678,,0.000000,,,,,,,-0.880000,,,,,,,,,-0.786911,-0.880000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300002357","Nodes","2357",21.000000,42.247070,"DDS demands","Known Flow",479680.896682,214910.335689,,0.000000,,,,,,,-2.140000,,,,,,,,,-1.913626,-2.140000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"800033-100642","Nodes","-100642",21.000000,38.395335,"Default Known Flow Node","Known Flow",479240.541727,214496.828619,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-100783","Nodes","-100783",21.000000,43.847646,"Default Known Flow Node","Known Flow",479694.396685,214710.835635,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300002338","Nodes","2338",21.000000,43.218504,"DDS demands","Known Flow",479665.396677,214648.710618,,0.000000,,,,,,,-0.999999,,,,,,,,,-0.894217,-0.999999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300002339","Nodes","2339",21.000000,43.211896,"DDS demands","Known Flow",479673.271679,214662.085621,,0.000000,,,,,,,-1.919999,,,,,,,,,-1.716898,-1.919999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300002340","Nodes","2340",21.000000,42.954898,"DDS demands","Known Flow",479631.135668,214688.337629,,0.000000,,,,,,,-10.369999,,,,,,,,,-9.273039,-10.369999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300002341","Nodes","2341",21.000000,42.648178,"DDS demands","Known Flow",479603.396660,214676.835625,,0.000000,,,,,,,-6.289999,,,,,,,,,-5.624630,-6.289999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300002314","Nodes","2314",21.000000,43.900167,"DDS demands","Known Flow",479764.771704,214697.210631,,0.000000,,,,,,,-4.920000,,,,,,,,,-4.399552,-4.920000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300002345","Nodes","2345",21.000000,42.185935,"DDS demands","Known Flow",479573.396652,214731.335640,,0.000000,,,,,,,-2.539999,,,,,,,,,-2.271313,-2.539999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300002210","Nodes","2210",21.000000,23.815710,"DDS demands","Known Flow",479644.896672,215033.585723,,0.000000,,,,,,,-4.150000,,,,,,,,,-3.711004,-4.150000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300002446","Nodes","2446, S12128738, Aylesbury Vale DC",21.000000,42.707496,"Point Loads","Known Flow",480977.283719,214474.373470,,0.000000,,,,,,,,,,,,-107.999995,,,,-96.575528,-107.999995,,"",,,,,,,,,,,,"DC PROFILE",,,
"800033-137182","Nodes","-137182",21.000000,69.996391,"Default Known Flow Node","Known Flow",480170.521815,214300.335523,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300010917","Nodes",,0.000000,69.948506,"Default Known Flow Node","Known Flow",480139.521806,214407.710552,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300001279","Nodes","1279",21.000000,69.948506,"Default Known Flow Node","Known Flow",480139.983874,214408.767825,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300002445","Nodes","2445",21.000000,47.729739,"DDS demands","Known Flow",479743.271699,214349.710536,,0.000000,-0.639999,,,,,,,,,,,,,,,-0.572299,-0.639999,,"","C1 PROFILE",,,,,,,,,,,,,,
"80003300003791","Nodes","3791",21.000000,49.738086,"Default Known Flow Node","Known Flow",479881.771736,214247.210509,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300003792","Nodes","3792",21.000000,49.738086,"Default Known Flow Node","Known Flow",479906.521743,214260.460512,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300003786","Nodes","3786",21.000000,49.780398,"Default Known Flow Node","Known Flow",479852.396728,214254.960511,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300003787","Nodes","3787",21.000000,49.761030,"Default Known Flow Node","Known Flow",479907.021743,214346.710536,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300003788","Nodes","3788",21.000000,49.754031,"DDS demands","Known Flow",479890.271739,214358.585539,,0.000000,,,,,,,,,,-0.090000,,,,,,-0.080479,-0.090000,,"",,,,,,,,,,"I2 PROFILE",,,,,
"800033-100816","Nodes","-100816",21.000000,49.754031,"Default Known Flow Node","Known Flow",479904.982309,214348.154922,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300000012","Nodes","Tesco DG, Site ID 5140",21.000000,69.999999,"Default Known Pressure Node","Known Pressure",480171.646815,214297.585522,,1754.999928,,,,,,,,,,,,,,,,282.689099,316.129982,,"",,,,,,,,,,,,,,,
"80003300009000","Nodes","9000",21.000000,69.998388,"Default Known Flow Node","Known Flow",480172.038603,214298.425068,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-100808","Nodes","-100808",21.000000,49.738086,"Default Known Flow Node","Known Flow",479876.396735,214239.210506,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300003797","Nodes","3797",21.000000,69.871368,"Default Known Flow Node","Known Flow",480326.396857,214424.210557,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300003796","Nodes","3796",21.000000,69.871368,"DDS demands","Known Flow",480322.146856,214410.085553,,0.000000,-13.189999,,,,,,,,,,,,,,,-11.794733,-13.189999,,"","C1 PROFILE",,,,,,,,,,,,,,
"80003300000003","Nodes","Group Profile 3, Brunel Road, Aylesbury South West DG, Site ID 8083",21.000000,49.999998,"Default Known Pressure Node","Known Pressure",479752.396701,214315.460527,,999998.967025,,,,,,,,,,,,,,,,404.500285,452.350906,,"",,,,,,,,,,,,,,,
"80003300009054","Nodes","9054",21.000000,49.966797,"Default Known Flow Node","Known Flow",479753.328501,214317.029874,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300010934","Nodes",,0.000000,69.937541,"Default Known Flow Node","Known Flow",480241.271834,214446.835563,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300002447","Nodes","2447",21.000000,69.937541,"DDS demands","Known Flow",480242.771834,214446.210563,,0.000000,,,,,,,,,,-99.999997,,,,,,-89.421791,-99.999997,,"",,,,,,,,,,"I2 PROFILE",,,,,
"800033-137146","Nodes","-137146",21.000000,42.904198,"Default Known Flow Node","Known Flow",480019.146774,214397.335549,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-137148","Nodes","-137148",21.000000,42.904198,"Default Known Flow Node","Known Flow",480032.285499,214419.452404,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-137147","Nodes","-137147",21.000000,42.904198,"Default Known Flow Node","Known Flow",480031.521777,214389.710547,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300003789","Nodes","3789",21.000000,49.181388,"DDS demands","Known Flow",479916.146746,214367.335541,,0.000000,-23.549999,,,,,,,,,,,,,,,-21.058832,-23.549999,,"","C1 PROFILE",,,,,,,,,,,,,,
"80003300002265","Nodes","2265",21.000000,42.904198,"DDS demands","Known Flow",480034.146778,214422.585556,,0.000000,,,,0.000000,,,,,,-9.850000,,,,,,-8.808046,-9.850000,,"",,,,"C4 PROFILE",,,,,,"I2 PROFILE",,,,,
"800033-137150","Nodes","-137150",21.000000,42.904198,"Default Known Flow Node","Known Flow",480044.771781,214412.335553,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300002420","Nodes","2420",21.000000,40.123132,"DDS demands","Known Flow",479961.271758,214980.710708,,0.000000,,,,,,,-3.749999,,,,,,,,,-3.353317,-3.749999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"800033-93616","Nodes","-93616",21.000000,40.242692,"Default Known Flow Node","Known Flow",479992.021766,214966.585704,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300002443","Nodes","2443",21.000000,44.527476,"Default Known Flow Node","Known Flow",480173.646816,214728.210639,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300002431","Nodes","2431",21.000000,44.378466,"DDS demands","Known Flow",480224.521829,214697.460631,,0.000000,,,,,,,-8.550000,,,,,,,,,-7.645562,-8.550000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300002297","Nodes","2297",21.000000,45.249643,"DDS demands","Known Flow",479826.521721,214794.085657,,0.000000,,,,,,,-10.899999,,,,,,,,,-9.746974,-10.899999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300002298","Nodes","2298",21.000000,45.225285,"DDS demands","Known Flow",479832.646723,214798.710659,,0.000000,,,,,,,-1.590000,,,,,,,,,-1.421806,-1.590000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"800033-152435","Nodes","-152435",21.000000,41.692069,"Default Known Flow Node","Known Flow",480068.896787,214955.585701,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300002415","Nodes","2415",21.000000,41.666651,"DDS demands","Known Flow",480098.896795,214938.460697,,0.000000,,,,,,,-3.180000,,,,,,,,,-2.843613,-3.180000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300002291","Nodes","2291",21.000000,45.966110,"DDS demands","Known Flow",479942.021753,214688.335629,,0.000000,,,,,,,-2.240000,,,,,,,,,-2.003048,-2.240000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300002290","Nodes","2290",21.000000,45.966134,"DDS demands","Known Flow",479937.268690,214680.083127,,0.000000,,,,,,,-4.519999,,,,,,,,,-4.041864,-4.519999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300002295","Nodes","2295",21.000000,45.917728,"DDS demands","Known Flow",479906.771743,214725.460639,,0.000000,,,,,,,-8.010000,,,,,,,,,-7.162685,-8.010000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300002293","Nodes","2293",21.000000,46.256753,"DDS demands","Known Flow",479942.021824,214763.835614,,0.000000,,,,,,,-7.690000,,,,,,,,,-6.876535,-7.690000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"800033-100844","Nodes","-100844",21.000000,45.160333,"Default Known Flow Node","Known Flow",480114.286211,214762.570155,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300002405","Nodes","2405",21.000000,45.082580,"DDS demands","Known Flow",480115.646800,214763.835649,,0.000000,,,,,,,-0.790000,,,,,,,,,-0.706432,-0.790000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300002406","Nodes","2406",21.000000,44.824513,"DDS demands","Known Flow",480131.146804,214742.210643,,0.000000,,,,,,,-5.039999,,,,,,,,,-4.506857,-5.039999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"800033-93614","Nodes","-93614",21.000000,42.005508,"Default Known Flow Node","Known Flow",479974.521761,214922.585692,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300002391","Nodes","2391",21.000000,42.221837,"DDS demands","Known Flow",480022.021774,214911.460689,,0.000000,,,,,,,-13.439999,,,,,,,,,-12.018288,-13.439999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"800033-100822","Nodes","-100822",21.000000,43.070053,"Default Known Flow Node","Known Flow",479928.646749,214461.960567,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300004386","Nodes","4386",21.000000,43.070053,"DDS demands","Known Flow",479995.021767,214500.710578,,0.000000,-28.200001,,,,,,,,,-77.360001,,,,,,-94.393648,-105.560000,,"","C1 PROFILE",,,,,,,,,"I2 PROFILE",,,,,
"80003300002411","Nodes","2411",21.000000,41.737693,"DDS demands","Known Flow",479902.146742,214904.210687,,0.000000,,,,,,,-4.999999,,,,,,,,,-4.471089,-4.999999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300002409","Nodes","2409",21.000000,41.933433,"DDS demands","Known Flow",479971.021761,214923.960693,,0.000000,,,,,,,-10.970000,,,,,,,,,-9.809570,-10.970000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300002331","Nodes","2331",21.000000,43.551196,"DDS demands","Known Flow",479817.771719,214571.960597,,0.000000,,,,,,,-5.179999,,,,,,,,,-4.632048,-5.179999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300002330","Nodes","2330",21.000000,43.697292,"DDS demands","Known Flow",479771.646706,214622.210611,,0.000000,,,,,,,-5.519999,,,,,,,,,-4.936082,-5.519999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"800033-1284","Nodes","-1284",21.000000,69.948506,"Default Known Flow Node","Known Flow",480202.521824,214417.585555,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-1288","Nodes","-1288",21.000000,69.948506,"Default Known Flow Node","Known Flow",480197.271822,214447.085563,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300002332","Nodes","2332",21.000000,43.525022,"Default Known Flow Node","Known Flow",479726.521694,214633.960614,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300002327","Nodes","2327",21.000000,43.807315,"DDS demands","Known Flow",479775.146707,214641.585616,,0.000000,,,,,,,-4.079999,,,,,,,,,-3.648408,-4.079999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300002408","Nodes","2408",21.000000,44.434057,"DDS demands","Known Flow",480156.521811,214693.835630,,0.000000,,,,,,,-5.700000,,,,,,,,,-5.097042,-5.700000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300002412","Nodes","2412",21.000000,42.146742,"DDS demands","Known Flow",480028.735605,214917.997840,,0.000000,,,,,,,-2.859999,,,,,,,,,-2.557463,-2.859999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300002296","Nodes","2296",21.000000,45.799696,"DDS demands","Known Flow",479902.271742,214799.460659,,0.000000,,,,,,,-15.100000,,,,,,,,,-13.502690,-15.100000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"800033-100813","Nodes","-100813",21.000000,45.799696,"Default Known Flow Node","Known Flow",479897.521741,214804.960660,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300010973","Nodes",,0.000000,69.948506,"Default Known Flow Node","Known Flow",480179.771817,214455.710565,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-1287","Nodes","-1287",21.000000,69.948506,"Default Known Flow Node","Known Flow",480180.282501,214456.871958,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300002328","Nodes","2328",21.000000,43.726220,"DDS demands","Known Flow",479778.021708,214626.335612,,0.000000,,,,,,,-5.760000,,,,,,,,,-5.150695,-5.760000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300002329","Nodes","2329",21.000000,43.231108,"DDS demands","Known Flow",479841.646725,214587.210601,,0.000000,,,,,,,-7.239999,,,,,,,,,-6.474137,-7.239999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"800033-100834","Nodes","-100834",21.000000,43.070053,"Default Known Flow Node","Known Flow",479995.771767,214512.210581,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-100836","Nodes","-100836",21.000000,43.112892,"Default Known Flow Node","Known Flow",479999.521768,214540.085588,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-100872","Nodes","-100872",21.000000,42.001303,"Default Known Flow Node","Known Flow",480336.521860,214722.960638,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300000633","Nodes","633",21.000000,42.031287,"DDS demands","Known Flow",480338.771861,214728.585640,,0.000000,,,,,,,-7.730000,,,,,,,,,-6.912304,-7.730000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80003300010980","Nodes",,0.000000,69.948506,"Default Known Flow Node","Known Flow",480235.044747,214430.074585,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"800033-1285","Nodes","-1285",21.000000,69.947873,"Default Known Flow Node","Known Flow",480235.486086,214430.996205,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300010918","Nodes",,0.000000,69.989347,"Default Known Flow Node","Known Flow",480166.521814,214462.210567,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300003799","Nodes","3799",21.000000,69.889607,"Default Known Flow Node","Known Flow",480219.271828,214542.210589,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80003300003798","Nodes","3798",21.000000,69.889607,"Default Known Flow Node","Known Flow",480199.688186,214564.746539,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
