"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"800012-213166","Nodes","-213166","21.000000","35.263219","Default Known Flow Node","Known Flow","487459.375000","231360.375000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200002351","Nodes","2351","21.000000","35.204817","DDS demands","Known Flow","487456.812500","231359.093750","","0.000000","","","","","","-9.829999","","","","","","","-8.790161","-9.829999","","","","","","","","D1 PROFILE","","","","","",""
"800012-213161","Nodes","-213161","21.000000","35.120213","Default Known Flow Node","Known Flow","487430.500000","231315.250000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-213162","Nodes","-213162","21.000000","35.471916","Default Known Flow Node","Known Flow","487443.500000","231425.125000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200001202","Nodes","1202","21.000000","35.441986","DDS demands","Known Flow","487444.250000","231475.625000","","0.000000","","","","","","-11.160999","","","","","","","-9.980365","-11.160999","","","","","","","","D1 PROFILE","","","","","",""
"80001200002352","Nodes","2352","21.000000","34.940377","DDS demands","Known Flow","487411.906250","231376.906250","","0.000000","","","","","","-7.248000","","","","","","","-6.481291","-7.248000","","","","","","","","D1 PROFILE","","","","","",""
"800012-213168","Nodes","-213168","21.000000","35.315333","Default Known Flow Node","Known Flow","487475.375000","231373.625000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800012-213170","Nodes","-213170","21.000000","35.315333","Default Known Flow Node","Known Flow","487482.375000","231369.750000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200001203","Nodes","1203","21.000000","35.624234","DDS demands","Known Flow","487524.906250","231436.406250","","0.000000","","","","","","-25.311000","","","","","","","-22.633549","-25.311000","","","","","","","","D1 PROFILE","","","","","",""
"80001200001204","Nodes","1204","21.000000","35.363008","DDS demands","Known Flow","487512.439305","231405.475739","","0.000000","","","","","","-9.352000","","","","","","","-8.362726","-9.352000","","","","","","","","D1 PROFILE","","","","","",""
"800012-146392","Nodes","-146392","21.000000","35.587758","Default Known Flow Node","Known Flow","487505.000000","231496.375000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80001200001201","Nodes","1201","21.000000","35.373894","DDS demands","Known Flow","487416.500000","231606.093750","","0.000000","","","","","","-16.396000","","","","","","","-14.661597","-16.396000","","","","","","","","D1 PROFILE","","","","","",""
"80001200001198","Nodes","1198","21.000000","36.442373","DDS demands","Known Flow","487388.500000","231739.500000","","0.000000","","","","","","-22.485000","","","","","","","-20.106489","-22.485000","","","","","","","","D1 PROFILE","","","","","",""
