"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)"
"60207000002592","Nodes","","21.000000","32.905891","Default Known Flow Node","Known Flow","350122.933427","732870.187630","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002673","Nodes","","21.000000","34.583159","Default Known Flow Node","Known Flow","350195.065467","732612.177540","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002661","Nodes","","21.000000","33.627865","Default Known Flow Node","Known Flow","350238.224459","732735.484594","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002664","Nodes","","21.000000","33.884102","Default Known Flow Node","Known Flow","350278.841470","732684.774580","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002666","Nodes","","21.000000","33.189531","Default Known Flow Node","Known Flow","350178.745443","732811.791614","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002667","Nodes","","21.000000","33.189531","Default Known Flow Node","Known Flow","350179.959443","732812.700615","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002670","Nodes","","21.000000","33.363924","Default Known Flow Node","Known Flow","350184.960444","732777.777605","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002671","Nodes","","21.000000","33.364062","Default Known Flow Node","Known Flow","350198.340448","732781.345606","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002674","Nodes","","21.000000","33.615581","Default Known Flow Node","Known Flow","350236.458458","732737.596594","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002675","Nodes","","21.000000","33.615581","Default Known Flow Node","Known Flow","350237.282458","732738.162594","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002677","Nodes","","21.000000","33.445436","Default Known Flow Node","Known Flow","350297.412475","732792.678609","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002686","Nodes","","21.000000","33.445436","Default Known Flow Node","Known Flow","350295.983918","732791.383428","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002682","Nodes","","21.000000","33.821314","Default Known Flow Node","Known Flow","350278.131470","732695.662583","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002684","Nodes","","21.000000","31.784397","Default Known Flow Node","Known Flow","350346.537488","732940.429649","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002688","Nodes","","21.000000","31.784397","Default Known Flow Node","Known Flow","350343.030864","732941.585347","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002685","Nodes","","21.000000","33.409616","Default Known Flow Node","Known Flow","350293.570474","732794.118609","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002543","Nodes","","21.000000","28.298348","Default Known Flow Node","Known Flow","349998.361393","732993.226664","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002195","Nodes","","21.000000","31.849236","Default Known Flow Node","Known Flow","348434.644340","733066.417723","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002265","Nodes","","21.000000","40.068520","Default Known Flow Node","Known Flow","349030.105130","732222.002454","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002594","Nodes","","21.000000","33.993888","Default Known Flow Node","Known Flow","350133.108430","732636.263567","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000002576","Nodes","","21.000000","34.852699","Default Known Flow Node","Known Flow","350151.508435","732583.033552","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000002","Nodes","Logger 9971","21.000000","38.472122","Val Log Cath","Known Flow","349576.409054","732421.209611","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000003","Nodes","Logger 9201","21.000000","34.255595","Val Log Cath","Known Flow","348940.200407","732839.269965","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000007","Nodes","Logger 9200","21.000000","33.973350","Val Log Cath","Known Flow","349346.198437","732855.184088","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000005","Nodes","Logger 9290","21.000000","32.476488","Val Log Cath","Known Flow","349418.476851","732812.288801","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000008","Nodes","","21.000000","36.160105","DDS demands","Known Flow","349766.945923","732542.358698","","0.000000","","","","-7.389999","","","","","","-6.608270","-7.389999","","","","","","C4 PROFILE","","","","",""
"60207000002000","Nodes","","21.000000","30.231494","DDS demands","Known Flow","348856.116796","733053.483822","","0.000000","","","","","","-3.160000","","","","-2.825728","-3.160000","","","","","","","","D1 PROFILE","","",""
"60207000002001","Nodes","","21.000000","29.957351","Default Known Flow Node","Known Flow","348955.878442","733067.414356","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000012","Nodes","","21.000000","38.471021","DDS demands","Known Flow","349425.211356","732210.592651","","0.000000","","","","","","-9.200000","","","","-8.226804","-9.200000","","","","","","","","D1 PROFILE","","",""
"60207000000009","Nodes","","21.000000","38.882515","DDS demands","Known Flow","349109.153963","732214.125436","","0.000000","","","","","","-9.450000","","","","-8.450359","-9.450000","","","","","","","","D1 PROFILE","","",""
"60207000000011","Nodes","","21.000000","38.339670","Default Known Flow Node","Known Flow","349164.612535","732118.639494","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000010","Nodes","","21.000000","38.622061","DDS demands","Known Flow","349276.061830","732158.871046","","0.000000","","","","","","-12.130000","","","","-10.846863","-12.130000","","","","","","","","D1 PROFILE","","",""
"60207000001008","Nodes","","21.000000","23.589245","Default Known Flow Node","Known Flow","348802.012004","733514.238517","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000673","Nodes","","21.000000","23.514875","Default Known Flow Node","Known Flow","348796.875000","733516.937500","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000672","Nodes","","21.000000","27.994324","Default Known Flow Node","Known Flow","348631.468750","733294.375000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000677","Nodes","","21.000000","22.138644","Default Known Flow Node","Known Flow","348811.125000","733639.937500","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000678","Nodes","","21.000000","23.383179","DDS demands","Known Flow","348791.375000","733507.125000","","0.000000","-91.959995","","","","","","","","","-82.232274","-91.959995","","","C1 PROFILE","","","","","","","",""
"60207000000674","Nodes","","21.000000","23.243656","Default Known Flow Node","Known Flow","348844.562500","733606.937500","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000676","Nodes","","21.000000","22.226797","DDS demands","Known Flow","348823.218750","733623.625000","","0.000000","-249.999997","","","","","","","","","-223.554478","-249.999997","","","C1 PROFILE","","","","","","","",""
"60207000000679","Nodes","","21.000000","23.237741","DDS demands","Known Flow","348853.875000","733613.250000","","0.000000","","","-18.219999","","","","","","","-16.292649","-18.219999","","","","","C3 PROFILE","","","","","",""
"60207000000671","Nodes","","21.000000","30.221604","Default Known Flow Node","Known Flow","348502.312500","733177.812500","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000675","Nodes","","21.000000","23.558248","DDS demands","Known Flow","348741.281250","733417.500000","","0.000000","","","","-6.789999","","","","","","-6.071739","-6.789999","","","","","","C4 PROFILE","","","","",""
"60207000000349","Nodes","","21.000000","38.042394","DDS demands","Known Flow","349047.512135","732075.733414","","0.000000","-6.000000","","","","","-56.979999","","","","-56.317843","-62.980000","","","C1 PROFILE","","","","","D1 PROFILE","","",""
"60207000000085","Nodes","","21.000000","39.260244","DDS demands","Known Flow","349266.020194","732361.165492","","0.000000","-6.000000","","","","","-18.549999","","","","-21.953048","-24.549998","","","C1 PROFILE","","","","","D1 PROFILE","","",""
"60207000000400","Nodes","","21.000000","37.061865","DDS demands","Known Flow","349510.470261","732711.335587","","0.000000","","-40.999998","","","","-1.150000","","","","-37.691282","-42.149999","","","","C2 PROFILE","","","","D1 PROFILE","","",""
"60207000000354","Nodes","","21.000000","34.944939","DDS demands","Known Flow","350156.801437","732577.050550","","0.000000","","","","-9.079999","","-15.240000","","","","-21.747379","-24.319998","","","","","","C4 PROFILE","","D1 PROFILE","","",""
"60207000000013","Nodes","","21.000000","38.156621","Default Known Flow Node","Known Flow","348928.835102","732033.371402","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000014","Nodes","","21.000000","38.423884","Default Known Flow Node","Known Flow","348912.730000","732068.720000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000018","Nodes","","21.000000","37.582095","Default Known Flow Node","Known Flow","348793.797638","731924.488917","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000015","Nodes","","21.000000","37.582095","Default Known Flow Node","Known Flow","348791.904878","731923.546706","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000019","Nodes","19","21.000000","37.683064","DDS demands","Known Flow","348808.004542","732017.619675","","0.000000","","","","","","-6.090000","","","","-5.445787","-6.090000","","","","","","","","D1 PROFILE","","",""
"60207000000020","Nodes","","21.000000","37.683064","Default Known Flow Node","Known Flow","348735.134735","732064.560348","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000025","Nodes","","21.000000","37.683064","Default Known Flow Node","Known Flow","348824.992595","732029.243080","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60207000000017","Nodes","","21.000000","37.807264","Default Known Flow Node","Known Flow","348843.082228","731995.072817","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
